subject_nr,condition,count_ratings_sequence,cs_filename_rating,us_valenz,cs_type,cs_duration,eval_rating,time_ratings_form,time_ratings_delay
50,2,0,Wneu05_.bmp,pos,face,60,16,4000112,4003820
50,2,1,nw6.bmp,neg,word,70,13,4004499,4007209
50,2,2,Mneu18_.bmp,pos,face,30,9,4007901,4010379
50,2,3,cs3.bmp,neg,prod,40,12,4011045,4012859
50,2,4,cs10.bmp,pos,prod,80,8,4013519,4015649
50,2,5,W16.bmp,pos,face,70,12,4016315,4018479
50,2,6,nw20.bmp,neg,word,100,14,4019149,4021619
50,2,7,cs22.bmp,pos,prod,40,11,4022276,4024109
50,2,8,Mneu25_.bmp,neg,face,30,9,4024770,4026619
50,2,9,nw18.bmp,pos,word,60,8,4027270,4029099
50,2,10,W20.bmp,pos,face,50,11,4029766,4030999
50,2,11,nw22.bmp,neg,word,60,10,4031664,4032899
50,2,12,nw28.bmp,pos,word,40,7,4033565,4036018
50,2,13,Mneu05_.bmp,pos,face,100,11,4036677,4038529
50,2,14,M16_.bmp,neg,face,50,8,4039189,4040729
50,2,15,cs1.bmp,pos,prod,50,7,4041391,4043199
50,2,16,M07.bmp,neg,face,90,9,4043864,4045709
50,2,17,nw14.bmp,pos,word,90,10,4046372,4047888
50,2,18,M02_.bmp,pos,face,80,11,4048573,4051348
50,2,19,Wneu02_.bmp,pos,face,90,13,4052024,4054798
50,2,20,cs30.bmp,neg,prod,70,16,4055488,4058199
50,2,21,cs17.bmp,neg,prod,90,14,4058868,4062868
50,2,22,cs29.bmp,pos,prod,100,7,4063545,4065688
50,2,23,Mneu24_.bmp,neg,face,70,10,4066367,4067908
50,2,24,nw25.bmp,neg,word,40,9,4068593,4070728
50,2,25,nw11.bmp,pos,word,80,7,4071403,4073239
50,2,26,Mneu11_.bmp,neg,face,40,10,4073926,4075468
50,2,27,nw9.bmp,pos,word,100,12,4076151,4078288
50,2,28,W03.bmp,neg,face,60,12,4078970,4081748
50,2,29,W12.bmp,neg,face,80,10,4082417,4084268
50,2,30,nw27.bmp,neg,word,50,7,4084948,4087078
50,2,31,nw7.bmp,neg,word,90,13,4087751,4089907
50,2,32,cs15.bmp,neg,prod,60,13,4090584,4093038
50,2,33,Mneu20_.bmp,pos,face,40,11,4093714,4096478
50,2,34,cs14.bmp,pos,prod,30,13,4097152,4099288
50,2,35,nw5.bmp,neg,word,30,8,4099957,4101798
50,2,36,cs4.bmp,pos,prod,70,10,4102465,4104287
50,2,37,nw4.bmp,neg,word,80,8,4104962,4107408
50,2,38,cs28.bmp,pos,prod,60,9,4108068,4109578
50,2,39,nw13.bmp,pos,word,70,6,4110241,4112068
50,2,40,nw3.bmp,pos,word,50,7,4112725,4114538
50,2,41,cs5.bmp,neg,prod,50,10,4115223,4117047
50,2,42,W02.bmp,neg,face,100,8,4117722,4120187
50,2,43,nw21.bmp,pos,word,30,9,4120852,4122087
50,2,44,cs24.bmp,pos,prod,90,11,4122758,4124567
50,2,45,cs6.bmp,neg,prod,80,11,4125232,4127328
50,2,46,cs19.bmp,neg,prod,30,12,4127989,4130417
50,2,47,cs26.bmp,neg,prod,100,14,4131077,4132907
