subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
9;1;1;pas_3;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.0575;J   O   R   F;W   A   P   S;S   P   A   V;F   R   O   B;no;yes;no;no;no;yes
9;1;2;pas_3;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.0575;R   O   B   F;V   A   S   P;S   A   P   V;J   O   B   F;no;no;yes;no;no;yes
9;1;3;pas_5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.1015;M   E   H   K;K   E   L   M;Z   U   N   T;T   U   N   G;no;yes;no;no;no;yes
9;1;4;pas_5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.1015;N   U   G   Z;G   N   U   Z;H   E   L   K;M   E   H   K;no;no;yes;no;no;yes
9;1;5;pas_5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.1015;G   U   T   Z;H   E   L   K;K   L   E   M;G   U   N   T;no;no;no;yes;yes;no
9;1;6;pas_3;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.0575;V   A   S   P;B   J   O   F;V   A   P   S;F   O   R   B;no;no;no;yes;yes;no
9;1;7;pas_5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.1015;Z   U   N   G;K   E   L   M;H   E   M   K;N   U   G   Z;no;no;yes;no;no;yes
9;1;8;pas_5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.1015;K   E   H   M;K   L   E   H;G   N   U   Z;Z   U   N   G;yes;no;no;no;no;yes
9;1;9;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.0575;P   A   W   S;B   O   R   F;B   J   O   F;S   W   A   P;no;no;no;yes;no;yes
9;1;10;pas_5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.1015;T   U   G   Z;H   E   L   K;K   E   H   M;N   U   G   Z;yes;no;no;no;yes;no
9;1;11;pas_5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.1015;Z   U   N   T;K   E   L   M;L   E   M   K;G   U   N   T;yes;no;no;no;yes;no
9;1;12;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.0575;B   J   O   F;P   S   A   V;V   A   S   P;B   O   R   F;no;no;yes;no;no;yes
9;1;13;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.0575;S   A   P   V;V   A   S   P;B   O   R   F;J   O   B   F;no;no;yes;no;no;yes
9;1;14;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.0575;F   R   O   B;S   W   A   P;J   O   B   F;S   P   A   V;yes;no;no;no;yes;no
9;1;15;pas_5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.1015;H   E   M   K;G   U   N   T;L   E   M   K;T   U   G   Z;yes;no;no;no;no;yes
9;1;16;pas_3;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.0575;J   O   R   B;P   A   W   S;R   O   B   F;W   A   P   S;yes;no;no;no;yes;no
9;1;17;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.0575;F   O   R   B;J   O   R   F;V   A   P   S;P   A   W   S;no;no;yes;no;no;yes
9;1;18;pas_3;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.0575;S   W   A   P;J   O   R   B;W   A   P   S;F   R   O   B;yes;no;no;no;no;yes
9;1;19;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.0575;B   J   O   F;P   S   A   V;J   O   R   F;S   W   A   P;no;no;no;yes;yes;no
9;1;20;pas_5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.1015;G   N   U   Z;K   E   H   M;Z   U   N   G;M   E   H   K;no;no;yes;no;yes;no
9;1;21;pas_3;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.0575;J   O   R   B;S   A   P   V;V   A   P   S;F   O   R   B;no;no;yes;no;no;yes
9;1;22;pas_5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.1015;K   E   L   M;G   U   T   Z;T   U   N   G;L   E   M   K;no;yes;no;no;yes;no
9;1;23;pas_5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.1015;H   E   M   K;K   L   E   M;T   U   N   G;G   N   U   Z;no;no;no;yes;yes;no
9;1;24;pas_5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.1015;K   E   H   M;G   U   N   T;L   E   M   K;G   U   T   Z;no;no;yes;no;no;yes
9;1;25;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.0575;F   O   R   B;J   O   R   F;W   A   P   S;S   P   A   V;yes;no;no;no;yes;no
9;1;26;pas_5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.1015;T   U   G   Z;K   L   E   H;H   E   M   K;N   U   G   Z;no;no;no;yes;yes;no
9;1;27;pas_5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.1015;K   L   E   H;Z   U   N   G;M   E   H   K;Z   U   N   T;no;yes;no;no;yes;no
9;1;28;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.0575;P   A   W   S;F   R   O   B;S   A   P   V;R   O   B   F;no;yes;no;no;yes;no
9;1;29;pas_5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.1015;H   E   L   K;K   L   E   M;G   U   T   Z;T   U   G   Z;no;yes;no;no;no;yes
9;1;30;pas_3;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.0575;S   P   A   V;J   O   B   F;R   O   B   F;P   S   A   V;yes;no;no;no;no;yes
9;1;31;pas_5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.1015;T   U   N   G;K   L   E   M;Z   U   N   T;K   L   E   H;no;yes;no;no;no;yes
9;1;32;pas_3;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.0575;B   O   R   F;P   S   A   V;V   A   P   S;J   O   R   B;no;no;yes;no;yes;no
9;2;1;pas_5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.1015;G   U   T   Z;K   L   E   H;K   L   E   M;T   U   N   G;no;no;yes;no;no;yes
9;2;2;pas_5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.1015;N   U   G   Z;K   E   H   M;G   U   N   T;K   E   L   M;no;no;yes;no;yes;no
9;2;3;pas_5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.1015;G   U   T   Z;G   N   U   Z;H   E   M   K;H   E   L   K;yes;no;no;no;yes;no
9;2;4;pas_5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.1015;L   E   M   K;K   E   H   M;G   U   T   Z;Z   U   N   G;no;no;yes;no;yes;no
9;2;5;pas_3;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.0575;S   A   P   V;J   O   B   F;P   S   A   V;B   O   R   F;no;no;yes;no;no;yes
9;2;6;pas_5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.1015;H   E   L   K;H   E   M   K;T   U   G   Z;N   U   G   Z;no;no;no;yes;yes;no
9;2;7;pas_5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.1015;M   E   H   K;G   U   N   T;Z   U   N   T;K   L   E   M;no;no;yes;no;yes;no
9;2;8;pas_5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.1015;Z   U   N   G;H   E   M   K;Z   U   N   T;M   E   H   K;no;no;no;yes;no;yes
9;2;9;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.0575;S   W   A   P;V   A   S   P;F   O   R   B;J   O   R   F;yes;no;no;no;no;yes
9;2;10;pas_3;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.0575;V   A   S   P;S   P   A   V;B   J   O   F;F   R   O   B;no;no;no;yes;no;yes
