subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
9;2;2;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.117;1;1;0;0.004;5
9;2;3;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.117;1;1;0;0.004;3
9;2;4;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.088;1;-1;1;0.004;4
9;2;5;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.121;1;1;0;0.004;5
9;2;6;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.084;-1;1;2;0.001;2
9;2;7;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.121;1;1;0;0.004;2
9;2;8;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.085;1;1;2;0.001;2
9;2;9;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.086;1;1;2;0.001;2
9;2;10;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.125;1;-1;1;0.004;6
9;2;11;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Toilet 1.jpg;0.121;-1;1;2;0.001;3
9;2;12;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.087;1;1;2;0.001;1
9;2;13;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.088;1;1;2;0.001;3
9;2;14;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.088;1;1;2;0.001;2
9;2;15;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.122;1;1;2;0.001;4
9;2;16;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.123;1;-1;3;0.001;6
9;3;1;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.089;1;-1;3;0.001;4
9;3;2;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.122;-1;-1;3;0.001;5
9;3;3;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.088;-1;-1;3;0.001;4
9;3;4;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.122;-1;-1;3;0.001;5
9;3;5;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Soccer 1.jpg;0.122;-1;1;4;0.001;2
9;3;6;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Yarn 2.jpg;0.087;-1;1;4;0.001;1
9;3;7;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.088;1;1;4;0.001;2
9;3;8;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.123;1;1;4;0.001;3
9;3;9;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.089;1;1;4;0.001;2
9;3;10;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.124;1;1;4;0.001;5
9;3;11;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.09;1;-1;5;0.001;4
9;3;12;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.089;-1;-1;5;0.001;5
9;3;13;pas_3;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.088;-1;-1;5;0.001;4
9;3;14;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.124;1;1;4;0.001;4
9;3;15;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.125;1;1;4;0.001;4
9;3;16;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.126;1;1;4;0.001;3
9;4;1;pas_3;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Soccer 1.jpg;0.087;-1;-1;5;0.001;5
9;4;2;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.127;1;1;4;0.001;5
9;4;3;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Skyscraper 2.jpg;0.127;1;-1;5;0.001;6
9;4;4;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.086;-1;1;6;0.0005;1
9;4;5;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.126;-1;-1;5;0.001;5
9;4;6;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.0865;1;1;6;0.0005;3
9;4;7;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.126;-1;-1;5;0.001;5
9;4;8;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.0865;1;1;6;0.0005;3
9;4;9;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.0865;1;1;6;0.0005;2
9;4;10;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.126;-1;1;6;0.0005;1
9;4;11;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.087;1;1;6;0.0005;1
9;4;12;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.1265;1;1;6;0.0005;5
9;4;13;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.1265;1;1;6;0.0005;1
9;4;14;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.0875;1;1;6;0.0005;2
9;4;15;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Toilet 3.jpg;0.088;1;1;6;0.0005;2
9;4;16;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.127;1;-1;7;0.0005;6
9;5;1;pas_3;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.0885;1;1;6;0.0005;1
9;5;2;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Swingset 1.jpg;0.089;1;1;6;0.0005;2
9;5;3;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Yarn 2.jpg;0.0895;1;1;6;0.0005;3
9;5;4;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.1265;-1;-1;7;0.0005;5
9;5;5;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.0895;1;-1;7;0.0005;4
9;5;6;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.1265;-1;1;8;0.0005;3
9;5;7;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.127;1;1;8;0.0005;5
9;5;8;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.127;1;-1;9;0.0005;6
9;5;9;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.1265;-1;1;10;0.0005;4
9;5;10;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.127;1;-1;11;0.0005;6
9;5;11;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.089;-1;-1;7;0.0005;3
9;5;12;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.1265;-1;1;12;0.0005;2
9;5;13;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Timber 1.jpg;0.089;-1;-1;7;0.0005;4
9;5;14;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Storage 1.jpg;0.0885;-1;-1;7;0.0005;4
9;5;15;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Toilet 1.jpg;0.127;1;1;12;0.0005;5
9;5;16;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.088;-1;-1;7;0.0005;4
9;6;1;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.0875;-1;1;8;0.0005;2
9;6;2;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.127;1;-1;13;0.0005;6
9;6;3;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.1265;-1;-1;13;0.0005;5
9;6;4;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.088;1;1;8;0.0005;3
9;6;5;pas_3;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.088;1;1;8;0.0005;2
9;6;6;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.0885;1;1;8;0.0005;2
9;6;7;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.1265;-1;1;14;0.0005;1
9;6;8;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.127;1;-1;15;0.0005;6
9;6;9;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.089;1;1;8;0.0005;2
9;6;10;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.1265;-1;1;16;0.0005;1
9;6;11;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.127;1;1;16;0.0005;4
9;6;12;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.0895;1;-1;9;0.0005;4
9;6;13;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.089;-1;-1;9;0.0005;4
9;6;14;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.1275;1;1;16;0.0005;5
9;6;15;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.1275;1;1;16;0.0005;1
9;6;16;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.0885;-1;1;10;0.0005;2
