subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating;VF_pos;VF_neg
3;1;30;pas_5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.165;1;1;9;0.0005;1;no;yes
3;1;31;pas_5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.1655;1;1;9;0.0005;1;yes;no
3;1;32;pas_3;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.1745;1;1;8;0.0005;1;yes;no
3;1;33;pas_5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.166;1;1;9;0.0005;1;no;yes
3;1;34;pas_5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.1665;1;1;9;0.0005;1;yes;no
3;1;35;pas_5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.167;1;1;9;0.0005;1;no;yes
3;1;36;pas_3;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.175;1;1;8;0.0005;1;yes;no
3;1;37;pas_5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.1675;1;1;9;0.0005;1;no;yes
3;1;38;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.1755;1;1;8;0.0005;1;no;yes
3;1;39;pas_3;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.176;1;1;8;0.0005;1;no;yes
3;1;40;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.1765;1;1;8;0.0005;1;no;yes
3;1;41;pas_5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.168;1;1;9;0.0005;1;no;yes
3;1;42;pas_3;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.177;1;1;8;0.0005;3;yes;no
3;1;43;pas_5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.1685;1;1;9;0.0005;1;yes;no
3;1;44;pas_5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.169;1;1;9;0.0005;1;yes;no
3;1;45;pas_5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.1695;1;1;9;0.0005;1;no;yes
3;1;46;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.17;1;1;9;0.0005;1;no;yes
3;1;47;pas_3;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.177;1;1;8;0.0005;1;no;yes
3;1;48;pas_5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.1705;1;1;9;0.0005;1;no;yes
3;1;49;pas_3;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.1775;1;1;8;0.0005;1;yes;no
3;1;50;pas_3;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.178;1;1;8;0.0005;1;yes;no
3;1;51;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.1785;1;1;8;0.0005;1;no;yes
3;1;52;pas_3;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.179;1;1;8;0.0005;3;yes;no
3;1;53;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.171;1;1;9;0.0005;2;yes;no
3;1;54;pas_5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.1715;1;1;9;0.0005;5;yes;no
3;1;55;pas_3;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.179;1;-1;9;0.0005;6;no;yes
3;1;56;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.1785;-1;-1;9;0.0005;6;yes;no
3;1;57;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.178;-1;-1;9;0.0005;6;yes;no
3;1;58;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.1715;1;1;9;0.0005;2;no;yes
3;1;59;pas_3;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.1775;-1;1;10;0.0005;2;no;yes
3;1;60;pas_5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.172;1;-1;10;0.0005;6;yes;no
3;1;61;pas_3;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.178;1;1;10;0.0005;1;no;yes
3;1;62;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.1785;1;-1;11;0.0005;6;yes;no
3;1;63;pas_5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.1715;-1;-1;10;0.0005;6;yes;no
3;1;64;pas_5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.171;-1;-1;10;0.0005;6;yes;no
3;2;1;pas_5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.1705;-1;-1;10;0.0005;5;yes;no
3;2;2;pas_5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.1705;-1;-1;10;0.0005;5;yes;no
3;2;3;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.178;-1;-1;11;0.0005;6;yes;no
3;2;4;pas_5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.1705;-1;1;11;0.0005;1;yes;no
3;2;5;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.1775;-1;-1;11;0.0005;6;yes;no
3;2;6;pas_5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.171;1;-1;12;0.0005;6;no;yes
3;2;7;pas_3;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.177;-1;-1;11;0.0005;6;no;yes
3;2;8;pas_3;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.1765;-1;-1;11;0.0005;6;no;yes
3;2;9;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.1705;-1;-1;12;0.0005;6;no;yes
3;2;10;pas_3;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.176;-1;-1;11;0.0005;6;no;yes
3;2;11;pas_5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.17;-1;1;13;0.0005;1;yes;no
3;2;12;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.1755;-1;-1;11;0.0005;6;yes;no
3;2;13;pas_5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.1705;1;1;13;0.0005;1;no;yes
3;2;14;pas_3;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.175;-1;-1;11;0.0005;6;yes;no
3;2;15;pas_3;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.1745;-1;-1;11;0.0005;5;no;yes
3;2;16;pas_5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.171;1;1;13;0.0005;5;no;yes
3;2;17;pas_5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.171;1;-1;14;0.0005;6;yes;no
3;2;18;pas_3;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.174;-1;-1;11;0.0005;5;no;yes
3;2;19;pas_5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.1705;-1;-1;14;0.0005;6;yes;no
3;2;20;pas_5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.17;-1;-1;14;0.0005;5;no;yes
3;2;21;pas_3;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.1735;-1;-1;11;0.0005;6;yes;no
3;2;22;pas_3;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.173;-1;-1;11;0.0005;5;yes;no
3;2;23;pas_3;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.1725;-1;-1;11;0.0005;6;no;yes
3;2;24;pas_5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.17;-1;-1;14;0.0005;6;yes;no
3;2;25;pas_3;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.172;-1;-1;11;0.0005;6;no;yes
3;2;26;pas_3;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.1715;-1;-1;11;0.0005;6;yes;no
3;2;27;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.171;-1;-1;11;0.0005;6;yes;no
3;2;28;pas_5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.1695;-1;-1;14;0.0005;6;yes;no
3;2;29;pas_3;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.1705;-1;-1;11;0.0005;6;no;yes
3;2;30;pas_5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.169;-1;-1;14;0.0005;6;no;yes
3;2;31;pas_5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.1685;-1;-1;14;0.0005;6;no;yes
3;2;32;pas_5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.168;-1;-1;14;0.0005;6;no;yes
3;2;33;pas_3;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.17;-1;-1;11;0.0005;6;yes;no
3;2;34;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.1695;-1;-1;11;0.0005;6;no;yes
3;2;35;pas_3;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.169;-1;-1;11;0.0005;6;yes;no
3;2;36;pas_3;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.1685;-1;1;12;0.0005;1;no;yes
3;2;37;pas_5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.1675;-1;-1;14;0.0005;6;no;yes
3;2;38;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.169;1;-1;13;0.0005;5;no;yes
3;2;39;pas_3;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.1685;-1;-1;13;0.0005;6;yes;no
3;2;40;pas_5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.167;-1;-1;14;0.0005;6;yes;no
3;2;41;pas_5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.1665;-1;-1;14;0.0005;6;yes;no
3;2;42;pas_3;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.168;-1;-1;13;0.0005;6;no;yes
3;2;43;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.1675;-1;-1;13;0.0005;6;no;yes
3;2;44;pas_5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.166;-1;-1;14;0.0005;6;yes;no
3;2;45;pas_5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.1655;-1;-1;14;0.0005;6;no;yes
3;2;46;pas_5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.165;-1;-1;14;0.0005;6;yes;no
3;2;47;pas_5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.1645;-1;-1;14;0.0005;6;no;yes
3;2;48;pas_5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.164;-1;-1;14;0.0005;6;yes;no
3;2;49;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.167;-1;-1;13;0.0005;6;yes;no
3;2;50;pas_3;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.1665;-1;-1;13;0.0005;6;yes;no
3;2;51;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.1635;-1;-1;14;0.0005;6;no;yes
3;2;52;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.163;-1;-1;14;0.0005;5;yes;no
3;2;53;pas_3;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.166;-1;-1;13;0.0005;6;yes;no
3;2;54;pas_5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.163;-1;-1;14;0.0005;6;no;yes
3;2;55;pas_3;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.1655;-1;-1;13;0.0005;6;yes;no
3;2;56;pas_5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.1625;-1;-1;14;0.0005;6;no;yes
3;2;57;pas_3;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.165;-1;-1;13;0.0005;5;no;yes
3;2;58;pas_5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.162;-1;-1;14;0.0005;6;no;yes
3;2;59;pas_5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.1615;-1;-1;14;0.0005;6;no;yes
3;2;60;pas_3;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.1645;-1;-1;13;0.0005;6;no;yes
3;2;61;pas_5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.161;-1;-1;14;0.0005;6;yes;no
3;2;62;pas_3;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.164;-1;1;14;0.0005;1;yes;no
3;2;63;pas_3;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.1645;1;-1;15;0.0005;6;no;yes
3;2;64;pas_5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.1605;-1;1;15;0.0005;1;yes;no
3;3;1;pas_3;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.164;-1;-1;15;0.0005;3;yes;no
3;3;2;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.161;1;-1;16;0.0005;6;yes;no
3;3;3;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.164;-1;-1;15;0.0005;6;yes;no
3;3;4;pas_3;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.1635;-1;-1;15;0.0005;6;no;yes
3;3;5;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.163;-1;-1;15;0.0005;6;yes;no
3;3;6;pas_3;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.1625;-1;-1;15;0.0005;6;no;yes
3;3;7;pas_3;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.162;-1;-1;15;0.0005;6;no;yes
3;3;8;pas_5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.1605;-1;-1;16;0.0005;6;no;yes
3;3;9;pas_5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.16;-1;-1;16;0.0005;6;no;yes
3;3;10;pas_3;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.1615;-1;-1;15;0.0005;6;yes;no
3;3;11;pas_3;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.161;-1;-1;15;0.0005;6;yes;no
3;3;12;pas_5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.1595;-1;1;17;0.0005;3;yes;no
3;3;13;pas_5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.16;1;-1;18;0.0005;6;no;yes
3;3;14;pas_5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.1595;-1;-1;18;0.0005;5;yes;no
3;3;15;pas_3;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.1605;-1;-1;15;0.0005;6;no;yes
3;3;16;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.16;-1;-1;15;0.0005;4;no;yes
3;3;17;pas_5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.1595;-1;-1;18;0.0005;6;no;yes
3;3;18;pas_3;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.1595;-1;-1;15;0.0005;6;no;yes
3;3;19;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.159;-1;-1;15;0.0005;6;no;yes
3;3;20;pas_3;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.1585;-1;-1;15;0.0005;6;yes;no
3;3;21;pas_5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.159;-1;-1;18;0.0005;5;no;yes
3;3;22;pas_5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.159;-1;-1;18;0.0005;6;no;yes
3;3;23;pas_5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.1585;-1;-1;18;0.0005;5;yes;no
3;3;24;pas_3;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;School 2.jpg;0.158;-1;-1;15;0.0005;5;yes;no
3;3;25;pas_3;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.1575;-1;1;16;0.0005;2;yes;no
3;3;26;pas_5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.1585;-1;-1;18;0.0005;5;yes;no
3;3;27;pas_5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.1585;-1;-1;18;0.0005;6;no;yes
3;3;28;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.158;-1;-1;18;0.0005;5;no;yes
3;3;29;pas_5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.158;-1;-1;18;0.0005;6;yes;no
3;3;30;pas_5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.1575;-1;-1;18;0.0005;6;yes;no
3;3;31;pas_3;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.158;1;-1;17;0.0005;5;no;yes
3;3;32;pas_5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.157;-1;-1;18;0.0005;6;yes;no
3;3;33;pas_3;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.1575;-1;1;18;0.0005;1;no;yes
3;3;34;pas_5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.1565;-1;-1;18;0.0005;6;yes;no
3;3;35;pas_3;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.158;1;-1;19;0.0005;6;no;yes
3;3;36;pas_5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.156;-1;-1;18;0.0005;5;yes;no
3;3;37;pas_3;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.1575;-1;1;20;0.0005;2;yes;no
3;3;38;pas_5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.156;-1;-1;18;0.0005;5;yes;no
3;3;39;pas_3;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.158;1;-1;21;0.0005;6;yes;no
3;3;40;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.156;-1;-1;18;0.0005;6;no;yes
3;3;41;pas_5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.1555;-1;-1;18;0.0005;6;no;yes
3;3;42;pas_5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.155;-1;-1;18;0.0005;6;yes;no
3;3;43;pas_5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.1545;-1;1;19;0.0005;3;no;yes
3;3;44;pas_5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.155;1;1;19;0.0005;1;no;yes
3;3;45;pas_3;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.1575;-1;-1;21;0.0005;6;no;yes
3;3;46;pas_3;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.157;-1;1;22;0.0005;2;no;yes
3;3;47;pas_5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.1555;1;-1;20;0.0005;6;yes;no
3;3;48;pas_5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.155;-1;-1;20;0.0005;6;yes;no
3;3;49;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.1575;1;1;22;0.0005;3;yes;no
3;3;50;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.1575;1;-1;23;0.0005;5;yes;no
3;3;51;pas_3;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.157;-1;-1;23;0.0005;6;no;yes
3;3;52;pas_5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.1545;-1;-1;20;0.0005;6;yes;no
3;3;53;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.1565;-1;-1;23;0.0005;6;yes;no
3;3;54;pas_5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.154;-1;-1;20;0.0005;6;no;yes
3;3;55;pas_3;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.156;-1;-1;23;0.0005;5;no;yes
