subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating;VF_pos;VF_neg
5;1;19;pas_5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.1135;1;1;8;0.0005;5;yes;no
5;1;20;pas_5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.1135;1;1;8;0.0005;5;yes;no
5;1;21;pas_3;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.068;-1;-1;9;0.0005;4;yes;no
5;1;22;pas_5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.1135;1;1;8;0.0005;4;yes;no
5;1;23;pas_5;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.114;1;-1;9;0.0005;6;no;yes
5;1;24;pas_5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.1135;-1;-1;9;0.0005;5;yes;no
5;1;25;pas_3;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.0675;-1;1;10;0.0005;2;yes;no
5;1;26;pas_5;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.1135;-1;1;10;0.0005;3;no;yes
5;1;27;pas_3;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.068;1;1;10;0.0005;3;no;yes
5;1;28;pas_3;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.068;1;-1;11;0.0005;4;no;yes
5;1;29;pas_5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.114;1;1;10;0.0005;5;yes;no
5;1;30;pas_5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.114;1;-1;11;0.0005;6;no;yes
5;1;31;pas_5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.1135;-1;-1;11;0.0005;6;no;yes
5;1;32;pas_5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.113;-1;-1;11;0.0005;5;yes;no
5;1;33;pas_5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.113;-1;-1;11;0.0005;5;yes;no
5;1;34;pas_5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.113;-1;-1;11;0.0005;6;no;yes
5;1;35;pas_3;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.0675;-1;-1;11;0.0005;4;no;yes
5;1;36;pas_5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.1125;-1;1;12;0.0005;3;no;yes
5;1;37;pas_3;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.067;-1;-1;11;0.0005;4;yes;no
5;1;38;pas_5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.113;1;1;12;0.0005;5;yes;no
5;1;39;pas_3;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.0665;-1;-1;11;0.0005;3;no;yes
5;1;40;pas_3;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.0665;-1;-1;11;0.0005;4;yes;no
5;1;41;pas_5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.113;1;1;12;0.0005;5;no;yes
5;1;42;pas_5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.113;1;1;12;0.0005;5;yes;no
5;1;43;pas_3;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.066;-1;-1;11;0.0005;3;yes;no
5;1;44;pas_3;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.066;-1;-1;11;0.0005;3;no;yes
5;1;45;pas_5;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.113;1;1;12;0.0005;3;yes;no
5;1;46;pas_3;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.066;-1;-1;11;0.0005;3;no;yes
5;1;47;pas_5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.1135;1;1;12;0.0005;4;yes;no
5;1;48;pas_5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.114;1;1;12;0.0005;4;yes;no
5;1;49;pas_3;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.066;-1;-1;11;0.0005;4;yes;no
5;1;50;pas_5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.1145;1;1;12;0.0005;4;yes;no
5;1;51;pas_3;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.0655;-1;-1;11;0.0005;4;yes;no
5;1;52;pas_3;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.065;-1;-1;11;0.0005;4;yes;no
5;1;53;pas_5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.115;1;1;12;0.0005;3;no;yes
5;1;54;pas_3;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.0645;-1;-1;11;0.0005;3;yes;no
5;1;55;pas_5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.1155;1;1;12;0.0005;3;yes;no
5;1;56;pas_3;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.0645;-1;-1;11;0.0005;4;no;yes
5;1;57;pas_3;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.064;-1;-1;11;0.0005;4;no;yes
5;1;58;pas_5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.116;1;-1;13;0.0005;6;no;yes
5;1;59;pas_5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.1155;-1;-1;13;0.0005;6;no;yes
5;1;60;pas_3;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.0635;-1;-1;11;0.0005;5;yes;no
5;1;61;pas_5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.115;-1;1;14;0.0005;4;no;yes
5;1;62;pas_3;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.063;-1;-1;11;0.0005;4;no;yes
5;1;63;pas_5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.1155;1;1;14;0.0005;4;no;yes
5;1;64;pas_3;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.0625;-1;-1;11;0.0005;4;yes;no
5;2;1;pas_5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.116;1;1;14;0.0005;5;yes;no
5;2;2;pas_5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.116;1;1;14;0.0005;5;yes;no
5;2;3;pas_5;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.116;1;1;14;0.0005;5;no;yes
5;2;4;pas_3;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.062;-1;-1;11;0.0005;4;no;yes
5;2;5;pas_3;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.0615;-1;-1;11;0.0005;4;yes;no
5;2;6;pas_5;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.116;1;-1;15;0.0005;6;no;yes
5;2;7;pas_5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.1155;-1;1;16;0.0005;3;no;yes
5;2;8;pas_3;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.061;-1;-1;11;0.0005;3;no;yes
5;2;9;pas_3;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.061;-1;-1;11;0.0005;4;no;yes
5;2;10;pas_3;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.0605;-1;-1;11;0.0005;3;yes;no
5;2;11;pas_5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.116;1;1;16;0.0005;4;no;yes
5;2;12;pas_5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.1165;1;1;16;0.0005;5;no;yes
5;2;13;pas_5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.1165;1;1;16;0.0005;5;yes;no
5;2;14;pas_5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.1165;1;1;16;0.0005;5;yes;no
5;2;15;pas_3;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.0605;-1;-1;11;0.0005;4;no;yes
5;2;16;pas_5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.1165;1;1;16;0.0005;5;no;yes
5;2;17;pas_5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.1165;1;1;16;0.0005;5;yes;no
5;2;18;pas_3;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.06;-1;-1;11;0.0005;4;no;yes
5;2;19;pas_3;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.0595;-1;-1;11;0.0005;4;yes;no
5;2;20;pas_3;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.059;-1;-1;11;0.0005;4;no;yes
5;2;21;pas_3;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.0585;-1;-1;11;0.0005;4;no;yes
5;2;22;pas_3;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.058;-1;-1;11;0.0005;4;yes;no
5;2;23;pas_5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.1165;1;1;16;0.0005;5;yes;no
5;2;24;pas_3;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.0575;-1;-1;11;0.0005;4;yes;no
5;2;25;pas_3;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.057;-1;-1;11;0.0005;4;yes;no
5;2;26;pas_3;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.0565;-1;-1;11;0.0005;4;no;yes
5;2;27;pas_5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.1165;1;-1;17;0.0005;6;no;yes
5;2;28;pas_5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.116;-1;-1;17;0.0005;5;yes;no
5;2;29;pas_5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.116;-1;-1;17;0.0005;5;yes;no
5;2;30;pas_5;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.116;-1;1;18;0.0005;4;no;yes
5;2;31;pas_3;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.056;-1;-1;11;0.0005;3;yes;no
5;2;32;pas_3;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.056;-1;-1;11;0.0005;3;yes;no
5;2;33;pas_3;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.056;-1;-1;11;0.0005;4;no;yes
5;2;34;pas_3;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.0555;-1;-1;11;0.0005;4;yes;no
5;2;35;pas_3;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.055;-1;-1;11;0.0005;4;no;yes
5;2;36;pas_5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.1165;1;1;18;0.0005;5;no;yes
5;2;37;pas_5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.1165;1;1;18;0.0005;5;yes;no
5;2;38;pas_5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.1165;1;1;18;0.0005;4;no;yes
5;2;39;pas_5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.117;1;1;18;0.0005;5;yes;no
5;2;40;pas_3;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.0545;-1;-1;11;0.0005;5;no;yes
5;2;41;pas_5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.117;1;1;18;0.0005;5;yes;no
5;2;42;pas_5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.117;1;-1;19;0.0005;6;yes;no
5;2;43;pas_3;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.054;-1;-1;11;0.0005;4;no;yes
5;2;44;pas_3;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.0535;-1;-1;11;0.0005;4;yes;no
5;2;45;pas_5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.1165;-1;-1;19;0.0005;5;no;yes
5;2;46;pas_3;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.053;-1;-1;11;0.0005;5;no;yes
5;2;47;pas_5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.1165;-1;1;20;0.0005;4;yes;no
5;2;48;pas_3;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.0525;-1;-1;11;0.0005;5;yes;no
5;2;49;pas_3;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.052;-1;-1;11;0.0005;5;no;yes
5;2;50;pas_5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.117;1;1;20;0.0005;4;no;yes
5;2;51;pas_5;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.1175;1;-1;21;0.0005;6;no;yes
5;2;52;pas_3;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.0515;-1;-1;11;0.0005;4;yes;no
5;2;53;pas_5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.117;-1;-1;21;0.0005;6;no;yes
5;2;54;pas_5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.1165;-1;1;22;0.0005;4;no;yes
5;2;55;pas_3;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.051;-1;-1;11;0.0005;4;yes;no
5;2;56;pas_3;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.0505;-1;-1;11;0.0005;4;no;yes
5;2;57;pas_5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.117;1;1;22;0.0005;4;yes;no
5;2;58;pas_3;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.05;-1;-1;11;0.0005;4;yes;no
5;2;59;pas_3;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.0495;-1;-1;11;0.0005;3;no;yes
5;2;60;pas_3;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.0495;-1;-1;11;0.0005;4;no;yes
5;2;61;pas_5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.1175;1;1;22;0.0005;5;no;yes
5;2;62;pas_5;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.1175;1;-1;23;0.0005;6;no;yes
5;2;63;pas_5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.117;-1;-1;23;0.0005;5;no;yes
5;2;64;pas_3;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.049;-1;-1;11;0.0005;4;yes;no
