subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating;VF_pos;VF_neg
1;2;11;pas_3;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.0885;1;1;24;0.0005;2;no;yes
1;2;12;pas_5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.123;-1;1;12;0.0005;2;yes;no
1;2;13;pas_3;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.089;1;1;24;0.0005;1;yes;no
1;2;14;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.0895;1;1;24;0.0005;1;no;yes
1;2;15;pas_5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.1235;1;1;12;0.0005;2;yes;no
1;2;16;pas_5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.124;1;1;12;0.0005;4;yes;no
1;2;17;pas_5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.1245;1;1;12;0.0005;4;no;yes
1;2;18;pas_5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.125;1;1;12;0.0005;2;no;yes
1;2;19;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.09;1;1;24;0.0005;2;yes;no
1;2;20;pas_5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.1255;1;-1;13;0.0005;6;yes;no
1;2;21;pas_3;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.0905;1;1;24;0.0005;2;yes;no
1;2;22;pas_3;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.091;1;1;24;0.0005;3;no;yes
1;2;23;pas_5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.125;-1;-1;13;0.0005;6;no;yes
1;2;24;pas_5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.1245;-1;-1;13;0.0005;6;yes;no
1;2;25;pas_5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.124;-1;-1;13;0.0005;6;yes;no
1;2;26;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.091;1;-1;25;0.0005;5;no;yes
1;2;27;pas_5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.1235;-1;-1;13;0.0005;5;no;yes
1;2;28;pas_5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.1235;-1;-1;13;0.0005;6;no;yes
1;2;29;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.0905;-1;-1;25;0.0005;5;yes;no
1;2;30;pas_5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.123;-1;-1;13;0.0005;6;no;yes
1;2;31;pas_5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.1225;-1;-1;13;0.0005;6;yes;no
1;2;32;pas_3;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.09;-1;-1;25;0.0005;5;yes;no
1;2;33;pas_5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.122;-1;1;14;0.0005;4;no;yes
1;2;34;pas_3;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.0895;-1;-1;25;0.0005;5;yes;no
1;2;35;pas_3;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.089;-1;-1;25;0.0005;5;no;yes
1;2;36;pas_3;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.0885;-1;-1;25;0.0005;3;no;yes
1;2;37;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.0885;-1;-1;25;0.0005;5;yes;no
1;2;38;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.088;-1;-1;25;0.0005;4;yes;no
1;2;39;pas_3;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.0875;-1;-1;25;0.0005;4;yes;no
1;2;40;pas_5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;School 2.jpg;0.1225;1;-1;15;0.0005;6;yes;no
1;2;41;pas_5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.122;-1;-1;15;0.0005;6;no;yes
1;2;42;pas_5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.1215;-1;-1;15;0.0005;5;yes;no
1;2;43;pas_5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.1215;-1;-1;15;0.0005;6;no;yes
1;2;44;pas_5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.121;-1;-1;15;0.0005;5;yes;no
1;2;45;pas_5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.121;-1;1;16;0.0005;4;no;yes
1;2;46;pas_5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.1215;1;-1;17;0.0005;6;yes;no
1;2;47;pas_3;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.087;-1;-1;25;0.0005;5;no;yes
1;2;48;pas_3;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.0865;-1;-1;25;0.0005;5;yes;no
1;2;49;pas_3;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.086;-1;-1;25;0.0005;4;no;yes
1;2;50;pas_3;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.0855;-1;-1;25;0.0005;5;yes;no
1;2;51;pas_5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.121;-1;1;18;0.0005;4;no;yes
1;2;52;pas_3;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.085;-1;-1;25;0.0005;4;no;yes
1;2;53;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.0845;-1;-1;25;0.0005;5;yes;no
1;2;54;pas_3;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.084;-1;-1;25;0.0005;5;no;yes
1;2;55;pas_5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.1215;1;-1;19;0.0005;6;no;yes
1;2;56;pas_5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.121;-1;1;20;0.0005;3;yes;no
1;2;57;pas_3;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.0835;-1;-1;25;0.0005;4;yes;no
1;2;58;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.083;-1;-1;25;0.0005;4;yes;no
1;2;59;pas_5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.1215;1;-1;21;0.0005;6;yes;no
1;2;60;pas_5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.121;-1;-1;21;0.0005;6;no;yes
1;2;61;pas_5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.1205;-1;-1;21;0.0005;6;yes;no
1;2;62;pas_3;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.0825;-1;-1;25;0.0005;4;no;yes
1;2;63;pas_5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.12;-1;-1;21;0.0005;6;no;yes
1;2;64;pas_5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.1195;-1;-1;21;0.0005;5;yes;no
1;3;1;pas_5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.1195;-1;1;22;0.0005;2;yes;no
1;3;2;pas_5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.12;1;1;22;0.0005;3;no;yes
1;3;3;pas_5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.1205;1;1;22;0.0005;3;no;yes
1;3;4;pas_5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.121;1;1;22;0.0005;3;no;yes
1;3;5;pas_3;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.082;-1;1;26;0.0005;2;no;yes
1;3;6;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.0825;1;1;26;0.0005;2;yes;no
1;3;7;pas_5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.1215;1;1;22;0.0005;5;yes;no
1;3;8;pas_5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.1215;1;-1;23;0.0005;6;no;yes
1;3;9;pas_5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.121;-1;1;24;0.0005;3;yes;no
1;3;10;pas_3;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.083;1;1;26;0.0005;3;yes;no
1;3;11;pas_3;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.083;1;1;26;0.0005;3;yes;no
1;3;12;pas_3;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.083;1;-1;27;0.0005;4;no;yes
1;3;13;pas_3;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.0825;-1;-1;27;0.0005;4;yes;no
1;3;14;pas_5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.1215;1;-1;25;0.0005;6;no;yes
1;3;15;pas_3;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.082;-1;-1;27;0.0005;4;no;yes
1;3;16;pas_3;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.0815;-1;-1;27;0.0005;3;yes;no
1;3;17;pas_5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.121;-1;-1;25;0.0005;6;no;yes
1;3;18;pas_3;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.0815;-1;-1;27;0.0005;5;no;yes
1;3;19;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.081;-1;-1;27;0.0005;4;no;yes
1;3;20;pas_5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.1205;-1;-1;25;0.0005;6;yes;no
1;3;21;pas_5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.12;-1;1;26;0.0005;4;yes;no
1;3;22;pas_3;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.0805;-1;-1;27;0.0005;4;no;yes
1;3;23;pas_5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.1205;1;-1;27;0.0005;6;no;yes
1;3;24;pas_5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.12;-1;-1;27;0.0005;6;yes;no
1;3;25;pas_5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.1195;-1;-1;27;0.0005;6;no;yes
1;3;26;pas_3;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.08;-1;-1;27;0.0005;5;yes;no
1;3;27;pas_3;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.0795;-1;-1;27;0.0005;4;yes;no
1;3;28;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.079;-1;-1;27;0.0005;3;yes;no
1;3;29;pas_5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.119;-1;-1;27;0.0005;6;yes;no
1;3;30;pas_3;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.079;-1;-1;27;0.0005;4;no;yes
1;3;31;pas_3;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.0785;-1;-1;27;0.0005;4;yes;no
1;3;32;pas_5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.1185;-1;-1;27;0.0005;6;yes;no
1;3;33;pas_3;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.078;-1;-1;27;0.0005;3;no;yes
1;3;34;pas_3;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.078;-1;-1;27;0.0005;4;no;yes
1;3;35;pas_5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.118;-1;1;28;0.0005;2;no;yes
1;3;36;pas_5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.1185;1;-1;29;0.0005;6;yes;no
1;3;37;pas_3;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.0775;-1;-1;27;0.0005;4;yes;no
1;3;38;pas_3;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.077;-1;-1;27;0.0005;3;no;yes
1;3;39;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.077;-1;-1;27;0.0005;3;yes;no
1;3;40;pas_3;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.077;-1;-1;27;0.0005;4;yes;no
1;3;41;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.0765;-1;-1;27;0.0005;3;yes;no
1;3;42;pas_5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.118;-1;-1;29;0.0005;5;no;yes
1;3;43;pas_3;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.0765;-1;-1;27;0.0005;4;no;yes
1;3;44;pas_5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.118;-1;-1;29;0.0005;6;yes;no
1;3;45;pas_3;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.076;-1;-1;27;0.0005;3;no;yes
1;3;46;pas_3;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.076;-1;-1;27;0.0005;3;yes;no
1;3;47;pas_3;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.076;-1;-1;27;0.0005;3;yes;no
1;3;48;pas_5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.1175;-1;1;30;0.0005;3;yes;no
1;3;49;pas_5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.118;1;1;30;0.0005;5;yes;no
1;3;50;pas_5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.118;1;-1;31;0.0005;6;yes;no
1;3;51;pas_5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.1175;-1;1;32;0.0005;3;yes;no
1;3;52;pas_5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.118;1;-1;33;0.0005;6;no;yes
1;3;53;pas_5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.1175;-1;-1;33;0.0005;6;no;yes
1;3;54;pas_5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.117;-1;1;34;0.0005;4;no;yes
1;3;55;pas_5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.1175;1;-1;35;0.0005;6;no;yes
1;3;56;pas_3;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.076;-1;-1;27;0.0005;3;yes;no
