subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
5;4;4;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Storage 1.jpg;0.165;1;1;0;0.004;5
5;4;5;pas_3;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.112;-1;-1;1;0.004;5
5;4;6;pas_3;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.108;-1;-1;1;0.004;3
5;4;7;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.165;1;1;0;0.004;4
5;4;8;pas_3;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.108;-1;-1;1;0.004;4
5;4;9;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.169;1;1;0;0.004;5
5;4;10;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.104;-1;-1;1;0.004;4
5;4;11;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Swingset 1.jpg;0.169;1;1;0;0.004;5
5;4;12;pas_3;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.1;-1;-1;1;0.004;3
5;4;13;pas_3;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Toilet 3.jpg;0.1;-1;-1;1;0.004;3
5;4;14;pas_3;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.1;-1;1;2;0.001;1
5;4;15;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.169;1;1;0;0.004;5
5;4;16;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.169;1;1;0;0.004;5
5;5;1;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.169;1;1;0;0.004;5
5;5;2;pas_3;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Toilet 1.jpg;0.101;1;1;2;0.001;1
5;5;3;pas_3;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.102;1;1;2;0.001;2
5;5;4;pas_3;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.103;1;1;2;0.001;2
5;5;5;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.169;1;1;0;0.004;5
5;5;6;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.169;1;1;0;0.004;5
5;5;7;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.104;1;1;2;0.001;2
5;5;8;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.169;1;1;0;0.004;5
5;5;9;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.169;1;1;0;0.004;5
5;5;10;pas_3;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.105;1;1;2;0.001;2
5;5;11;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Timber 1.jpg;0.169;1;1;0;0.004;3
5;5;12;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.173;1;1;0;0.004;5
5;5;13;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.173;1;1;0;0.004;5
5;5;14;pas_3;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.106;1;-1;3;0.001;4
5;5;15;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.105;-1;-1;3;0.001;5
5;5;16;pas_3;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.104;-1;1;4;0.001;2
5;6;1;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.105;1;1;4;0.001;2
5;6;2;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.173;1;1;0;0.004;5
5;6;3;pas_3;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Yarn 2.jpg;0.106;1;1;4;0.001;3
5;6;4;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Soccer 1.jpg;0.173;1;1;0;0.004;5
5;6;5;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.173;1;1;0;0.004;5
5;6;6;pas_3;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.106;1;-1;5;0.001;4
5;6;7;pas_3;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.105;-1;-1;5;0.001;3
5;6;8;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.173;1;1;0;0.004;5
5;6;9;pas_3;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.105;-1;-1;5;0.001;4
5;6;10;pas_3;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.104;-1;-1;5;0.001;3
5;6;11;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.173;1;1;0;0.004;5
5;6;12;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Skyscraper 2.jpg;0.173;1;1;0;0.004;5
5;6;13;pas_3;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.104;-1;1;6;0.0005;2
5;6;14;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.1045;1;1;6;0.0005;1
5;6;15;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.173;1;1;0;0.004;5
5;6;16;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.173;1;1;0;0.004;5
