subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
7;1;1;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.06;0;1;0;0.004;1
7;1;2;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.085;0;1;0;0.004;2
7;1;3;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.089;1;1;0;0.004;1
7;1;4;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.064;1;1;0;0.004;1
7;1;5;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.093;1;1;0;0.004;1
7;1;6;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.068;1;1;0;0.004;2
7;1;7;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.072;1;1;0;0.004;1
7;1;8;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.097;1;1;0;0.004;5
7;1;9;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.097;1;1;0;0.004;5
7;1;10;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Toilet 3.jpg;0.076;1;1;0;0.004;1
7;1;11;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.08;1;1;0;0.004;1
7;1;12;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Yarn 2.jpg;0.097;1;1;0;0.004;3
7;1;13;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Storage 1.jpg;0.101;1;1;0;0.004;1
7;1;14;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Toilet 1.jpg;0.084;1;1;0;0.004;2
7;1;15;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.088;1;1;0;0.004;2
7;1;16;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.105;1;1;0;0.004;1
7;2;1;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.092;1;1;0;0.004;1
