subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
1;1;1;pas_5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.114;K   E   H   M;L   E   M   K;G   N   U   Z;G   U   T   Z;no;no;no;yes;no;yes
1;1;2;pas_5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.114;Z   U   N   G;M   E   H   K;H   E   M   K;N   U   G   Z;no;yes;no;no;no;yes
1;1;3;pas_3;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.079;W   A   P   S;B   J   O   F;F   R   O   B;V   A   P   S;yes;no;no;no;no;yes
1;1;4;pas_5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.114;H   E   L   K;T   U   G   Z;H   E   M   K;G   U   N   T;no;yes;no;no;yes;no
1;1;5;pas_5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.114;Z   U   N   T;K   L   E   M;G   U   T   Z;L   E   M   K;no;no;yes;no;yes;no
1;1;6;pas_5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.114;K   L   E   H;G   U   N   T;T   U   G   Z;K   L   E   M;no;yes;no;no;yes;no
1;1;7;pas_3;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.079;F   O   R   B;S   W   A   P;F   R   O   B;S   P   A   V;yes;no;no;no;yes;no
1;1;8;pas_5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.114;K   E   H   M;H   E   M   K;Z   U   N   T;G   N   U   Z;yes;no;no;no;yes;no
1;1;9;pas_3;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.079;P   S   A   V;V   A   S   P;F   R   O   B;J   O   B   F;no;no;yes;no;yes;no
1;1;10;pas_5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.114;G   U   T   Z;T   U   N   G;L   E   M   K;M   E   H   K;no;no;no;yes;yes;no
1;1;11;pas_3;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.079;S   P   A   V;B   J   O   F;J   O   R   F;V   A   P   S;no;no;yes;no;yes;no
1;1;12;pas_5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.114;K   L   E   M;Z   U   N   T;G   U   N   T;H   E   M   K;no;yes;no;no;no;yes
1;1;13;pas_3;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.079;S   W   A   P;R   O   B   F;F   O   R   B;V   A   S   P;no;no;no;yes;no;yes
1;1;14;pas_5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.114;H   E   L   K;T   U   N   G;L   E   M   K;N   U   G   Z;yes;no;no;no;yes;no
1;1;15;pas_5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.114;K   E   L   M;T   U   N   G;G   U   T   Z;M   E   H   K;no;yes;no;no;yes;no
1;1;16;pas_3;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.079;S   A   P   V;W   A   P   S;B   O   R   F;J   O   R   F;yes;no;no;no;yes;no
1;1;17;pas_3;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.079;J   O   B   F;P   A   W   S;P   S   A   V;F   O   R   B;no;yes;no;no;yes;no
1;1;18;pas_5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.114;K   E   L   M;N   U   G   Z;M   E   H   K;Z   U   N   G;no;no;no;yes;yes;no
1;1;19;pas_3;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.079;W   A   P   S;B   O   R   F;F   O   R   B;S   W   A   P;yes;no;no;no;no;yes
