ParticipantNumber	likingRating	likingRT	Word	List	TrialNr	computerName	timeStamp
4	10	7.198000	Tod	negPrime	21	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	90	4.787000	Liebe	IATpos	22	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	0	8.188000	böse	IATneg	23	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	70	5.148000	Humor	IATpos	24	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	8.100000	ekelhaft	IATneg	25	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	30	8.412000	Fehlschlag	IATneg	26	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	4.197000	Angst	MemTestNeg	27	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	12.052000	fies	IATneg	28	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	7.610000	Kätzchen	posPrime	29	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	0	7.949000	Krieg	negPrime	30	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	70	22.831000	Spaß	MemTestPos	31	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	40	9.183000	Müll	negPrime	32	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	10	8.998000	Horror	MemTestNeg	33	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	40	6.777000	Leiche	negPrime	34	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	7.897000	Gestank	negPrime	35	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	5.044000	betrunken	MemTestNeg	36	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	70	6.911000	erfolgreich	IATpos	37	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	7.365000	begabt	IATpos	38	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	70	10.065000	Süßigkeiten	MemTestPos	39	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	90	9.372000	Frieden	IATpos	40	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	0	9.706000	erstechen	MemTestNeg	41	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	60	8.924000	Feier	posPrime	42	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	10	8.038000	Hölle	negPrime	43	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	7.329000	hübsch	posPrime	44	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	13.558000	schrecklich	IATneg	45	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	60	4.047000	schön	MemTestPos	46	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	20	5.857000	Schmerz	negPrime	47	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	90	6.911000	Zufriedenheit	IATpos	48	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	40	8.291000	hässlich	negPrime	49	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	5.058000	glücklich	posPrime	50	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	10	7.614000	Verbrechen	MemTestNeg	51	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	50	4.526000	Spinne	negPrime	52	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	70	4.382000	Sonnenschein	MemTestPos	53	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	10	8.081000	Bombe	MemTestNeg	54	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	9.557000	Freund	posPrime	55	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	30	7.879000	widerlich	IATneg	56	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	60	5.876000	Kuss	posPrime	57	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	6.097000	Geschenk	posPrime	58	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	40	10.527000	hektisch	IATneg	59	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
4	80	6.147000	Natur	MemTestPos	60	Sarahs-MacBook.fritz.box	2016-06-18_14.54.53.776297
