ParticipantNumber	likingRating	likingRT	Word	List	TrialNr	computerName	timeStamp
8	51	2.744000	Welpe	posPrime	24	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	25	3.874000	widerlich	IATneg	25	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	60	6.111000	Süßigkeiten	MemTestPos	26	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	26	6.711000	Fehlschlag	IATneg	27	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	94	4.296000	erfolgreich	IATpos	28	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	56	8.409000	Blume	posPrime	29	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	83	3.561000	Humor	IATpos	30	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	86	2.468000	Lächeln	posPrime	31	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	45	4.806000	Müll	negPrime	32	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	52	3.027000	Feier	posPrime	33	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	5	8.829000	erstechen	MemTestNeg	34	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	63	4.860000	super	IATpos	35	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	75	4.296000	Sonnenschein	MemTestPos	36	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	26	5.237000	verletzt	negPrime	37	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	83	5.444000	Vertrauen	IATpos	38	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	98	3.427000	Liebe	IATpos	39	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	86	3.644000	Freude	IATpos	40	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	73	4.311000	Spaß	MemTestPos	41	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	52	4.427000	betrunken	MemTestNeg	42	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	85	5.940000	Freund	posPrime	43	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	42	4.305000	schrecklich	IATneg	44	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	34	4.391000	böse	IATneg	45	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	74	4.461000	Zufriedenheit	IATpos	46	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	18	5.036000	Pistole	MemTestNeg	47	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	50	5.295000	Bargeld	MemTestPos	48	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	42	4.175000	Spinne	negPrime	49	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	32	8.026000	entsetzlich	IATneg	50	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	25	6.942000	Angst	MemTestNeg	51	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	11	3.861000	hektisch	IATneg	52	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	3	3.842000	Gestank	negPrime	53	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	6	2.848000	ekelhaft	IATneg	54	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	23	3.773000	Leiche	negPrime	55	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	14	3.431000	Schmerz	negPrime	56	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	47	6.779000	beten	MemTestPos	57	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	59	3.862000	Kätzchen	posPrime	58	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	37	2.528000	töten	MemTestNeg	59	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
8	63	4.196000	Umarmung	MemTestPos	60	Sarahs-MacBook.local	2016-06-18_22.57.28.803238
