subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
26,1,1,ec,7,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,2160.bmp,0.089,J   O   L   F,S   W   A   D,S   N   A   W,B   O   R   F,no,no,yes,no,
26,1,2,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6530.bmp,0.089,J   O   R   F,P   A   W   S,S   P   A   W,B   R   O   L,yes,no,no,no,
26,1,3,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,5830.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,no,no,yes,no,
26,1,4,ec,5,positive,P   A   W   S,maske_1.bmp,maske_2.bmp,2057.bmp,0.089,P   A   W   S,S   P   A   W,L   O   R   B,J   O   R   F,yes,no,no,no,
26,1,5,ec,1,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,2311.bmp,0.089,F   R   O   B,J   O   R   F,W   A   P   S,W   A   N   S,no,no,yes,no,
26,1,6,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,3220.bmp,0.089,F   L   O   R,W   A   P   S,J   O   R   F,W   A   N   S,yes,no,no,no,
26,1,7,ec,6,negative,F   R   O   B,maske_2.bmp,maske_1.bmp,9920.bmp,0.089,S   W   A   P,F   R   O   B,J   O   L   F,S   W   A   D,no,yes,no,no,
26,1,8,ec,3,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,4606.bmp,0.089,L   O   R   B,B   R   O   L,S   W   A   P,W   A   P   S,no,no,yes,no,
26,1,9,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,9560.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,yes,no,no,no,
26,1,10,ec,6,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,2209.bmp,0.089,B   O   R   F,S   W   A   D,B   O   L   F,W   A   N   S,no,yes,no,no,
26,1,11,ec,8,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,2208.bmp,0.089,F   R   O   B,S   P   A   W,B   R   O   L,S   W   A   P,no,yes,no,no,
26,1,12,ec,1,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9630.bmp,0.089,J   O   L   F,S   N   A   W,B   O   R   F,W   A   D   S,no,no,yes,no,
26,1,13,ec,5,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,9500.bmp,0.089,S   P   A   W,B   O   L   F,P   A   W   S,F   R   O   B,no,yes,no,no,
26,1,14,ec,4,positive,S   N   A   W,maske_2.bmp,maske_1.bmp,2071.bmp,0.089,W   A   D   S,B   O   L   F,S   N   A   W,F   L   O   R,no,no,yes,no,
26,1,15,ec,2,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9421.bmp,0.089,S   N   A   W,W   A   P   S,B   O   R   F,L   O   R   B,no,no,yes,no,
26,1,16,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9561.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,yes,no,no,
26,1,17,ec,3,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.089,B   O   L   F,S   W   A   D,S   W   A   P,L   O   R   B,no,no,no,yes,
26,1,18,ec,2,positive,W   A   D   S,maske_1.bmp,maske_2.bmp,2660.bmp,0.089,P   A   W   S,F   L   O   R,J   O   L   F,W   A   D   S,no,no,no,yes,
26,1,19,ec,8,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,9220.bmp,0.089,W   A   D   S,F   L   O   R,B   R   O   L,W   A   N   S,no,yes,no,no,
26,1,20,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,7470.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,
26,2,1,ec,6,negative,F   R   O   B,maske_2.bmp,maske_1.bmp,7380.bmp,0.089,S   W   A   D,J   O   L   F,W   A   P   S,F   R   O   B,no,no,no,yes,
26,2,2,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,8420.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,
26,2,3,ec,4,positive,S   N   A   W,maske_2.bmp,maske_1.bmp,1463.bmp,0.089,S   N   A   W,L   O   R   B,S   P   A   W,B   O   R   F,yes,no,no,no,
26,2,4,ec,3,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,2340.bmp,0.089,S   W   A   P,P   A   W   S,J   O   L   F,B   O   L   F,yes,no,no,no,
26,2,5,ec,8,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,5831.bmp,0.089,B   R   O   L,F   R   O   B,W   A   P   S,S   P   A   W,no,no,no,yes,
26,2,6,ec,8,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.089,S   N   A   W,F   R   O   B,S   P   A   W,B   R   O   L,no,no,no,yes,
26,2,7,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9340.bmp,0.5,H   Y   V   Z,G   M   U   X,K   I   G   M,T   E   H   V,yes,no,no,no,
26,2,8,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,6020.bmp,0.5,H   Y   V   Z,K   I   G   M,T   E   H   V,G   M   U   X,no,no,yes,no,
26,2,9,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,2208.bmp,0.5,G   M   U   X,T   E   H   V,K   I   G   M,H   Y   V   Z,yes,no,no,no,
26,2,10,ec,2,positive,W   A   D   S,maske_1.bmp,maske_2.bmp,2160.bmp,0.089,F   L   O   R,W   A   N   S,B   O   R   F,W   A   D   S,no,yes,no,no,
26,2,11,ec,6,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,2791.bmp,0.089,J   O   L   F,S   W   A   D,B   O   L   F,W   A   N   S,no,no,no,yes,
26,2,12,ec,7,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,2057.bmp,0.089,S   W   A   D,F   L   O   R,J   O   R   F,S   W   A   P,no,no,no,yes,
26,2,13,ec,7,negative,F   L   O   R,maske_2.bmp,maske_1.bmp,9182.bmp,0.089,W   A   D   S,F   L   O   R,J   O   R   F,S   W   A   P,no,no,no,yes,
26,2,14,ec,2,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9432.bmp,0.089,P   A   W   S,B   O   R   F,S   W   A   P,F   L   O   R,no,yes,no,no,
26,2,15,ec,5,negative,B   O   L   F,maske_1.bmp,maske_2.bmp,6831.bmp,0.089,S   N   A   W,B   R   O   L,B   O   L   F,W   A   N   S,no,yes,no,no,
26,2,16,ec,1,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,2150.bmp,0.089,B   R   O   L,J   O   R   F,W   A   P   S,S   N   A   W,no,no,yes,no,
26,2,17,ec,1,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,3300.bmp,0.089,S   P   A   W,B   O   L   F,W   A   N   S,J   O   L   F,no,no,no,yes,
26,2,18,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9220.bmp,0.089,J   O   R   F,S   W   A   D,P   A   W   S,L   O   R   B,yes,no,no,no,
26,2,19,ec,5,positive,P   A   W   S,maske_2.bmp,maske_1.bmp,2660.bmp,0.089,P   A   W   S,L   O   R   B,W   A   D   S,F   R   O   B,yes,no,no,no,
26,2,20,ec,3,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,6311.bmp,0.089,W   A   P   S,B   O   R   F,W   A   D   S,L   O   R   B,no,yes,no,no,
26,3,1,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,yes,no,no,no,
26,3,2,ec,8,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,5994.bmp,0.089,S   N   A   W,S   P   A   W,B   O   L   F,J   O   R   F,no,yes,no,no,
26,3,3,ec,7,negative,F   L   O   R,maske_2.bmp,maske_1.bmp,9330.bmp,0.089,J   O   R   F,W   A   P   S,F   L   O   R,S   N   A   W,no,no,yes,no,
26,3,4,ec,2,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9000.bmp,0.089,B   O   L   F,W   A   D   S,S   P   A   W,B   O   R   F,no,no,no,yes,
26,3,5,ec,7,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,1710.bmp,0.089,W   A   D   S,S   W   A   D,F   R   O   B,B   O   R   F,no,yes,no,no,
26,3,6,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,3160.bmp,0.089,S   W   A   D,J   O   R   F,F   L   O   R,S   N   A   W,no,yes,no,no,
26,3,7,ec,3,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,7350.bmp,0.089,W   A   N   S,S   W   A   P,J   O   L   F,F   R   O   B,no,yes,no,no,
26,3,8,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,8496.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,
26,3,9,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2208.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,no,yes,no,
26,3,10,ec,4,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,2040.bmp,0.089,W   A   P   S,B   R   O   L,S   N   A   W,B   O   L   F,no,no,yes,no,
26,3,11,ec,6,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,2070.bmp,0.089,L   O   R   B,J   O   R   F,W   A   N   S,P   A   W   S,no,no,yes,no,
26,3,12,ec,1,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,4622.bmp,0.089,B   O   R   F,F   L   O   R,W   A   P   S,S   W   A   P,no,no,yes,no,
26,3,13,ec,5,positive,P   A   W   S,maske_1.bmp,maske_2.bmp,8190.bmp,0.089,F   L   O   R,B   R   O   L,P   A   W   S,S   P   A   W,no,no,yes,no,
26,3,14,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9400.bmp,0.5,H   Y   V   Z,K   I   G   M,T   E   H   V,G   M   U   X,yes,no,no,no,
26,3,15,ec,5,negative,B   O   L   F,maske_1.bmp,maske_2.bmp,9280.bmp,0.089,B   O   L   F,W   A   P   S,W   A   N   S,B   O   R   F,yes,no,no,no,
26,3,16,ec,1,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,6020.bmp,0.089,J   O   L   F,S   W   A   D,S   P   A   W,B   R   O   L,yes,no,no,no,
26,3,17,ec,2,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,2150.bmp,0.089,L   O   R   B,J   O   L   F,W   A   D   S,S   W   A   D,no,no,yes,no,
26,3,18,ec,8,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,6555.bmp,0.089,B   R   O   L,P   A   W   S,S   W   A   P,L   O   R   B,yes,no,no,no,
26,3,19,ec,3,negative,L   O   R   B,maske_2.bmp,maske_1.bmp,6831.bmp,0.089,W   A   N   S,F   R   O   B,W   A   D   S,L   O   R   B,no,no,no,yes,
26,3,20,ec,6,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,2710.bmp,0.089,J   O   L   F,F   R   O   B,P   A   W   S,S   W   A   P,no,yes,no,no,
26,4,1,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9041.bmp,0.089,S   N   A   W,J   O   R   F,B   O   R   F,P   A   W   S,no,yes,no,no,
26,4,2,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9430.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,yes,no,no,no,
26,4,3,ec,4,positive,S   N   A   W,maske_2.bmp,maske_1.bmp,4220.bmp,0.089,S   N   A   W,F   L   O   R,S   W   A   P,B   R   O   L,yes,no,no,no,
26,4,4,ec,1,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,9520.bmp,0.089,S   W   A   D,F   R   O   B,W   A   N   S,J   O   L   F,no,yes,no,no,
26,4,5,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,6555.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,yes,no,no,no,
26,4,6,ec,3,positive,S   W   A   P,maske_1.bmp,maske_2.bmp,8080.bmp,0.089,S   W   A   D,S   W   A   P,B   O   L   F,J   O   L   F,no,yes,no,no,
26,4,7,ec,6,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,2141.bmp,0.089,S   W   A   P,F   R   O   B,W   A   P   S,J   O   R   F,no,no,no,yes,
26,4,8,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,7330.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,no,no,yes,no,
26,4,9,ec,3,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,6831.bmp,0.089,W   A   P   S,F   L   O   R,W   A   N   S,L   O   R   B,no,no,no,yes,
26,4,10,ec,5,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,9331.bmp,0.089,B   O   L   F,W   A   D   S,J   O   L   F,S   W   A   D,yes,no,no,no,
26,4,11,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,1463.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,no,yes,no,
26,4,12,ec,7,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,4606.bmp,0.089,W   A   D   S,S   W   A   D,L   O   R   B,B   R   O   L,no,yes,no,no,
26,4,13,ec,5,positive,P   A   W   S,maske_1.bmp,maske_2.bmp,1710.bmp,0.089,J   O   R   F,F   R   O   B,P   A   W   S,S   N   A   W,no,no,yes,no,
26,4,14,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9404.bmp,0.089,S   N   A   W,S   P   A   W,L   O   R   B,F   L   O   R,no,no,no,yes,
26,4,15,ec,8,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,2340.bmp,0.089,B   O   R   F,P   A   W   S,S   P   A   W,J   O   R   F,no,no,yes,no,
26,4,16,ec,2,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9330.bmp,0.089,W   A   D   S,B   R   O   L,B   O   R   F,S   W   A   P,no,no,yes,no,
