subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
40,1,1,ec,2,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9340.bmp,0.095,C   E   L   M,Z   U   D   T,C   L   E   M,D   N   U   G,no,no,no,yes,
40,1,2,ec,2,positive,H   E   M   K,maske_1.bmp,maske_2.bmp,2208.bmp,0.095,T   U   G   Z,H   E   M   K,M   E   H   K,D   N   U   G,no,yes,no,no,
40,1,3,ec,5,negative,D   U   N   T,maske_2.bmp,maske_1.bmp,9330.bmp,0.095,C   H   E   L,T   U   G   Z,K   E   H   M,D   U   N   T,no,no,no,yes,
40,1,4,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9430.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,yes,no,no,
40,1,5,ec,1,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,2040.bmp,0.095,Z   U   N   D,K   E   C   H,C   L   E   K,N   U   G   Z,no,no,yes,no,
40,1,6,ec,4,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,2311.bmp,0.095,Z   U   D   T,C   L   E   K,T   U   G   Z,C   H   E   L,no,no,no,yes,
40,1,7,ec,3,positive,C   H   E   L,maske_1.bmp,maske_2.bmp,2070.bmp,0.095,C   H   E   L,K   E   H   M,Z   U   D   T,Z   U   N   T,yes,no,no,no,
40,1,8,ec,6,positive,C   E   L   M,maske_1.bmp,maske_2.bmp,7330.bmp,0.095,G   U   N   D,C   E   L   M,K   E   C   H,Z   U   N   D,no,yes,no,no,
40,1,9,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,5594.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,yes,no,no,
40,1,10,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,2791.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,no,yes,no,no,
40,1,11,ec,5,positive,C   L   E   M,maske_2.bmp,maske_1.bmp,1999.bmp,0.095,H   E   M   K,D   U   N   T,C   L   E   M,Z   U   N   T,no,no,yes,no,
