subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
41,1,1,ec,4,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,5830.bmp,0.059,W   A   D   S,L   O   R   B,W   A   N   S,B   R   O   F,no,yes,no,no,
41,1,2,ec,2,positive,W   A   D   S,maske_1.bmp,maske_2.bmp,2070.bmp,0.059,F   R   O   B,W   A   D   S,S   P   A   W,J   O   L   F,no,yes,no,no,
41,1,3,ec,3,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,4606.bmp,0.059,J   O   L   F,P   A   W   S,D   A   P   S,B   O   R   F,no,no,yes,no,
41,1,4,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,8485.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,no,no,no,yes,
41,1,5,ec,7,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,8470.bmp,0.059,B   L   O   R,J   O   R   F,W   A   P   S,W   A   N   S,no,no,yes,no,
41,1,6,ec,8,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,2311.bmp,0.059,S   W   A   D,B   R   O   F,W   A   P   S,L   O   B   F,yes,no,no,no,
41,1,7,ec,5,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,3160.bmp,0.059,L   O   B   F,B   O   R   F,W   A   N   S,S   P   A   W,no,yes,no,no,
41,1,8,ec,6,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,6242.bmp,0.059,S   W   A   D,W   A   N   S,L   O   B   F,J   O   L   F,no,no,yes,no,
41,1,9,ec,1,positive,P   A   W   S,maske_2.bmp,maske_1.bmp,5460.bmp,0.059,F   R   O   B,J   O   R   F,D   A   P   S,P   A   W   S,no,no,no,yes,
41,1,10,ec,3,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,7380.bmp,0.059,W   A   P   S,S   P   A   W,L   O   R   B,F   R   O   B,no,no,yes,no,
41,1,11,ec,6,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,2550.bmp,0.059,B   O   R   F,D   A   N   S,S   P   A   W,L   O   B   F,no,no,yes,no,
41,1,12,ec,2,negative,B   L   O   R,maske_2.bmp,maske_1.bmp,9830.bmp,0.059,D   A   P   S,D   A   N   S,J   O   R   F,B   L   O   R,no,no,no,yes,
41,1,13,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9340.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,yes,no,no,
