subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
12,1,1,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,9180.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,yes,no,
12,1,2,ec,5,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,3300.bmp,0.066,S   P   A   W,S   N   A   D,L   O   B   F,B   O   R   F,no,yes,no,no,
12,1,3,ec,4,negative,S   N   A   W,maske_1.bmp,maske_2.bmp,9400.bmp,0.066,F   R   O   L,J   O   R   B,S   N   A   W,D   A   N   S,no,no,yes,no,
12,1,4,ec,1,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.066,F   R   O   L,B   L   O   R,S   W   A   D,P   A   N   S,no,no,no,yes,
12,1,5,ec,4,positive,B   O   R   F,maske_1.bmp,maske_2.bmp,2058.bmp,0.066,S   N   A   W,J   O   R   F,P   A   N   S,B   O   R   F,no,yes,no,no,
12,1,6,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,2208.bmp,0.5,G   M   U   X,H   Y   V   Z,K   I   G   M,T   E   H   V,no,no,yes,no,
12,1,7,ec,7,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,8080.bmp,0.066,S   N   A   W,S   W   A   D,L   O   B   F,B   L   O   F,no,no,no,yes,
12,1,8,ec,7,negative,D   A   N   S,maske_1.bmp,maske_2.bmp,6311.bmp,0.066,D   A   N   S,B   L   O   F,F   R   O   B,P   A   N   S,yes,no,no,no,
12,1,9,ec,6,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,3550.bmp,0.066,B   O   R   F,L   O   B   F,S   N   A   W,S   P   A   W,no,no,no,yes,
12,1,10,ec,1,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,2660.bmp,0.066,B   L   O   R,F   R   O   B,S   P   A   W,D   A   N   S,no,no,yes,no,
12,1,11,ec,3,negative,S   W   A   D,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.066,F   R   O   B,J   O   R   F,S   W   A   D,W   A   N   S,no,no,yes,no,
12,1,12,ec,3,positive,F   R   O   B,maske_2.bmp,maske_1.bmp,1440.bmp,0.066,J   O   R   B,S   N   A   D,F   R   O   B,S   P   A   W,no,no,yes,no,
12,1,13,ec,8,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,6242.bmp,0.066,D   A   P   S,B   L   O   R,J   O   R   B,S   N   A   D,no,yes,no,no,
12,1,14,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2209.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,no,no,yes,
12,1,15,ec,6,positive,J   O   R   B,maske_1.bmp,maske_2.bmp,2091.bmp,0.066,S   N   A   D,D   A   P   S,J   O   R   B,B   O   R   F,no,no,yes,no,
12,1,16,ec,2,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,8200.bmp,0.066,F   R   O   L,D   A   P   S,W   A   N   S,J   O   R   F,no,no,no,yes,
12,1,17,ec,8,positive,F   R   O   L,maske_2.bmp,maske_1.bmp,2070.bmp,0.066,F   R   O   L,B   L   O   R,W   A   N   S,D   A   N   S,yes,no,no,no,
12,1,18,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9520.bmp,0.066,B   L   O   F,J   O   R   F,D   A   P   S,W   A   N   S,no,no,no,yes,
12,1,19,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,6831.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,no,yes,no,
12,1,20,ec,5,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,2550.bmp,0.066,P   A   N   S,S   W   A   D,B   L   O   F,L   O   B   F,no,no,yes,no,
12,2,1,ec,4,negative,S   N   A   W,maske_1.bmp,maske_2.bmp,9920.bmp,0.066,B   O   R   F,P   A   N   S,B   L   O   F,S   N   A   W,no,no,no,yes,
12,2,2,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,1999.bmp,0.5,G   M   U   X,H   Y   V   Z,K   I   G   M,T   E   H   V,no,no,yes,no,
12,2,3,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,no,no,yes,
12,2,4,ec,6,negative,S   P   A   W,maske_1.bmp,maske_2.bmp,9421.bmp,0.066,L   O   B   F,D   A   P   S,S   P   A   W,F   R   O   B,no,no,yes,no,
12,2,5,ec,7,positive,L   O   B   F,maske_2.bmp,maske_1.bmp,2040.bmp,0.066,B   L   O   F,D   A   N   S,L   O   B   F,S   W   A   D,no,no,no,yes,
12,2,6,ec,1,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,8420.bmp,0.066,B   L   O   R,P   A   N   S,J   O   R   B,D   A   P   S,no,no,yes,no,
12,2,7,ec,1,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,9560.bmp,0.066,W   A   N   S,J   O   R   F,L   O   B   F,P   A   N   S,no,yes,no,no,
