subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
1,1,1,ec,4,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,2311.bmp,0.111,J   O   L   F,B   R   O   F,D   A   P   S,S   P   A   D,yes,no,no,no,
1,1,2,ec,3,positive,W   A   D   S,maske_1.bmp,maske_2.bmp,2050.bmp,0.111,F   O   R   B,S   W   A   P,W   A   D   S,J   O   L   F,no,yes,no,no,
1,1,3,ec,5,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,9102.bmp,0.111,D   A   P   S,F   O   R   B,B   R   O   F,D   W   A   P,no,no,yes,no,
1,1,4,ec,7,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,2080.bmp,0.111,P   A   N   S,F   R   O   L,J   O   R   F,W   A   D   S,yes,no,no,no,
1,1,5,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9561.bmp,0.5,H   Y   V   Z,G   M   U   X,K   I   G   M,T   E   H   V,no,yes,no,no,
1,1,6,ec,3,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,6242.bmp,0.111,P   A   N   S,S   P   A   D,F   R   O   L,J   O   R   B,no,no,yes,no,
1,1,7,ec,1,negative,B   L   O   F,maske_1.bmp,maske_2.bmp,9830.bmp,0.111,B   R   O   F,B   L   O   F,D   A   P   S,S   W   A   P,yes,no,no,no,
1,1,8,ec,5,positive,S   P   A   D,maske_2.bmp,maske_1.bmp,2550.bmp,0.111,S   P   A   D,F   R   O   L,N   A   P   S,B   L   O   F,yes,no,no,no,
1,1,9,ec,1,positive,D   W   A   P,maske_1.bmp,maske_2.bmp,2070.bmp,0.111,B   O   R   L,F   O   R   B,D   W   A   P,P   A   N   S,no,no,yes,no,
1,1,10,ec,7,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9432.bmp,0.111,S   P   A   D,S   W   A   P,F   R   O   L,J   O   L   F,no,no,no,yes,
1,1,11,ec,6,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,9560.bmp,0.111,B   L   O   F,W   A   N   S,J   O   R   B,D   W   A   P,no,no,yes,no,
1,1,12,ec,8,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,2340.bmp,0.111,J   O   R   B,D   W   A   P,B   O   R   L,W   A   N   S,no,no,no,yes,
1,1,13,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,6838.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,no,yes,
1,1,14,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,5910.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,yes,no,no,
1,1,15,ec,2,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,2091.bmp,0.111,D   A   P   S,J   O   R   F,S   W   A   P,B   L   O   F,no,no,yes,no,
1,1,16,ec,8,negative,F   O   R   B,maske_1.bmp,maske_2.bmp,9180.bmp,0.111,N   A   P   S,J   O   L   F,F   O   R   B,W   A   D   S,no,no,yes,no,
1,1,17,ec,6,positive,N   A   P   S,maske_2.bmp,maske_1.bmp,5831.bmp,0.111,J   O   R   B,W   A   N   S,N   A   P   S,B   R   O   F,no,no,yes,no,
1,1,18,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8540.bmp,0.5,K   I   G   M,T   E   H   V,H   Y   V   Z,G   M   U   X,no,yes,no,no,
