subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
72,1,1,ec,1,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,3160.bmp,0.107,C   L   E   K,D   U   G   T,C   H   E   L,T   N   U   D,yes,no,no,no,
72,1,2,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6020.bmp,0.5,F   R   I   B,J   O   R   F,V   A   S   P,P   Y   W   S,no,yes,no,no,
72,1,3,ec,6,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,6838.bmp,0.107,C   E   L   M,K   L   E   M,N   U   G   Z,Z   U   N   G,no,no,no,yes,
72,1,4,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9432.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,no,no,yes,
72,1,5,ec,5,positive,K   L   E   M,maske_1.bmp,maske_2.bmp,8496.bmp,0.107,G   U   T   Z,K   E   C   H,K   L   E   M,Z   U   N   T,no,yes,no,no,
72,1,6,ec,6,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,5831.bmp,0.107,T   N   U   D,K   E   L   M,H   E   M   K,D   U   N   T,no,no,yes,no,
72,1,7,ec,8,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,6555.bmp,0.107,T   N   U   D,K   E   C   H,D   N   U   G,K   E   L   M,no,no,yes,no,
72,1,8,ec,1,positive,C   H   E   L,maske_2.bmp,maske_1.bmp,2311.bmp,0.107,Z   U   N   G,N   U   G   Z,C   H   E   L,K   L   E   H,no,yes,no,no,
72,1,9,ec,8,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,4220.bmp,0.107,C   H   E   L,K   L   E   H,D   U   N   T,T   N   U   D,no,yes,no,no,
72,1,10,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,1650.bmp,0.5,V   A   S   P,F   R   I   B,J   O   R   F,P   Y   W   S,yes,no,no,no,
72,1,11,ec,4,positive,C   L   E   K,maske_2.bmp,maske_1.bmp,2080.bmp,0.107,D   U   G   T,C   L   E   K,D   N   U   G,K   L   E   M,no,yes,no,no,
72,1,12,ec,3,positive,K   E   L   M,maske_1.bmp,maske_2.bmp,2050.bmp,0.107,K   E   L   M,Z   U   N   G,G   U   T   Z,C   L   E   K,yes,no,no,no,
72,1,13,ec,7,negative,D   U   G   T,maske_1.bmp,maske_2.bmp,6311.bmp,0.107,G   U   T   Z,D   U   G   T,H   E   M   K,C   E   L   M,no,yes,no,no,
72,1,14,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,5460.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,no,yes,no,no,
72,1,15,ec,3,negative,G   U   T   Z,maske_2.bmp,maske_1.bmp,2710.bmp,0.107,G   U   T   Z,N   U   G   Z,H   E   M   K,K   E   C   H,no,no,no,yes,
72,1,16,ec,7,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,1440.bmp,0.107,C   E   L   M,K   E   C   H,D   N   U   G,N   U   G   Z,no,yes,no,no,
72,1,17,ec,2,negative,Z   U   N   G,maske_2.bmp,maske_1.bmp,9000.bmp,0.107,D   U   N   T,Z   U   N   G,K   L   E   H,C   H   E   L,no,yes,no,no,
