subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
8,1,1,ec,7,negative,Z   U   D   T,maske_2.bmp,maske_1.bmp,9430.bmp,0.081,K   L   E   M,G   U   N   D,K   E   L   M,Z   U   D   T,no,no,no,yes,
8,1,2,ec,3,negative,T   U   G   Z,maske_1.bmp,maske_2.bmp,3160.bmp,0.081,K   E   L   M,T   U   G   Z,G   U   T   Z,H   E   L   K,no,no,yes,no,
8,1,3,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,no,yes,no,
8,1,4,ec,3,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,2080.bmp,0.081,C   L   E   M,Z   U   N   D,G   U   N   D,K   E   C   H,yes,no,no,no,
8,1,5,ec,1,negative,T   U   N   G,maske_2.bmp,maske_1.bmp,9331.bmp,0.081,L   E   M   K,T   U   G   Z,T   U   N   G,K   L   E   M,no,yes,no,no,
8,1,6,ec,6,negative,Z   U   N   D,maske_2.bmp,maske_1.bmp,9340.bmp,0.081,C   L   E   M,K   L   E   H,D   U   T   Z,Z   U   N   D,no,no,no,yes,
8,1,7,ec,6,positive,C   H   E   L,maske_1.bmp,maske_2.bmp,4606.bmp,0.081,T   U   G   Z,C   H   E   L,G   U   T   Z,K   L   E   M,no,no,yes,no,
8,1,8,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8200.bmp,0.5,P   Y   W   S,J   O   R   F,V   A   S   P,F   R   I   B,no,no,yes,no,
8,1,9,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9421.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,yes,no,no,
8,1,10,ec,2,negative,G   U   T   Z,maske_1.bmp,maske_2.bmp,9630.bmp,0.081,K   L   E   H,Z   U   D   T,G   U   T   Z,C   H   E   L,no,no,no,yes,
8,1,11,ec,4,negative,D   U   T   Z,maske_1.bmp,maske_2.bmp,3220.bmp,0.081,K   E   C   H,H   E   L   K,D   U   T   Z,Z   U   N   D,no,no,yes,no,
8,1,12,ec,5,positive,K   L   E   M,maske_1.bmp,maske_2.bmp,5994.bmp,0.081,D   U   T   Z,K   L   E   M,T   U   N   G,H   E   L   K,no,yes,no,no,
8,1,13,ec,5,negative,G   U   N   D,maske_2.bmp,maske_1.bmp,2141.bmp,0.081,C   H   E   L,D   U   N   T,C   L   E   M,G   U   N   D,yes,no,no,no,
8,1,14,ec,2,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,2071.bmp,0.081,K   L   E   H,K   E   C   H,D   U   N   T,D   U   T   Z,no,yes,no,no,
8,1,15,ec,7,positive,C   L   E   M,maske_1.bmp,maske_2.bmp,2058.bmp,0.081,T   U   N   G,T   U   G   Z,C   L   E   M,K   E   L   M,no,no,yes,no,
8,1,16,ec,4,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,1440.bmp,0.081,D   U   N   T,L   E   M   K,K   L   E   H,Z   U   D   T,yes,no,no,no,
8,1,17,ec,1,positive,K   E   L   M,maske_1.bmp,maske_2.bmp,2550.bmp,0.081,K   E   L   M,Z   U   N   D,G   U   T   Z,L   E   M   K,no,yes,no,no,
