subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
6,1,1,ec,6,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,7230.bmp,0.095,L   E   M   K,T   U   N   G,K   L   E   M,T   U   G   Z,no,no,no,yes,
6,1,2,ec,3,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,8420.bmp,0.095,T   U   G   Z,K   E   L   M,T   U   N   G,C   L   E   M,no,yes,no,no,
6,1,3,ec,1,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,2209.bmp,0.095,K   L   E   M,G   U   N   D,K   E   C   H,T   N   U   D,no,no,yes,no,
6,1,4,ec,6,negative,H   E   L   K,maske_2.bmp,maske_1.bmp,2900.bmp,0.095,T   U   G   Z,D   U   G   T,H   E   L   K,C   L   E   M,no,no,yes,no,
6,1,5,ec,5,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9331.bmp,0.095,T   U   N   G,C   L   E   M,C   E   L   M,T   N   U   D,no,no,yes,no,
6,1,6,ec,3,negative,C   E   L   M,maske_2.bmp,maske_1.bmp,9830.bmp,0.095,C   E   L   M,G   U   T   Z,D   U   G   T,L   E   M   K,no,no,yes,no,
6,1,7,ec,7,negative,L   E   M   K,maske_1.bmp,maske_2.bmp,9500.bmp,0.095,G   U   N   T,G   U   N   D,L   E   M   K,H   E   L   K,no,no,yes,no,
6,1,8,ec,8,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,2276.bmp,0.095,N   U   G   Z,T   U   G   Z,K   E   L   M,K   L   E   M,yes,no,no,no,
6,1,9,ec,5,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,2340.bmp,0.095,G   U   T   Z,H   E   L   K,D   U   G   T,M   E   C   H,no,yes,no,no,
6,1,10,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,2058.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,yes,no,no,no,
6,1,11,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,3160.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,no,yes,no,
6,1,12,ec,4,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,5830.bmp,0.095,G   U   N   D,L   E   M   K,C   E   L   M,T   N   U   D,no,yes,no,no,
6,1,13,ec,4,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9006.bmp,0.095,M   E   C   H,N   U   G   Z,G   U   N   D,K   E   C   H,no,no,no,yes,
6,1,14,ec,2,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.095,H   E   L   K,M   E   C   H,G   U   N   T,N   U   G   Z,yes,no,no,no,
6,1,15,ec,7,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,5460.bmp,0.095,D   U   G   T,C   E   L   M,G   U   T   Z,C   L   E   M,no,no,yes,no,
