subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
24,1,1,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,9006.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,yes,no,no,
24,1,2,ec,1,positive,M   E   C   H,maske_2.bmp,maske_1.bmp,7350.bmp,0.105,M   E   C   H,G   U   T   Z,Z   U   D   T,H   E   L   K,yes,no,no,no,
24,1,3,ec,2,positive,C   E   L   K,maske_1.bmp,maske_2.bmp,2091.bmp,0.105,D   U   N   T,M   E   C   H,N   U   G   Z,C   E   L   K,no,no,no,yes,
24,1,4,ec,4,negative,G   N   U   D,maske_1.bmp,maske_2.bmp,6838.bmp,0.105,C   E   L   M,D   U   N   T,C   E   L   K,G   N   U   D,no,no,no,yes,
24,1,5,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,no,yes,no,
24,1,6,ec,6,negative,T   N   U   D,maske_1.bmp,maske_2.bmp,6311.bmp,0.105,M   E   C   H,T   N   U   D,C   H   E   L,N   U   G   Z,no,yes,no,no,
24,1,7,ec,7,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,8200.bmp,0.105,C   L   E   K,C   H   E   L,D   U   N   T,G   N   U   D,no,yes,no,no,
24,1,8,ec,5,positive,L   E   M   K,maske_1.bmp,maske_2.bmp,8420.bmp,0.105,L   E   M   K,G   U   N   D,C   E   L   M,G   N   U   D,yes,no,no,no,
24,1,9,ec,7,negative,D   U   T   Z,maske_2.bmp,maske_1.bmp,9830.bmp,0.105,C   E   L   K,D   U   T   Z,T   N   U   D,H   E   M   K,no,no,no,yes,
24,1,10,ec,8,positive,C   E   L   M,maske_1.bmp,maske_2.bmp,7330.bmp,0.105,C   E   L   M,C   E   L   K,Z   U   D   T,T   N   U   D,no,no,no,yes,
24,1,11,ec,3,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.105,H   E   L   K,M   E   C   H,G   U   N   D,N   U   G   Z,no,no,no,yes,
24,1,12,ec,1,negative,G   U   T   Z,maske_2.bmp,maske_1.bmp,6242.bmp,0.105,Z   U   D   T,C   E   L   M,C   L   E   K,G   U   T   Z,no,no,no,yes,
24,1,13,ec,3,positive,C   H   E   L,maske_2.bmp,maske_1.bmp,1650.bmp,0.105,C   L   E   K,T   N   U   D,G   U   N   D,C   H   E   L,yes,no,no,no,
24,1,14,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,2070.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,no,yes,no,no,
24,1,15,ec,8,negative,D   U   N   T,maske_2.bmp,maske_1.bmp,1525.bmp,0.105,G   N   U   D,D   U   N   T,H   E   L   K,C   L   E   K,yes,no,no,no,
