subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
57,1,1,ec,4,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,4220.bmp,0.099,J   O   L   F,F   R   O   L,W   A   D   S,S   W   A   P,no,yes,no,no,
57,1,2,ec,6,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9041.bmp,0.099,W   A   D   S,D   A   N   S,F   R   O   L,L   O   B   F,no,no,no,yes,
57,1,3,ec,2,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,5830.bmp,0.099,W   A   D   S,B   O   R   F,B   O   R   L,S   W   A   P,no,yes,no,no,
57,1,4,ec,7,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,2750.bmp,0.099,J   O   L   F,S   W   A   P,S   P   A   D,B   O   R   F,no,no,no,yes,
57,1,5,ec,2,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9102.bmp,0.099,P   A   N   S,S   W   A   P,F   L   O   R,F   O   R   B,no,no,yes,no,
57,1,6,ec,8,positive,S   P   A   D,maske_2.bmp,maske_1.bmp,8420.bmp,0.099,F   O   R   B,S   P   A   D,J   O   R   F,P   A   W   S,no,yes,no,no,
57,1,7,ec,6,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,2791.bmp,0.099,D   A   N   S,L   O   B   F,F   L   O   R,W   A   N   S,no,no,no,yes,
57,1,8,ec,1,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,1463.bmp,0.099,S   P   A   W,P   A   N   S,B   O   R   F,J   O   R   F,no,yes,no,no,
57,1,9,ec,3,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,8540.bmp,0.099,F   R   O   L,J   O   L   F,D   A   N   S,W   A   N   S,no,no,no,yes,
57,1,10,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9400.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,no,yes,no,
57,1,11,ec,5,positive,P   A   W   S,maske_2.bmp,maske_1.bmp,5910.bmp,0.099,L   O   B   F,P   A   W   S,S   P   A   D,F   L   O   R,no,yes,no,no,
