subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
20,1,1,ec,4,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,8080.bmp,0.109,S   N   A   D,B   R   O   L,W   A   D   S,B   O   R   F,no,no,no,yes,
20,1,2,ec,6,positive,F   R   O   L,maske_2.bmp,maske_1.bmp,8330.bmp,0.109,P   A   N   D,F   R   O   L,S   W   A   D,B   L   O   R,no,yes,no,no,
20,1,3,ec,3,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,2141.bmp,0.109,B   L   O   F,D   W   A   P,S   P   A   D,F   R   O   L,no,yes,no,no,
20,1,4,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,9000.bmp,0.5,T   E   H   V,H   Y   V   Z,G   M   U   X,K   I   G   M,yes,no,no,no,
20,1,5,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,8420.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,yes,no,no,no,
20,1,6,ec,7,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,2160.bmp,0.109,D   W   A   P,D   A   N   S,J   O   L   F,B   L   O   F,no,no,yes,no,
20,1,7,ec,3,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,2050.bmp,0.109,B   L   O   F,S   P   A   D,D   A   N   S,B   O   R   F,yes,no,no,no,
20,1,8,ec,8,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,9182.bmp,0.109,W   A   D   S,F   O   R   B,B   L   O   F,W   A   P   S,no,no,no,yes,
20,1,9,ec,7,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,3550.bmp,0.109,D   A   N   S,B   O   R   F,B   R   O   L,S   N   A   D,no,no,no,yes,
20,1,10,ec,6,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,6530.bmp,0.109,W   A   D   S,B   O   R   L,S   W   A   D,B   R   O   L,no,no,yes,no,
20,1,11,ec,5,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,9041.bmp,0.109,S   P   A   D,J   O   L   F,F   R   O   L,S   W   A   D,yes,no,no,no,
20,1,12,ec,1,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,2791.bmp,0.109,W   A   P   S,S   N   A   D,F   R   O   L,B   R   O   L,no,no,no,yes,
20,1,13,ec,2,positive,F   O   R   B,maske_1.bmp,maske_2.bmp,5831.bmp,0.109,D   W   A   P,S   P   A   D,F   O   R   B,J   O   L   F,no,no,yes,no,
20,1,14,ec,4,negative,P   A   N   D,maske_1.bmp,maske_2.bmp,9432.bmp,0.109,D   W   A   P,P   A   N   D,F   O   R   B,J   O   L   F,no,yes,no,no,
20,1,15,ec,2,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9435.bmp,0.109,B   L   O   R,P   A   N   D,W   A   P   S,B   O   R   F,no,no,yes,no,
20,1,16,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,no,yes,
20,1,17,ec,8,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,2311.bmp,0.109,P   A   N   D,F   O   R   B,B   O   R   L,W   A   D   S,no,no,yes,no,
20,1,18,ec,5,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,5629.bmp,0.109,W   A   P   S,S   W   A   D,B   O   R   L,B   L   O   R,no,no,no,yes,
20,1,19,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,no,yes,no,
