subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
71,1,1,ec,7,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,8420.bmp,0.091,C   H   E   K,D   N   U   G,D   U   G   T,H   E   M   K,no,no,no,yes,
71,1,2,ec,7,negative,G   U   N   D,maske_2.bmp,maske_1.bmp,3160.bmp,0.091,C   E   L   K,H   E   L   K,G   U   N   T,G   U   N   D,no,no,yes,no,
71,1,3,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9041.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,no,yes,no,no,
71,1,4,ec,4,negative,D   U   G   T,maske_1.bmp,maske_2.bmp,9520.bmp,0.091,T   U   G   Z,K   E   H   M,D   U   G   T,C   H   E   K,yes,no,no,no,
71,1,5,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,7470.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,yes,no,no,no,
71,1,6,ec_control,1,negative,V   A   S   P,maske_2.bmp,maske_1.bmp,9006.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,yes,no,no,no,
71,1,7,ec,2,negative,G   U   N   T,maske_1.bmp,maske_2.bmp,6555.bmp,0.091,H   E   M   K,G   U   N   T,D   U   N   T,K   E   C   H,no,no,yes,no,
71,1,8,ec,5,negative,G   N   U   D,maske_2.bmp,maske_1.bmp,6020.bmp,0.091,D   U   T   Z,L   E   M   K,M   E   C   H,G   N   U   D,no,no,no,yes,
71,1,9,ec,8,negative,D   U   N   T,maske_1.bmp,maske_2.bmp,9421.bmp,0.091,K   E   C   H,H   E   M   K,D   N   U   G,D   U   N   T,no,no,no,yes,
71,1,10,ec,1,negative,T   U   G   Z,maske_1.bmp,maske_2.bmp,9630.bmp,0.091,M   E   C   H,G   U   N   D,T   U   G   Z,C   E   L   K,no,no,yes,no,
71,1,11,ec,8,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,8170.bmp,0.091,K   E   H   M,G   U   N   T,D   U   T   Z,L   E   M   K,no,no,no,yes,
71,1,12,ec,6,negative,D   U   T   Z,maske_1.bmp,maske_2.bmp,2141.bmp,0.091,D   U   G   T,D   U   T   Z,C   H   E   K,K   E   H   M,no,no,yes,no,
