subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
2,1,1,ec,7,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,2900.bmp,0.085,B   O   L   F,S   P   A   W,J   O   R   B,S   W   A   D,no,no,yes,no,
2,1,2,ec,1,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,5994.bmp,0.085,N   A   P   S,S   N   A   D,B   O   L   F,J   O   R   B,no,yes,no,no,
2,1,3,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,9430.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,yes,no,
2,1,4,ec,2,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,1710.bmp,0.085,W   A   D   S,D   W   A   P,J   O   R   B,F   R   O   L,no,yes,no,no,
2,1,5,ec,4,positive,N   A   P   S,maske_2.bmp,maske_1.bmp,2040.bmp,0.085,F   L   O   R,J   O   L   F,S   P   A   D,N   A   P   S,no,no,no,yes,
2,1,6,ec,8,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,4622.bmp,0.085,S   N   A   W,S   P   A   W,B   L   O   F,B   L   O   R,no,no,yes,no,
2,1,7,ec,5,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,7230.bmp,0.085,F   O   R   B,F   R   O   L,S   N   A   D,S   W   A   D,no,no,no,yes,
2,1,8,ec,3,positive,S   P   A   D,maske_1.bmp,maske_2.bmp,2160.bmp,0.085,D   W   A   P,B   L   O   F,S   P   A   D,F   O   R   B,no,no,yes,no,
2,1,9,ec,1,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9050.bmp,0.085,S   W   A   D,F   L   O   R,B   L   O   F,W   A   D   S,no,no,yes,no,
2,1,10,ec,6,positive,S   N   A   W,maske_2.bmp,maske_1.bmp,7470.bmp,0.085,S   P   A   W,B   O   L   F,F   L   O   R,S   N   A   W,no,no,no,yes,
