subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
46,1,1,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,5831.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,yes,no,no,no,
46,1,2,ec,2,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,2208.bmp,0.085,D   N   U   G,G   U   T   Z,K   E   H   M,K   L   E   H,yes,no,no,no,
46,1,3,ec,5,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,5460.bmp,0.085,G   U   T   Z,D   U   N   T,C   L   E   K,C   E   L   K,no,no,no,yes,
46,1,4,ec,4,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,9331.bmp,0.085,C   H   E   K,Z   U   N   D,C   E   L   M,D   N   U   G,no,no,yes,no,
46,1,5,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,3220.bmp,0.5,V   A   S   P,F   R   I   B,J   O   R   F,P   Y   W   S,no,yes,no,no,
46,1,6,ec,6,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9400.bmp,0.085,T   N   U   D,C   E   L   M,C   E   L   K,G   U   T   Z,no,no,yes,no,
46,1,7,ec,3,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9560.bmp,0.085,K   L   E   H,H   E   M   K,D   U   G   T,T   N   U   D,no,yes,no,no,
46,1,8,ec,1,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,9280.bmp,0.085,D   U   N   T,Z   U   N   D,K   E   H   M,C   L   E   K,no,no,no,yes,
46,1,9,ec,3,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,8470.bmp,0.085,K   L   E   H,D   U   G   T,D   N   U   G,C   L   E   K,no,yes,no,no,
46,1,10,ec,5,negative,C   H   E   K,maske_2.bmp,maske_1.bmp,9435.bmp,0.085,T   U   N   G,D   U   G   T,K   L   E   H,C   H   E   K,no,no,yes,no,
46,1,11,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,3300.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,no,yes,
46,1,12,ec,1,positive,D   U   N   T,maske_1.bmp,maske_2.bmp,2160.bmp,0.085,T   U   N   G,K   E   H   M,D   U   N   T,M   E   C   H,yes,no,no,no,
46,1,13,ec,6,positive,T   U   N   G,maske_2.bmp,maske_1.bmp,2209.bmp,0.085,T   U   N   G,C   H   E   K,T   N   U   D,H   E   M   K,no,no,yes,no,
46,1,14,ec,7,negative,M   E   C   H,maske_2.bmp,maske_1.bmp,9220.bmp,0.085,N   U   G   Z,C   E   L   K,D   U   N   T,M   E   C   H,yes,no,no,no,
46,1,15,ec,8,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,9630.bmp,0.085,T   U   N   G,M   E   C   H,G   U   T   Z,C   L   E   K,no,yes,no,no,
46,1,16,ec,7,positive,N   U   G   Z,maske_1.bmp,maske_2.bmp,5594.bmp,0.085,N   U   G   Z,C   E   L   K,C   E   L   M,Z   U   N   D,yes,no,no,no,
46,1,17,ec,4,positive,Z   U   N   D,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.085,Z   U   N   D,N   U   G   Z,C   H   E   K,C   E   L   M,yes,no,no,no,
46,1,18,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,7502.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,no,yes,no,
46,1,19,ec,8,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,2070.bmp,0.085,M   E   C   H,D   U   G   T,T   N   U   D,H   E   M   K,no,no,no,yes,
46,1,20,ec,2,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,2900.bmp,0.085,H   E   M   K,K   E   H   M,D   N   U   G,N   U   G   Z,no,no,yes,no,
46,2,1,ec,6,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,2058.bmp,0.085,D   U   G   T,C   E   L   M,T   U   N   G,C   L   E   K,no,no,yes,no,
46,2,2,ec,1,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,9280.bmp,0.085,K   E   H   M,K   L   E   H,D   N   U   G,G   U   T   Z,yes,no,no,no,
46,2,3,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6555.bmp,0.5,J   O   R   F,F   R   I   B,V   A   S   P,P   Y   W   S,yes,no,no,no,
46,2,4,ec,1,positive,D   U   N   T,maske_1.bmp,maske_2.bmp,2091.bmp,0.085,D   U   N   T,K   L   E   H,N   U   G   Z,K   E   H   M,yes,no,no,no,
46,2,5,ec,2,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,8080.bmp,0.085,M   E   C   H,D   N   U   G,T   N   U   D,C   L   E   K,no,yes,no,no,
46,2,6,ec,7,positive,N   U   G   Z,maske_2.bmp,maske_1.bmp,7470.bmp,0.085,H   E   M   K,D   N   U   G,N   U   G   Z,C   E   L   K,no,no,yes,no,
46,2,7,ec,3,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,5830.bmp,0.085,M   E   C   H,C   H   E   K,D   U   G   T,Z   U   N   D,no,no,yes,no,
46,2,8,ec,5,negative,C   H   E   K,maske_1.bmp,maske_2.bmp,9050.bmp,0.085,T   U   N   G,D   U   G   T,C   H   E   K,C   E   L   M,no,no,yes,no,
46,2,9,ec,8,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,8330.bmp,0.085,K   L   E   H,T   N   U   D,G   U   T   Z,K   E   H   M,no,yes,no,no,
46,2,10,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8470.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,yes,no,no,
46,2,11,ec,3,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,9400.bmp,0.085,K   L   E   H,M   E   C   H,D   U   N   T,D   N   U   G,no,no,no,yes,
46,2,12,ec,7,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,2750.bmp,0.085,G   U   T   Z,C   E   L   K,T   U   N   G,M   E   C   H,no,no,no,yes,
46,2,13,ec,8,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,7380.bmp,0.085,C   H   E   K,C   L   E   K,Z   U   N   D,N   U   G   Z,yes,no,no,no,
46,2,14,ec,4,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2791.bmp,0.085,C   E   L   M,D   U   N   T,C   H   E   K,Z   U   N   D,no,no,no,yes,
46,2,15,ec,4,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.085,D   U   N   T,N   U   G   Z,C   L   E   K,C   E   L   M,no,no,yes,no,
46,2,16,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,3220.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,no,no,yes,no,
46,2,17,ec,6,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9340.bmp,0.085,D   U   G   T,C   E   L   K,T   N   U   D,H   E   M   K,no,yes,no,no,
46,2,18,ec,5,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,1650.bmp,0.085,G   U   T   Z,T   U   N   G,H   E   M   K,C   E   L   K,no,no,yes,no,
46,2,19,ec,2,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,6020.bmp,0.085,Z   U   N   D,H   E   M   K,T   N   U   D,K   E   H   M,no,no,no,yes,
46,2,20,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,8501.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,yes,no,
46,3,1,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,6242.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,yes,no,no,
46,3,2,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,6530.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,yes,no,
46,3,3,ec,1,positive,D   U   N   T,maske_2.bmp,maske_1.bmp,2160.bmp,0.085,M   E   C   H,C   E   L   K,D   U   N   T,D   N   U   G,yes,no,no,no,
