subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
28,1,1,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,2071.bmp,0.5,H   Y   V   Z,T   E   H   V,K   I   G   M,G   M   U   X,no,no,no,yes,
28,1,2,ec,3,negative,P   A   N   S,maske_1.bmp,maske_2.bmp,1525.bmp,0.087,D   A   P   S,P   A   N   S,B   O   R   L,J   O   R   F,yes,no,no,no,
28,1,3,ec,8,negative,S   P   A   D,maske_2.bmp,maske_1.bmp,2053.bmp,0.087,F   R   O   L,J   O   L   F,S   N   A   D,S   P   A   D,no,no,yes,no,
28,1,4,ec,5,negative,P   A   N   D,maske_2.bmp,maske_1.bmp,9280.bmp,0.087,D   A   N   S,B   L   O   F,P   A   N   D,B   R   O   L,no,yes,no,no,
28,1,5,ec,5,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,2050.bmp,0.087,B   R   O   L,B   R   O   F,S   N   A   D,S   W   A   D,yes,no,no,no,
28,1,6,ec,7,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,7502.bmp,0.087,B   L   O   F,P   A   N   D,J   O   L   F,S   W   A   D,yes,no,no,no,
28,1,7,ec,8,positive,B   R   O   F,maske_1.bmp,maske_2.bmp,8501.bmp,0.087,S   P   A   D,B   R   O   F,J   O   R   F,S   N   A   D,no,yes,no,no,
28,1,8,ec,7,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,3300.bmp,0.087,D   A   P   S,B   L   O   F,B   R   O   F,S   P   A   D,no,yes,no,no,
28,1,9,ec,6,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,2058.bmp,0.087,D   A   N   S,J   O   R   F,D   A   P   S,J   O   L   F,no,no,no,yes,
28,1,10,ec,4,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,5460.bmp,0.087,F   R   O   L,B   O   R   L,P   A   N   S,D   A   P   S,no,yes,no,no,
28,1,11,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,6530.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,yes,no,
28,1,12,ec,6,negative,D   A   N   S,maske_1.bmp,maske_2.bmp,9500.bmp,0.087,B   R   O   L,J   O   L   F,P   A   W   S,D   A   N   S,no,no,yes,no,
28,1,13,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,1650.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,yes,no,no,
28,1,14,ec,1,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,3550.bmp,0.087,S   N   A   D,S   W   A   D,B   O   R   L,B   R   O   F,yes,no,no,no,
28,1,15,ec,1,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,1999.bmp,0.087,P   A   N   D,P   A   N   S,F   R   O   L,J   O   R   B,yes,no,no,no,
28,1,16,ec,2,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,9220.bmp,0.087,J   O   R   F,P   A   N   S,J   O   R   B,S   W   A   D,no,no,no,yes,
28,1,17,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9007.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,no,no,yes,
28,1,18,ec,2,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,2040.bmp,0.087,P   A   W   S,B   R   O   L,D   A   N   S,B   L   O   F,no,yes,no,no,
28,1,19,ec,3,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,8200.bmp,0.087,B   O   R   L,S   P   A   D,P   A   W   S,J   O   R   B,no,yes,no,no,
28,1,20,ec,4,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,3160.bmp,0.087,P   A   W   S,F   R   O   L,P   A   N   D,J   O   R   B,yes,no,no,no,
28,2,1,ec,4,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,1710.bmp,0.087,B   O   R   L,D   A   P   S,P   A   N   D,F   R   O   L,yes,no,no,no,
28,2,2,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,no,no,yes,
28,2,3,ec,8,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,3550.bmp,0.087,D   A   P   S,F   R   O   L,S   P   A   D,B   R   O   F,no,no,yes,no,
28,2,4,ec,6,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,8190.bmp,0.087,B   R   O   F,J   O   R   F,P   A   N   D,P   A   W   S,yes,no,no,no,
28,2,5,ec,5,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,4606.bmp,0.087,P   A   W   S,J   O   L   F,B   R   O   L,D   A   P   S,no,no,yes,no,
28,2,6,ec,3,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,7470.bmp,0.087,S   N   A   D,J   O   R   B,B   L   O   F,P   A   N   S,yes,no,no,no,
28,2,7,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,2208.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,no,no,no,yes,
28,2,8,ec,2,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,6020.bmp,0.087,S   W   A   D,D   A   N   S,J   O   R   F,J   O   L   F,no,yes,no,no,
28,2,9,ec,3,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,9830.bmp,0.087,J   O   R   F,P   A   N   S,P   A   N   D,J   O   R   B,no,yes,no,no,
28,2,10,ec,5,negative,P   A   N   D,maske_2.bmp,maske_1.bmp,9560.bmp,0.087,F   R   O   L,P   A   N   D,S   W   A   D,B   R   O   L,no,yes,no,no,
28,2,11,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,8330.bmp,0.5,T   E   H   V,H   Y   V   Z,K   I   G   M,G   M   U   X,no,no,yes,no,
28,2,12,ec,4,negative,P   A   W   S,maske_2.bmp,maske_1.bmp,9520.bmp,0.087,J   O   R   B,S   N   A   D,J   O   L   F,P   A   W   S,no,yes,no,no,
28,2,13,ec,6,negative,D   A   N   S,maske_1.bmp,maske_2.bmp,3160.bmp,0.087,B   O   R   L,D   A   N   S,P   A   N   S,B   L   O   F,no,yes,no,no,
28,2,14,ec,2,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,1999.bmp,0.087,B   L   O   F,S   P   A   D,J   O   R   F,P   A   N   S,yes,no,no,no,
28,2,15,ec,1,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,5629.bmp,0.087,D   A   N   S,F   R   O   L,S   W   A   D,J   O   R   B,no,yes,no,no,
28,2,16,ec,7,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,7380.bmp,0.087,D   A   P   S,B   L   O   F,B   R   O   L,S   P   A   D,yes,no,no,no,
28,2,17,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,no,yes,no,
28,2,18,ec,8,positive,B   R   O   F,maske_2.bmp,maske_1.bmp,7502.bmp,0.087,S   W   A   D,B   R   O   L,B   R   O   F,D   A   N   S,no,no,yes,no,
28,2,19,ec,7,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,1440.bmp,0.087,S   P   A   D,B   O   R   L,J   O   L   F,S   N   A   D,no,no,yes,no,
28,2,20,ec,1,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,9400.bmp,0.087,S   N   A   D,B   O   R   L,P   A   W   S,B   R   O   F,yes,no,no,no,
28,3,1,ec,8,positive,B   R   O   F,maske_1.bmp,maske_2.bmp,2070.bmp,0.087,D   A   N   S,B   R   O   F,F   R   O   L,S   N   A   D,no,yes,no,no,
28,3,2,ec,3,positive,J   O   R   B,maske_1.bmp,maske_2.bmp,7230.bmp,0.087,J   O   R   B,D   A   N   S,B   R   O   F,P   A   N   S,no,no,yes,no,
28,3,3,ec,7,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,8200.bmp,0.087,S   P   A   D,B   R   O   L,J   O   L   F,P   A   N   S,no,no,yes,no,
