subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
14,1,1,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,8080.bmp,0.098,G   N   U   D,M   E   C   H,C   L   E   M,T   N   U   D,no,no,yes,no,
14,1,2,ec,2,negative,K   L   E   M,maske_1.bmp,maske_2.bmp,9102.bmp,0.098,K   L   E   M,G   U   N   T,C   L   E   M,D   U   G   T,yes,no,no,no,
14,1,3,ec,8,negative,H   E   L   K,maske_2.bmp,maske_1.bmp,9050.bmp,0.098,G   N   U   D,Z   U   N   G,K   E   L   M,H   E   L   K,no,no,no,yes,
14,1,4,ec,7,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,7470.bmp,0.098,Z   U   N   T,G   U   N   D,C   E   L   M,H   E   L   K,no,yes,no,no,
14,1,5,ec,1,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,2900.bmp,0.098,Z   U   N   T,K   L   E   M,C   L   E   M,Z   U   N   G,no,no,yes,no,
14,1,6,ec,7,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,9000.bmp,0.098,T   N   U   D,M   E   H   K,Z   U   D   T,C   E   L   M,no,no,no,yes,
14,1,7,ec,4,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,7502.bmp,0.098,H   E   L   K,Z   U   N   G,G   U   N   D,M   E   C   H,no,yes,no,no,
14,1,8,ec,6,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,9432.bmp,0.098,M   E   H   K,D   U   G   T,G   U   N   D,M   E   C   H,no,no,no,yes,
14,1,9,ec,3,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,9404.bmp,0.098,G   U   N   T,K   E   H   M,H   E   L   K,T   N   U   D,no,no,yes,no,
14,1,10,ec,3,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,2208.bmp,0.098,Z   U   D   T,G   U   N   T,C   E   L   M,K   L   E   M,no,yes,no,no,
14,1,11,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9331.bmp,0.098,C   E   L   M,Z   U   N   T,G   N   U   D,M   E   C   H,no,no,no,yes,
14,1,12,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,8501.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,yes,no,
14,1,13,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,9041.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,yes,no,no,
14,1,14,ec,6,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,2071.bmp,0.098,D   U   G   T,C   L   E   M,K   E   L   M,G   N   U   D,yes,no,no,no,
14,1,15,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,8470.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,no,yes,no,
14,1,16,ec,4,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,9920.bmp,0.098,G   U   N   D,Z   U   D   T,K   E   L   M,K   E   H   M,no,no,yes,no,
14,1,17,ec,2,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,7230.bmp,0.098,M   E   H   K,G   U   N   T,T   N   U   D,K   E   H   M,no,yes,no,no,
14,1,18,ec,5,positive,Z   U   D   T,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.098,K   E   L   M,Z   U   N   G,M   E   H   K,Z   U   D   T,no,no,no,yes,
14,1,19,ec,1,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2340.bmp,0.098,Z   U   N   T,K   L   E   M,K   E   H   M,D   U   G   T,yes,no,no,no,
14,1,20,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,2276.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,yes,no,no,no,
14,2,1,ec,5,negative,M   E   C   H,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.098,M   E   C   H,G   N   U   D,T   N   U   D,K   L   E   M,yes,no,no,no,
14,2,2,ec,2,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,1650.bmp,0.098,G   U   N   D,K   E   H   M,T   N   U   D,K   E   L   M,no,no,yes,no,
14,2,3,ec,2,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,3160.bmp,0.098,Z   U   N   G,C   E   L   M,T   N   U   D,K   L   E   M,no,yes,no,no,
14,2,4,ec,5,positive,Z   U   D   T,maske_2.bmp,maske_1.bmp,8190.bmp,0.098,H   E   L   K,Z   U   D   T,T   N   U   D,K   E   H   M,no,yes,no,no,
14,2,5,ec,8,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9006.bmp,0.098,G   U   N   D,H   E   L   K,Z   U   N   T,M   E   H   K,no,yes,no,no,
14,2,6,ec,1,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9182.bmp,0.098,G   U   N   T,Z   U   N   G,C   L   E   M,K   E   L   M,no,no,yes,no,
14,2,7,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9220.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,yes,no,
14,2,8,ec,3,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,9430.bmp,0.098,Z   U   D   T,K   E   H   M,D   U   G   T,C   L   E   M,no,yes,no,no,
14,2,9,ec,3,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,2058.bmp,0.098,G   U   N   T,G   N   U   D,C   L   E   M,M   E   C   H,yes,no,no,no,
14,2,10,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,3550.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,no,yes,no,
14,2,11,ec,6,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9342.bmp,0.098,M   E   H   K,G   U   N   D,Z   U   D   T,K   E   H   M,yes,no,no,no,
14,2,12,ec,7,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,9000.bmp,0.098,M   E   C   H,C   E   L   M,G   N   U   D,D   U   G   T,no,yes,no,no,
14,2,13,ec,7,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,2208.bmp,0.098,G   U   N   T,M   E   H   K,G   U   N   D,M   E   C   H,yes,no,no,no,
14,2,14,ec,1,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,5830.bmp,0.098,M   E   H   K,Z   U   N   T,Z   U   D   T,C   E   L   M,no,yes,no,no,
14,2,15,ec,4,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,2710.bmp,0.098,K   E   L   M,Z   U   N   T,H   E   L   K,G   U   N   T,yes,no,no,no,
14,2,16,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2660.bmp,0.098,G   N   U   D,D   U   G   T,K   E   L   M,H   E   L   K,yes,no,no,no,
14,2,17,ec,6,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,2057.bmp,0.098,Z   U   N   G,C   L   E   M,D   U   G   T,K   L   E   M,no,no,yes,no,
14,2,18,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,8420.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,yes,no,no,
14,2,19,ec,4,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,7470.bmp,0.098,Z   U   N   G,K   L   E   M,Z   U   N   T,C   E   L   M,no,no,yes,no,
14,2,20,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,5594.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,yes,no,
14,3,1,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,7350.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,yes,no,no,
14,3,2,ec,3,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,4622.bmp,0.098,G   U   N   T,M   E   H   K,Z   U   D   T,H   E   L   K,yes,no,no,no,
14,3,3,ec,6,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,9630.bmp,0.098,G   U   N   T,K   L   E   M,M   E   H   K,D   U   G   T,no,no,yes,no,
14,3,4,ec,1,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,3550.bmp,0.098,G   U   N   T,G   N   U   D,C   L   E   M,K   E   H   M,no,no,yes,no,
14,3,5,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2091.bmp,0.098,Z   U   N   T,C   L   E   M,K   L   E   M,G   N   U   D,no,no,no,yes,
14,3,6,ec,4,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,9830.bmp,0.098,C   L   E   M,Z   U   D   T,K   E   L   M,Z   U   N   T,no,no,yes,no,
14,3,7,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,5629.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,no,no,yes,
14,3,8,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,8485.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,no,yes,
14,3,9,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,J   O   R   F,F   R   I   B,V   A   S   P,P   Y   W   S,no,yes,no,no,
14,3,10,ec,7,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,5830.bmp,0.098,K   E   L   M,G   U   N   D,C   E   L   M,G   N   U   D,no,no,no,yes,
14,3,11,ec,1,positive,Z   U   N   T,maske_1.bmp,maske_2.bmp,2057.bmp,0.098,C   L   E   M,T   N   U   D,Z   U   N   T,M   E   C   H,no,no,yes,no,
14,3,12,ec,5,negative,M   E   C   H,maske_2.bmp,maske_1.bmp,9430.bmp,0.098,M   E   C   H,M   E   H   K,T   N   U   D,G   U   N   D,yes,no,no,no,
14,3,13,ec,5,positive,Z   U   D   T,maske_1.bmp,maske_2.bmp,2058.bmp,0.098,M   E   C   H,G   U   N   T,Z   U   D   T,K   E   H   M,no,no,yes,no,
14,3,14,ec,7,negative,C   E   L   M,maske_2.bmp,maske_1.bmp,9435.bmp,0.098,Z   U   N   G,C   E   L   M,T   N   U   D,K   E   L   M,no,yes,no,no,
14,3,15,ec,8,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9220.bmp,0.098,Z   U   N   G,H   E   L   K,G   U   N   D,C   E   L   M,no,yes,no,no,
14,3,16,ec,4,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,8370.bmp,0.098,D   U   G   T,K   E   L   M,K   L   E   M,Z   U   N   G,no,no,no,yes,
14,3,17,ec,3,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,6530.bmp,0.098,G   N   U   D,K   E   H   M,Z   U   N   T,M   E   C   H,no,yes,no,no,
14,3,18,ec,2,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,2791.bmp,0.098,K   E   H   M,M   E   H   K,T   N   U   D,Z   U   N   G,no,no,yes,no,
14,3,19,ec,2,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9340.bmp,0.098,K   L   E   M,D   U   G   T,H   E   L   K,Z   U   D   T,yes,no,no,no,
14,3,20,ec,6,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,7470.bmp,0.098,D   U   G   T,G   U   N   D,H   E   L   K,C   E   L   M,yes,no,no,no,
14,4,1,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,3550.bmp,0.5,J   O   R   F,V   A   S   P,P   Y   W   S,F   R   I   B,no,no,no,yes,
14,4,2,ec,2,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,6311.bmp,0.098,G   U   N   T,K   L   E   M,D   U   G   T,C   L   E   M,no,yes,no,no,
14,4,3,ec,6,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9421.bmp,0.098,H   E   L   K,M   E   H   K,T   N   U   D,Z   U   D   T,no,yes,no,no,
14,4,4,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9330.bmp,0.098,Z   U   N   T,M   E   C   H,G   U   N   D,K   L   E   M,no,yes,no,no,
14,4,5,ec,7,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,8330.bmp,0.098,M   E   H   K,K   E   L   M,G   U   N   D,Z   U   D   T,no,no,yes,no,
14,4,6,ec,6,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,1463.bmp,0.098,M   E   H   K,T   N   U   D,C   E   L   M,D   U   G   T,no,no,no,yes,
14,4,7,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2091.bmp,0.098,M   E   C   H,K   L   E   M,G   N   U   D,G   U   N   T,no,no,yes,no,
14,4,8,ec,7,negative,C   E   L   M,maske_2.bmp,maske_1.bmp,6242.bmp,0.098,M   E   C   H,G   U   N   D,Z   U   N   G,C   E   L   M,no,no,no,yes,
14,4,9,ec,4,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,3160.bmp,0.098,K   E   L   M,Z   U   N   T,C   E   L   M,T   N   U   D,yes,no,no,no,
14,4,10,ec,1,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,6020.bmp,0.098,C   L   E   M,Z   U   D   T,G   N   U   D,K   E   H   M,yes,no,no,no,
14,4,11,ec,2,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,5910.bmp,0.098,C   E   L   M,Z   U   N   G,T   N   U   D,K   E   L   M,no,no,yes,no,
14,4,12,ec,8,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9220.bmp,0.098,M   E   H   K,H   E   L   K,G   N   U   D,Z   U   N   G,no,yes,no,no,
14,4,13,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,8080.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,no,yes,no,
14,4,14,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,2710.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,no,yes,no,
14,4,15,ec,3,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,8470.bmp,0.098,K   L   E   M,G   U   N   T,Z   U   N   T,H   E   L   K,no,yes,no,no,
14,4,16,ec,3,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,2276.bmp,0.098,K   E   H   M,D   U   G   T,G   U   N   T,K   E   L   M,yes,no,no,no,
14,4,17,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,7230.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,yes,no,no,no,
14,4,18,ec,4,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,2058.bmp,0.098,Z   U   N   G,C   L   E   M,K   E   H   M,D   U   G   T,yes,no,no,no,
14,4,19,ec,5,positive,Z   U   D   T,maske_2.bmp,maske_1.bmp,2080.bmp,0.098,Z   U   D   T,H   E   L   K,C   L   E   M,G   N   U   D,yes,no,no,no,
14,4,20,ec,1,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,5629.bmp,0.098,G   U   N   D,Z   U   N   T,K   E   H   M,M   E   C   H,no,yes,no,no,
14,5,1,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9220.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,no,no,yes,
14,5,2,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,1650.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,no,yes,no,no,
14,5,3,ec,3,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,5830.bmp,0.098,K   E   L   M,Z   U   N   G,G   U   N   T,C   L   E   M,no,no,yes,no,
14,5,4,ec,1,positive,Z   U   N   T,maske_1.bmp,maske_2.bmp,5460.bmp,0.098,Z   U   N   T,D   U   G   T,M   E   C   H,M   E   H   K,yes,no,no,no,
14,5,5,ec,2,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,1710.bmp,0.098,Z   U   D   T,C   E   L   M,H   E   L   K,T   N   U   D,no,no,no,yes,
14,5,6,ec,4,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,9404.bmp,0.098,Z   U   D   T,M   E   C   H,G   U   N   T,K   E   L   M,no,no,no,yes,
14,5,7,ec,8,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,2053.bmp,0.098,K   L   E   M,G   N   U   D,G   U   N   T,H   E   L   K,no,no,no,yes,
14,5,8,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,3550.bmp,0.098,M   E   C   H,C   E   L   M,Z   U   N   T,G   N   U   D,yes,no,no,no,
14,5,9,ec,7,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,1999.bmp,0.098,G   U   N   D,Z   U   N   T,K   L   E   M,M   E   C   H,yes,no,no,no,
14,5,10,ec,4,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,5994.bmp,0.098,M   E   H   K,Z   U   N   G,K   E   L   M,G   N   U   D,no,yes,no,no,
14,5,11,ec,6,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.098,C   L   E   M,Z   U   N   G,M   E   H   K,G   U   N   D,no,no,yes,no,
14,5,12,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,2340.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,yes,no,
