subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
54,1,1,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9920.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,yes,no,no,
54,1,2,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,2071.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,yes,no,no,no,
54,1,3,ec,4,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,4606.bmp,0.058,M   E   H   K,Z   U   N   G,L   E   M   K,T   U   N   G,no,no,yes,no,
54,1,4,ec,6,negative,H   E   M   K,maske_2.bmp,maske_1.bmp,9006.bmp,0.058,H   E   M   K,T   U   G   Z,D   U   G   T,K   E   C   H,yes,no,no,no,
54,1,5,ec,7,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,6838.bmp,0.058,L   E   M   K,Z   U   N   G,D   U   G   T,K   L   E   H,no,yes,no,no,
54,1,6,ec,1,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,5910.bmp,0.058,M   E   H   K,D   U   T   Z,Z   U   N   G,K   E   L   M,no,no,no,yes,
54,1,7,ec,8,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,1463.bmp,0.058,T   U   G   Z,L   E   M   K,K   E   L   M,D   U   G   T,yes,no,no,no,
54,1,8,ec,7,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,5831.bmp,0.058,K   E   H   M,K   E   C   H,D   U   T   Z,D   U   G   T,no,no,no,yes,
54,1,9,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,7330.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,no,yes,no,
54,1,10,ec,3,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,5460.bmp,0.058,G   N   U   D,C   H   E   L,D   U   N   T,H   E   M   K,no,no,yes,no,
54,1,11,ec,1,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,9182.bmp,0.058,Z   U   N   G,T   U   G   Z,K   E   L   M,C   H   E   L,no,no,no,yes,
54,1,12,ec,2,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,3160.bmp,0.058,D   U   N   T,K   E   H   M,G   U   N   D,M   E   H   K,yes,no,no,no,
54,1,13,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9830.bmp,0.5,V   A   S   P,F   R   I   B,J   O   R   F,P   Y   W   S,no,no,yes,no,
54,1,14,ec,4,negative,C   H   E   L,maske_2.bmp,maske_1.bmp,9280.bmp,0.058,T   U   N   G,H   E   M   K,C   H   E   L,G   N   U   D,no,no,yes,no,
54,1,15,ec,5,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,3550.bmp,0.058,M   E   H   K,D   U   T   Z,T   U   N   G,K   E   C   H,no,no,no,yes,
54,1,16,ec,5,positive,D   U   N   T,maske_2.bmp,maske_1.bmp,8470.bmp,0.058,T   U   N   G,K   E   C   H,C   H   E   L,D   U   N   T,no,no,no,yes,
54,1,17,ec,3,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9102.bmp,0.058,K   L   E   H,K   E   L   M,D   U   T   Z,D   U   N   T,no,no,no,yes,
54,1,18,ec,8,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.058,K   E   H   M,G   U   N   D,L   E   M   K,G   N   U   D,no,no,no,yes,
54,1,19,ec,2,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.058,G   U   N   D,K   E   H   M,K   L   E   H,T   U   G   Z,no,no,no,yes,
54,1,20,ec,6,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,8170.bmp,0.058,H   E   M   K,G   U   N   D,K   L   E   H,G   N   U   D,no,yes,no,no,
54,2,1,ec,5,negative,K   E   C   H,maske_1.bmp,maske_2.bmp,9500.bmp,0.058,D   U   N   T,M   E   H   K,K   E   C   H,D   U   T   Z,no,no,yes,no,
