subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
44,1,1,ec,6,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,7502.bmp,0.082,S   W   A   P,D   A   N   S,J   O   R   F,F   O   R   B,no,no,yes,no,
44,1,2,ec,1,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,3300.bmp,0.082,J   O   R   F,B   L   O   F,S   N   A   D,S   W   A   D,no,no,yes,no,
44,1,3,ec,5,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,8370.bmp,0.082,B   L   O   F,F   R   O   L,P   A   N   S,S   W   A   P,no,yes,no,no,
44,1,4,ec,8,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,2050.bmp,0.082,F   O   R   B,P   A   N   D,B   O   R   F,P   A   N   S,no,no,no,yes,
44,1,5,ec,7,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,8496.bmp,0.082,W   A   N   S,B   R   O   L,S   W   A   D,J   O   L   F,no,no,no,yes,
44,1,6,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9421.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,no,no,yes,no,
44,1,7,ec,3,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9430.bmp,0.082,W   A   N   S,S   N   A   D,F   O   R   B,B   R   O   L,yes,no,no,no,
44,1,8,ec,1,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,2791.bmp,0.082,S   N   A   D,B   L   O   F,W   A   D   S,B   R   O   L,yes,no,no,no,
44,1,9,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,1650.bmp,0.5,K   I   G   M,H   Y   V   Z,G   M   U   X,T   E   H   V,no,no,yes,no,
44,1,10,ec,2,positive,B   O   R   F,maske_1.bmp,maske_2.bmp,5994.bmp,0.082,S   W   A   D,S   N   A   D,B   L   O   R,B   O   R   F,no,no,no,yes,
44,1,11,ec,7,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,9007.bmp,0.082,W   A   D   S,J   O   L   F,J   O   R   F,D   A   N   S,no,no,no,yes,
