subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
34,1,1,ec,1,negative,L   O   B   F,maske_2.bmp,maske_1.bmp,9830.bmp,0.074,N   A   P   S,W   A   D   S,B   O   R   L,L   O   B   F,no,no,no,yes,
34,1,2,ec,7,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.074,D   A   N   S,W   A   D   S,L   O   B   F,B   O   R   F,no,no,yes,no,
34,1,3,ec,5,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9920.bmp,0.074,D   A   N   S,B   O   R   F,F   L   O   R,P   A   N   D,no,yes,no,no,
34,1,4,ec,2,negative,F   L   O   R,maske_2.bmp,maske_1.bmp,9041.bmp,0.074,N   A   P   S,P   A   N   S,B   R   O   L,F   L   O   R,no,yes,no,no,
34,1,5,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9102.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,yes,no,no,no,
34,1,6,ec,4,negative,B   O   R   L,maske_1.bmp,maske_2.bmp,9342.bmp,0.074,W   A   P   S,B   O   R   L,L   O   R   B,S   P   A   W,yes,no,no,no,
34,1,7,ec,8,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,2071.bmp,0.074,S   P   A   W,W   A   P   S,B   L   O   R,J   O   R   B,yes,no,no,no,
34,1,8,ec,2,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,4606.bmp,0.074,B   O   R   L,D   A   N   S,L   O   R   B,P   A   N   D,yes,no,no,no,
34,1,9,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,3220.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,yes,no,no,no,
34,1,10,ec,3,negative,B   L   O   R,maske_1.bmp,maske_2.bmp,3160.bmp,0.074,W   A   N   S,S   P   A   W,L   O   B   F,B   L   O   R,no,no,yes,no,
34,1,11,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,7580.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,yes,no,no,no,
34,1,12,ec,5,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,4622.bmp,0.074,P   A   N   S,W   A   N   S,B   R   O   L,J   O   R   B,yes,no,no,no,
34,1,13,ec,6,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,2070.bmp,0.074,W   A   D   S,F   L   O   R,W   A   N   S,B   L   O   R,no,no,no,yes,
34,1,14,ec,3,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,5830.bmp,0.074,F   L   O   R,S   P   A   W,N   A   P   S,L   O   B   F,no,no,yes,no,
34,1,15,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,5994.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,yes,no,no,
34,1,16,ec,7,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,2900.bmp,0.074,J   O   R   B,W   A   D   S,B   R   O   L,P   A   N   S,yes,no,no,no,
34,1,17,ec,4,positive,P   A   N   D,maske_2.bmp,maske_1.bmp,2660.bmp,0.074,P   A   N   D,B   R   O   L,P   A   N   S,B   O   R   F,yes,no,no,no,
34,1,18,ec,6,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9400.bmp,0.074,W   A   N   S,W   A   P   S,L   O   R   B,B   O   R   F,yes,no,no,no,
34,1,19,ec,8,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,9340.bmp,0.074,P   A   N   D,B   L   O   R,D   A   N   S,J   O   R   B,yes,no,no,no,
34,1,20,ec,1,positive,N   A   P   S,maske_1.bmp,maske_2.bmp,7502.bmp,0.074,L   O   R   B,W   A   P   S,N   A   P   S,B   O   R   L,yes,no,no,no,
34,2,1,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,6831.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,yes,no,no,no,
34,2,2,ec,6,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,1440.bmp,0.074,W   A   N   S,B   O   R   L,B   R   O   L,W   A   P   S,yes,no,no,no,
34,2,3,ec,2,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,5831.bmp,0.074,W   A   D   S,B   O   R   F,F   L   O   R,D   A   N   S,yes,no,no,no,
34,2,4,ec,3,negative,B   L   O   R,maske_1.bmp,maske_2.bmp,9331.bmp,0.074,B   R   O   L,W   A   N   S,B   L   O   R,S   P   A   W,yes,no,no,no,
34,2,5,ec,1,positive,N   A   P   S,maske_1.bmp,maske_2.bmp,1650.bmp,0.074,J   O   R   B,D   A   N   S,N   A   P   S,B   O   R   F,no,yes,no,no,
34,2,6,ec,1,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,2750.bmp,0.074,J   O   R   B,D   A   N   S,L   O   B   F,W   A   P   S,no,yes,no,no,
34,2,7,ec,6,negative,L   O   R   B,maske_2.bmp,maske_1.bmp,9041.bmp,0.074,P   A   N   D,W   A   D   S,B   L   O   R,L   O   R   B,no,yes,no,no,
34,2,8,ec,4,positive,P   A   N   D,maske_2.bmp,maske_1.bmp,2071.bmp,0.074,B   L   O   R,P   A   N   S,P   A   N   D,B   R   O   L,no,yes,no,no,
34,2,9,ec,4,negative,B   O   R   L,maske_2.bmp,maske_1.bmp,6530.bmp,0.074,P   A   N   D,P   A   N   S,L   O   R   B,B   O   R   L,no,no,no,yes,
34,2,10,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9432.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,yes,no,no,
34,2,11,ec,8,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,8420.bmp,0.074,W   A   P   S,L   O   R   B,L   O   B   F,N   A   P   S,no,yes,no,no,
34,2,12,ec,7,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,8540.bmp,0.074,L   O   B   F,B   O   R   L,W   A   D   S,P   A   N   D,no,no,yes,no,
34,2,13,ec,5,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9182.bmp,0.074,L   O   B   F,W   A   D   S,B   O   R   F,N   A   P   S,no,yes,no,no,
34,2,14,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,5460.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,no,yes,no,no,
34,2,15,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2791.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,no,yes,no,no,
34,2,16,ec,5,positive,P   A   N   S,maske_2.bmp,maske_1.bmp,2091.bmp,0.074,P   A   N   S,S   P   A   W,L   O   R   B,B   L   O   R,no,yes,no,no,
34,2,17,ec,8,negative,J   O   R   B,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.074,N   A   P   S,B   O   R   L,W   A   N   S,J   O   R   B,no,yes,no,no,
34,2,18,ec,7,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,9342.bmp,0.074,F   L   O   R,D   A   N   S,S   P   A   W,B   R   O   L,no,yes,no,no,
34,2,19,ec,3,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,2050.bmp,0.074,S   P   A   W,W   A   N   S,F   L   O   R,J   O   R   B,no,yes,no,no,
