subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
9,1,1,ec,1,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.058,D   W   A   P,S   N   A   W,F   O   R   B,B   R   O   F,no,no,no,yes,
9,1,2,ec,1,positive,P   A   N   D,maske_2.bmp,maske_1.bmp,1999.bmp,0.058,F   O   R   B,S   P   A   D,J   O   R   F,P   A   N   D,no,no,no,yes,
9,1,3,ec,4,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,4622.bmp,0.058,J   O   R   B,D   A   P   S,B   R   O   F,D   W   A   P,no,no,no,yes,
9,1,4,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,6242.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,yes,no,no,no,
9,1,5,ec,7,positive,N   A   P   S,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.058,N   A   P   S,J   O   L   F,J   O   R   B,S   N   A   W,yes,no,no,no,
9,1,6,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,2057.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,yes,no,no,
9,1,7,ec,3,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,8330.bmp,0.058,D   A   N   S,D   A   P   S,B   R   O   L,F   O   R   B,yes,no,no,no,
9,1,8,ec,5,positive,S   P   A   D,maske_1.bmp,maske_2.bmp,2071.bmp,0.058,S   P   A   D,B   R   O   L,F   L   O   R,P   A   N   D,yes,no,no,no,
9,1,9,ec,6,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,2710.bmp,0.058,J   O   L   F,D   A   P   S,D   W   A   P,J   O   R   B,yes,no,no,no,
9,1,10,ec,3,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9561.bmp,0.058,F   L   O   R,J   O   R   F,P   A   N   D,S   P   A   D,yes,no,no,no,
9,1,11,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9006.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,yes,no,no,
9,1,12,ec,2,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9342.bmp,0.058,F   L   O   R,J   O   L   F,S   W   A   D,N   A   P   S,no,no,yes,no,
