subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
69,1,1,ec,3,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,8190.bmp,0.113,D   N   U   G,D   U   T   Z,C   E   L   K,K   E   H   M,yes,no,no,no,
69,1,2,ec,6,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,2053.bmp,0.113,D   U   T   Z,K   E   H   M,Z   U   N   G,C   E   L   K,no,no,no,yes,
69,1,3,ec,2,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9435.bmp,0.113,C   L   E   M,M   E   C   H,G   U   N   T,D   U   T   Z,no,yes,no,no,
69,1,4,ec,4,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,6530.bmp,0.113,D   N   U   G,G   U   N   T,K   L   E   H,L   E   M   K,no,no,yes,no,
69,1,5,ec_control,2,negative,P   Y   W   S,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,yes,no,no,no,
69,1,6,ec,7,positive,G   U   T   Z,maske_1.bmp,maske_2.bmp,4220.bmp,0.113,Z   U   N   G,G   U   T   Z,C   E   L   M,M   E   C   H,no,yes,no,no,
69,1,7,ec,5,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9006.bmp,0.113,K   L   E   M,G   U   N   D,D   N   U   G,C   E   L   M,yes,no,no,no,
69,1,8,ec_control,2,positive,F   R   I   B,maske_1.bmp,maske_2.bmp,4622.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,yes,no,no,
69,1,9,ec,6,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,2058.bmp,0.113,G   U   N   D,G   U   N   T,K   L   E   M,K   E   H   M,yes,no,no,no,
69,1,10,ec,8,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,5830.bmp,0.113,C   L   E   M,D   U   G   T,D   U   T   Z,C   E   L   K,no,no,yes,no,
69,1,11,ec,1,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.113,K   L   E   H,L   E   M   K,D   N   U   G,Z   U   N   G,no,no,no,yes,
69,1,12,ec,2,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,8330.bmp,0.113,T   U   G   Z,G   U   N   D,M   E   C   H,K   L   E   M,yes,no,no,no,
69,1,13,ec,8,negative,L   E   M   K,maske_1.bmp,maske_2.bmp,3160.bmp,0.113,L   E   M   K,T   U   G   Z,K   L   E   M,G   U   T   Z,yes,no,no,no,
69,1,14,ec,7,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,9404.bmp,0.113,T   U   G   Z,G   U   T   Z,K   L   E   H,K   E   H   M,no,no,yes,no,
69,1,15,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,2208.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,no,yes,no,
69,1,16,ec,1,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9041.bmp,0.113,C   E   L   K,G   U   N   D,D   U   G   T,M   E   C   H,no,no,no,yes,
69,1,17,ec_control,1,negative,V   A   S   P,maske_2.bmp,maske_1.bmp,2141.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,yes,no,no,no,
69,1,18,ec,5,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,5460.bmp,0.113,L   E   M   K,K   L   E   H,G   U   N   T,T   U   G   Z,no,no,yes,no,
69,1,19,ec,4,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,8370.bmp,0.113,C   L   E   M,C   E   L   M,G   U   T   Z,D   U   G   T,no,no,no,yes,
69,1,20,ec,3,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,9180.bmp,0.113,C   L   E   M,Z   U   N   G,D   U   G   T,C   E   L   M,yes,no,no,no,
69,2,1,ec,2,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,8170.bmp,0.113,L   E   M   K,D   N   U   G,M   E   C   H,T   U   G   Z,no,no,no,yes,
69,2,2,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,4622.bmp,0.5,V   A   S   P,F   R   I   B,J   O   R   F,P   Y   W   S,no,no,yes,no,
69,2,3,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9920.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,yes,no,no,no,
69,2,4,ec,4,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,6555.bmp,0.113,G   U   N   T,K   L   E   M,K   L   E   H,T   U   G   Z,no,no,yes,no,
69,2,5,ec,7,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,2053.bmp,0.113,C   E   L   K,K   E   H   M,G   U   N   T,D   N   U   G,no,yes,no,no,
69,2,6,ec,6,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,2750.bmp,0.113,C   E   L   K,G   U   T   Z,C   L   E   M,D   U   T   Z,yes,no,no,no,
69,2,7,ec,1,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,1999.bmp,0.113,K   E   H   M,C   E   L   M,Z   U   N   G,D   U   G   T,no,no,yes,no,
69,2,8,ec,2,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,2710.bmp,0.113,C   E   L   M,C   L   E   M,D   U   T   Z,G   U   N   D,yes,no,no,no,
69,2,9,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,3300.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,no,yes,
69,2,10,ec,7,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,8370.bmp,0.113,G   U   T   Z,K   L   E   H,L   E   M   K,G   U   N   D,yes,no,no,no,
69,2,11,ec,1,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,8485.bmp,0.113,M   E   C   H,T   U   G   Z,K   E   H   M,D   N   U   G,yes,no,no,no,
69,2,12,ec,3,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,3220.bmp,0.113,Z   U   N   G,L   E   M   K,C   E   L   M,D   U   G   T,no,no,yes,no,
69,2,13,ec,8,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,7470.bmp,0.113,D   U   T   Z,K   L   E   M,M   E   C   H,Z   U   N   G,yes,no,no,no,
69,2,14,ec,8,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,2141.bmp,0.113,L   E   M   K,K   L   E   H,G   U   T   Z,G   U   N   D,yes,no,no,no,
69,2,15,ec_control,2,positive,F   R   I   B,maske_1.bmp,maske_2.bmp,1710.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,no,no,yes,
69,2,16,ec,4,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,8080.bmp,0.113,D   U   G   T,C   E   L   K,D   U   T   Z,K   E   H   M,yes,no,no,no,
69,2,17,ec,5,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,2208.bmp,0.113,G   U   T   Z,C   E   L   M,G   U   N   T,C   E   L   K,no,no,yes,no,
69,2,18,ec,3,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,8470.bmp,0.113,K   L   E   H,G   U   N   T,D   N   U   G,C   L   E   M,no,no,yes,no,
69,2,19,ec,6,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,2070.bmp,0.113,T   U   G   Z,G   U   N   D,C   L   E   M,K   L   E   M,no,yes,no,no,
69,2,20,ec,5,negative,K   L   E   M,maske_1.bmp,maske_2.bmp,6311.bmp,0.113,D   U   G   T,M   E   C   H,K   L   E   M,Z   U   N   G,no,no,yes,no,
69,3,1,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,9630.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,yes,no,no,no,
