subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
79,1,1,ec,2,negative,G   U   N   D,maske_2.bmp,maske_1.bmp,9331.bmp,0.126,Z   U   N   D,G   U   N   D,K   L   E   M,K   E   L   M,yes,no,no,no,
79,1,2,ec,5,positive,M   E   H   K,maske_1.bmp,maske_2.bmp,1999.bmp,0.126,K   L   E   M,Z   U   N   D,M   E   H   K,T   N   U   D,no,yes,no,no,
79,1,3,ec,1,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,6838.bmp,0.126,L   E   M   K,Z   U   N   G,C   H   E   L,D   N   U   G,no,yes,no,no,
79,1,4,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,8470.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,yes,no,
79,1,5,ec,4,negative,Z   U   N   G,maske_2.bmp,maske_1.bmp,9430.bmp,0.126,Z   U   N   T,M   E   H   K,C   H   E   L,Z   U   N   G,no,yes,no,no,
79,1,6,ec,2,positive,M   E   C   H,maske_1.bmp,maske_2.bmp,7350.bmp,0.126,Z   U   N   D,M   E   C   H,G   U   N   D,M   E   H   K,no,yes,no,no,
79,1,7,ec,8,positive,K   E   L   M,maske_1.bmp,maske_2.bmp,5460.bmp,0.126,G   U   N   D,K   E   L   M,L   E   M   K,Z   U   N   T,no,no,yes,no,
79,1,8,ec,7,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,9920.bmp,0.126,M   E   C   H,G   U   N   D,K   L   E   M,T   N   U   D,no,no,no,yes,
79,1,9,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9280.bmp,0.5,P   Y   W   S,J   O   R   F,V   A   S   P,F   R   I   B,yes,no,no,no,
79,1,10,ec_control,1,negative,V   A   S   P,maske_2.bmp,maske_1.bmp,2710.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,yes,no,no,no,
79,1,11,ec,4,positive,C   H   E   L,maske_2.bmp,maske_1.bmp,2209.bmp,0.126,Z   U   N   T,C   H   E   L,C   L   E   K,D   N   U   G,no,yes,no,no,
79,1,12,ec,3,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,6311.bmp,0.126,M   E   C   H,H   E   L   K,D   N   U   G,G   U   N   T,no,no,yes,no,
79,1,13,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,8501.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,yes,no,no,
79,1,14,ec,3,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,2208.bmp,0.126,G   U   N   T,C   L   E   K,D   N   U   G,C   H   E   L,no,no,no,yes,
79,1,15,ec,8,negative,Z   U   N   D,maske_1.bmp,maske_2.bmp,2141.bmp,0.126,Z   U   N   D,C   L   E   K,N   U   G   Z,K   E   L   M,yes,no,no,no,
79,1,16,ec,1,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,5831.bmp,0.126,M   E   C   H,Z   U   N   G,L   E   M   K,N   U   G   Z,no,no,yes,no,
79,1,17,ec,6,positive,H   E   L   K,maske_1.bmp,maske_2.bmp,8190.bmp,0.126,K   E   L   M,H   E   L   K,T   N   U   D,Z   U   N   G,no,yes,no,no,
79,1,18,ec,6,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,3160.bmp,0.126,M   E   H   K,L   E   M   K,N   U   G   Z,G   U   N   T,no,no,yes,no,
79,1,19,ec,5,negative,Z   U   N   T,maske_1.bmp,maske_2.bmp,3300.bmp,0.126,H   E   L   K,T   N   U   D,C   L   E   K,Z   U   N   T,no,no,no,yes,
79,1,20,ec,7,positive,K   L   E   M,maske_2.bmp,maske_1.bmp,2660.bmp,0.126,H   E   L   K,G   U   N   T,K   L   E   M,N   U   G   Z,no,no,yes,no,
79,2,1,ec,7,positive,K   L   E   M,maske_2.bmp,maske_1.bmp,5910.bmp,0.126,K   L   E   M,G   U   N   T,M   E   C   H,Z   U   N   G,yes,no,no,no,
79,2,2,ec,6,negative,N   U   G   Z,maske_2.bmp,maske_1.bmp,3160.bmp,0.126,C   H   E   L,L   E   M   K,N   U   G   Z,Z   U   N   D,no,no,yes,no,
79,2,3,ec_control,2,positive,F   R   I   B,maske_1.bmp,maske_2.bmp,8170.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,no,yes,no,
79,2,4,ec,3,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,2710.bmp,0.126,K   E   L   M,H   E   L   K,Z   U   N   G,G   U   N   T,no,no,no,yes,
79,2,5,ec,6,positive,H   E   L   K,maske_1.bmp,maske_2.bmp,5460.bmp,0.126,K   E   L   M,Z   U   N   D,T   N   U   D,H   E   L   K,yes,no,no,no,
79,2,6,ec,8,negative,Z   U   N   D,maske_1.bmp,maske_2.bmp,9340.bmp,0.126,L   E   M   K,T   N   U   D,Z   U   N   D,K   E   L   M,no,yes,no,no,
