subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
17,1,1,ec,4,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9400.bmp,0.087,S   W   A   D,S   N   A   W,F   R   O   B,B   L   O   F,no,yes,no,no,
17,1,2,ec,1,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9435.bmp,0.087,D   A   N   S,B   O   R   F,S   W   A   D,J   O   L   F,yes,no,no,no,
17,1,3,ec,6,positive,S   W   A   P,maske_1.bmp,maske_2.bmp,7230.bmp,0.087,J   O   L   F,D   A   N   S,L   O   R   B,S   W   A   P,no,no,no,yes,
17,1,4,ec,8,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,1463.bmp,0.087,S   N   A   W,D   A   N   S,L   O   R   B,J   O   R   B,no,no,yes,no,
17,1,5,ec,5,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.087,F   R   O   B,D   W   A   P,P   A   N   D,B   L   O   R,yes,no,no,no,
17,1,6,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8190.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,yes,no,
17,1,7,ec,4,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,5594.bmp,0.087,B   L   O   R,S   P   A   W,B   L   O   F,S   W   A   P,no,yes,no,no,
17,1,8,ec,7,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,2050.bmp,0.087,D   W   A   P,F   R   O   B,B   L   O   F,P   A   N   D,yes,no,no,no,
17,1,9,ec,6,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,2750.bmp,0.087,B   O   R   F,S   W   A   P,B   R   O   F,W   A   P   S,yes,no,no,no,
17,1,10,ec,7,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,2276.bmp,0.087,J   O   R   B,B   R   O   F,P   A   N   D,W   A   P   S,no,yes,no,no,
17,1,11,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9280.bmp,0.5,G   M   U   X,H   Y   V   Z,K   I   G   M,T   E   H   V,yes,no,no,no,
17,1,12,ec,2,negative,B   L   O   R,maske_1.bmp,maske_2.bmp,9330.bmp,0.087,B   L   O   R,D   A   N   S,S   P   A   W,B   L   O   F,yes,no,no,no,
17,1,13,ec,1,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,8470.bmp,0.087,W   A   P   S,S   N   A   W,F   R   O   B,B   L   O   R,yes,no,no,no,
17,1,14,ec,5,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,8501.bmp,0.087,B   R   O   F,S   P   A   W,S   W   A   D,J   O   R   B,no,no,yes,no,
17,1,15,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,8496.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,yes,no,no,no,
17,1,16,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,2900.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,no,yes,
17,1,17,ec,3,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9180.bmp,0.087,S   W   A   P,D   W   A   P,J   O   L   F,L   O   R   B,no,yes,no,no,
17,1,18,ec,2,positive,P   A   N   D,maske_2.bmp,maske_1.bmp,4220.bmp,0.087,J   O   L   F,B   O   R   F,S   W   A   D,P   A   N   D,no,no,no,yes,
17,1,19,ec,3,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,5994.bmp,0.087,B   O   R   F,W   A   P   S,D   W   A   P,B   R   O   F,no,no,yes,no,
17,1,20,ec,8,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,9007.bmp,0.087,L   O   R   B,S   P   A   W,J   O   R   B,S   N   A   W,no,no,yes,no,
17,2,1,ec,3,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,2058.bmp,0.087,S   P   A   W,W   A   P   S,J   O   R   B,J   O   L   F,yes,no,no,no,
