subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
78,2,12,ec,7,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,8496.bmp,0.075,Z   U   N   T,D   U   T   Z,M   E   C   H,K   L   E   H,no,yes,no,no,
78,2,13,ec,3,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,5830.bmp,0.075,K   L   E   M,K   E   C   H,T   N   U   D,Z   U   N   D,no,no,yes,no,
78,2,14,ec,4,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,2040.bmp,0.075,G   N   U   D,D   N   U   G,K   L   E   H,H   E   M   K,yes,no,no,no,
78,2,15,ec,1,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2340.bmp,0.075,C   L   E   K,G   N   U   D,K   E   C   H,G   U   N   T,no,yes,no,no,
78,2,16,ec,4,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,2900.bmp,0.075,C   L   E   M,Z   U   N   T,Z   U   N   D,C   E   L   K,no,no,no,yes,
78,2,17,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8420.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,no,no,yes,
78,2,18,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,9280.bmp,0.075,N   U   G   Z,D   N   U   G,H   E   M   K,C   L   E   K,no,yes,no,no,
78,2,19,ec,1,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9435.bmp,0.075,G   U   N   T,D   U   T   Z,C   L   E   M,K   L   E   M,no,no,yes,no,
78,2,20,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,5594.bmp,0.075,C   L   E   K,Z   U   N   D,T   N   U   D,C   E   L   K,no,yes,no,no,
78,3,1,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2070.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,yes,no,
78,3,2,ec,1,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,4606.bmp,0.075,N   U   G   Z,H   E   M   K,G   N   U   D,C   L   E   M,no,no,yes,no,
78,3,3,ec,3,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,2550.bmp,0.075,K   L   E   H,C   L   E   M,D   N   U   G,T   N   U   D,no,no,yes,no,
78,3,4,ec,1,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,9041.bmp,0.075,D   N   U   G,N   U   G   Z,K   L   E   M,C   L   E   M,no,no,no,yes,
78,3,5,ec,4,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9630.bmp,0.075,C   E   L   K,M   E   C   H,D   N   U   G,D   U   T   Z,yes,no,no,no,
78,3,6,ec,5,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9421.bmp,0.075,D   U   T   Z,Z   U   N   D,H   E   M   K,K   L   E   H,no,yes,no,no,
78,3,7,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,2311.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,yes,no,no,
78,3,8,ec,8,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,5830.bmp,0.075,H   E   M   K,G   U   N   T,K   L   E   H,Z   U   N   D,no,yes,no,no,
78,3,9,ec,2,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,9830.bmp,0.075,T   N   U   D,C   L   E   K,C   E   L   K,N   U   G   Z,no,no,yes,no,
78,3,10,ec,6,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9220.bmp,0.075,G   U   N   T,M   E   C   H,K   E   C   H,G   N   U   D,no,yes,no,no,
78,3,11,ec,8,negative,K   E   C   H,maske_1.bmp,maske_2.bmp,9102.bmp,0.075,Z   U   N   D,Z   U   N   T,C   L   E   K,K   E   C   H,no,no,no,yes,
78,3,12,ec,2,positive,N   U   G   Z,maske_1.bmp,maske_2.bmp,5994.bmp,0.075,K   L   E   M,K   E   C   H,N   U   G   Z,G   U   N   T,no,no,yes,no,
78,3,13,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,3220.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,yes,no,
78,3,14,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9500.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,yes,no,no,
78,3,15,ec,7,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9920.bmp,0.075,K   L   E   M,T   N   U   D,G   U   N   T,C   L   E   M,no,yes,no,no,
78,3,16,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,9000.bmp,0.075,K   L   E   H,G   N   U   D,H   E   M   K,Z   U   N   T,yes,no,no,no,
78,3,17,ec,7,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,2791.bmp,0.075,D   U   T   Z,Z   U   N   T,C   L   E   K,C   E   L   K,no,no,no,yes,
78,3,18,ec,5,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,8200.bmp,0.075,T   N   U   D,Z   U   N   T,M   E   C   H,C   L   E   K,no,no,no,yes,
78,3,19,ec,4,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,1999.bmp,0.075,D   N   U   G,K   E   C   H,D   U   T   Z,C   E   L   K,yes,no,no,no,
78,3,20,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2080.bmp,0.075,G   N   U   D,Z   U   N   D,M   E   C   H,K   L   E   M,no,no,yes,no,
78,4,1,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,2050.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,no,yes,no,
78,4,2,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,8330.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,no,yes,no,no,
78,4,3,ec,7,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,6020.bmp,0.075,C   E   L   K,K   L   E   M,N   U   G   Z,Z   U   N   T,no,yes,no,no,
78,4,4,ec,1,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,3300.bmp,0.075,Z   U   N   T,K   L   E   H,C   L   E   M,D   N   U   G,no,no,no,yes,
78,4,5,ec,2,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,9404.bmp,0.075,G   N   U   D,C   L   E   K,K   L   E   M,D   N   U   G,yes,no,no,no,
78,4,6,ec,1,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,5994.bmp,0.075,G   N   U   D,K   L   E   H,T   N   U   D,K   L   E   M,yes,no,no,no,
78,4,7,ec,2,positive,N   U   G   Z,maske_1.bmp,maske_2.bmp,5460.bmp,0.075,H   E   M   K,Z   U   N   T,K   L   E   M,N   U   G   Z,yes,no,no,no,
78,4,8,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9220.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,no,yes,no,
78,4,9,ec,5,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2209.bmp,0.075,M   E   C   H,D   N   U   G,Z   U   N   T,C   E   L   K,no,no,yes,no,
78,4,10,ec,3,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,1650.bmp,0.075,C   L   E   K,C   L   E   M,T   N   U   D,G   N   U   D,no,no,yes,no,
78,4,11,ec,7,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,8370.bmp,0.075,N   U   G   Z,D   U   T   Z,K   L   E   H,K   E   C   H,no,yes,no,no,
78,4,12,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,1999.bmp,0.075,Z   U   N   D,C   E   L   K,D   U   T   Z,C   L   E   K,no,no,yes,no,
78,4,13,ec,4,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,6242.bmp,0.075,C   L   E   M,G   U   N   T,C   E   L   K,D   U   T   Z,no,no,yes,no,
78,4,14,ec,8,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,9435.bmp,0.075,Z   U   N   D,C   L   E   K,K   E   C   H,G   N   U   D,no,no,yes,no,
78,4,15,ec,3,negative,H   E   M   K,maske_2.bmp,maske_1.bmp,6530.bmp,0.075,M   E   C   H,H   E   M   K,D   U   T   Z,Z   U   N   D,no,no,yes,no,
78,4,16,ec,8,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,4622.bmp,0.075,G   U   N   T,H   E   M   K,K   E   C   H,Z   U   N   D,no,no,yes,no,
78,4,17,ec,6,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9007.bmp,0.075,M   E   C   H,T   N   U   D,H   E   M   K,G   U   N   T,no,no,yes,no,
78,4,18,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,6555.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,no,yes,no,
78,4,19,ec,4,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,2040.bmp,0.075,G   U   N   T,D   N   U   G,C   L   E   M,M   E   C   H,no,no,yes,no,
78,4,20,ec,5,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,9561.bmp,0.075,T   N   U   D,K   E   C   H,K   L   E   H,N   U   G   Z,no,no,yes,no,
78,5,1,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2057.bmp,0.075,D   U   T   Z,Z   U   N   D,K   E   C   H,K   L   E   H,no,yes,no,no,
78,5,2,ec,1,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,9331.bmp,0.075,G   N   U   D,M   E   C   H,C   L   E   M,N   U   G   Z,no,yes,no,no,
78,5,3,ec,5,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.075,T   N   U   D,K   L   E   H,K   L   E   M,Z   U   N   T,no,no,yes,no,
78,5,4,ec,4,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9180.bmp,0.075,N   U   G   Z,C   E   L   K,H   E   M   K,G   U   N   T,no,yes,no,no,
78,5,5,ec,8,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,2340.bmp,0.075,C   L   E   K,C   E   L   K,G   U   N   T,T   N   U   D,no,yes,no,no,
78,5,6,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,6242.bmp,0.075,H   E   M   K,C   L   E   M,G   U   N   T,Z   U   N   T,no,yes,no,no,
78,5,7,ec,3,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,5629.bmp,0.075,H   E   M   K,K   L   E   H,T   N   U   D,Z   U   N   D,no,no,no,yes,
78,5,8,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,yes,no,no,
78,5,9,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9280.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,yes,no,no,no,
78,5,10,ec,2,positive,N   U   G   Z,maske_2.bmp,maske_1.bmp,5460.bmp,0.075,N   U   G   Z,G   N   U   D,K   L   E   M,C   L   E   M,no,yes,no,no,
78,5,11,ec,7,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,8080.bmp,0.075,Z   U   N   T,M   E   C   H,D   U   T   Z,K   E   C   H,no,yes,no,no,
78,5,12,ec,8,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,2141.bmp,0.075,K   E   C   H,C   E   L   K,T   N   U   D,D   U   T   Z,yes,no,no,no,
78,5,13,ec,5,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2050.bmp,0.075,M   E   C   H,C   L   E   K,Z   U   N   T,D   N   U   G,no,no,no,yes,
78,5,14,ec,2,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,9830.bmp,0.075,K   L   E   H,C   L   E   K,D   N   U   G,Z   U   N   D,no,no,yes,no,
78,5,15,ec,6,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,6838.bmp,0.075,C   L   E   K,D   N   U   G,M   E   C   H,G   N   U   D,no,no,yes,no,
78,5,16,ec,7,negative,K   L   E   M,maske_1.bmp,maske_2.bmp,9630.bmp,0.075,K   E   C   H,D   U   T   Z,K   L   E   M,Z   U   N   D,no,no,yes,no,
78,5,17,ec,1,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,5594.bmp,0.075,K   L   E   M,C   L   E   M,G   U   N   T,G   N   U   D,no,yes,no,no,
78,5,18,ec,4,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,8420.bmp,0.075,D   N   U   G,C   E   L   K,H   E   M   K,N   U   G   Z,no,yes,no,no,
78,5,19,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,2150.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,no,no,yes,
78,5,20,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9421.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,yes,no,no,
