subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
77,1,1,ec_control,1,negative,V   A   S   P,maske_2.bmp,maske_1.bmp,6530.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,no,no,no,yes,
77,1,2,ec,4,negative,C   H   E   L,maske_2.bmp,maske_1.bmp,1525.bmp,0.088,Z   U   N   D,C   H   E   L,T   U   G   Z,K   L   E   H,no,yes,no,no,
77,1,3,ec,6,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,1440.bmp,0.088,M   E   C   H,G   U   N   D,C   H   E   L,G   U   N   T,yes,no,no,no,
77,1,4,ec,1,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,2070.bmp,0.088,Z   U   N   D,T   U   G   Z,K   L   E   H,K   E   L   M,no,no,yes,no,
77,1,5,ec,8,positive,Z   U   N   T,maske_1.bmp,maske_2.bmp,8170.bmp,0.088,H   E   L   K,T   U   G   Z,K   L   E   M,Z   U   N   T,yes,no,no,no,
77,1,6,ec,7,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,2071.bmp,0.088,H   E   L   K,K   L   E   M,G   U   N   T,D   N   U   G,no,yes,no,no,
77,1,7,ec,2,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.088,K   L   E   H,H   E   L   K,G   U   N   T,Z   U   N   G,yes,no,no,no,
77,1,8,ec,3,positive,Z   U   N   D,maske_1.bmp,maske_2.bmp,5910.bmp,0.088,M   E   H   K,C   H   E   L,Z   U   N   D,Z   U   N   T,no,no,yes,no,
77,1,9,ec_control,1,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,5831.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,no,no,yes,
77,1,10,ec,6,negative,M   E   C   H,maske_2.bmp,maske_1.bmp,2900.bmp,0.088,M   E   C   H,K   E   L   M,Z   U   N   T,N   U   G   Z,no,yes,no,no,
77,1,11,ec,5,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,9280.bmp,0.088,M   E   C   H,G   U   N   T,Z   U   N   D,K   E   L   M,yes,no,no,no,
77,1,12,ec,7,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9560.bmp,0.088,G   U   N   D,D   N   U   G,C   E   L   M,H   E   L   K,no,no,yes,no,
77,1,13,ec,3,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,2141.bmp,0.088,D   N   U   G,Z   U   N   G,C   H   E   L,M   E   H   K,yes,no,no,no,
77,1,14,ec,1,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,7380.bmp,0.088,C   E   L   M,K   L   E   M,N   U   G   Z,Z   U   N   T,no,yes,no,no,
