subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
70,1,1,ec,3,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,1650.bmp,0.08,L   E   M   K,G   N   U   D,C   H   E   K,D   U   T   Z,no,yes,no,no,
70,1,2,ec,2,negative,H   E   M   K,maske_2.bmp,maske_1.bmp,9342.bmp,0.08,C   H   E   L,H   E   M   K,G   U   N   T,G   N   U   D,no,yes,no,no,
70,1,3,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9280.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,yes,no,no,no,
70,1,4,ec,3,negative,C   H   E   K,maske_2.bmp,maske_1.bmp,9520.bmp,0.08,C   H   E   K,D   U   G   T,C   L   E   M,G   U   N   D,no,yes,no,no,
70,1,5,ec,6,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,2070.bmp,0.08,H   E   M   K,T   U   N   G,G   U   N   T,C   L   E   K,no,no,yes,no,
70,1,6,ec,2,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,2311.bmp,0.08,M   E   C   H,G   U   N   D,D   N   U   G,C   L   E   M,no,no,no,yes,
70,1,7,ec,5,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2340.bmp,0.08,G   N   U   D,C   H   E   L,G   U   N   D,C   L   E   M,no,yes,no,no,
70,1,8,ec,1,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,6838.bmp,0.08,K   L   E   H,L   E   M   K,G   U   N   T,G   N   U   D,yes,no,no,no,
70,1,9,ec,8,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,2791.bmp,0.08,C   H   E   K,D   U   G   T,C   H   E   L,D   U   T   Z,no,yes,no,no,
70,1,10,ec,6,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,9421.bmp,0.08,H   E   M   K,D   U   T   Z,D   N   U   G,L   E   M   K,yes,no,no,no,
70,1,11,ec,4,negative,C   H   E   L,maske_1.bmp,maske_2.bmp,9182.bmp,0.08,M   E   C   H,G   U   N   D,N   U   G   Z,C   H   E   L,yes,no,no,no,
70,1,12,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9180.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,yes,no,no,no,
70,1,13,ec,7,positive,T   U   N   G,maske_2.bmp,maske_1.bmp,5994.bmp,0.08,H   E   M   K,G   U   N   T,T   U   N   G,C   L   E   K,no,no,yes,no,
70,1,14,ec,4,positive,N   U   G   Z,maske_1.bmp,maske_2.bmp,8200.bmp,0.08,D   U   G   T,N   U   G   Z,K   L   E   H,L   E   M   K,no,no,no,yes,
70,1,15,ec,1,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,8540.bmp,0.08,N   U   G   Z,D   N   U   G,M   E   C   H,K   L   E   H,no,yes,no,no,
70,1,16,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,7580.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,yes,no,no,
70,1,17,ec,7,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9561.bmp,0.08,M   E   C   H,C   L   E   K,N   U   G   Z,D   U   G   T,yes,no,no,no,
