subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
3,1,1,ec,8,positive,B   O   L   F,maske_2.bmp,maske_1.bmp,1650.bmp,0.043,J   O   R   B,P   A   W   S,B   O   L   F,N   A   P   S,no,no,yes,no,
3,1,2,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9280.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,no,no,no,yes,
3,1,3,ec,2,negative,P   A   N   S,maske_1.bmp,maske_2.bmp,9006.bmp,0.043,N   A   P   S,P   A   N   S,F   R   O   B,F   O   R   B,no,yes,no,no,
3,1,4,ec,5,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,2340.bmp,0.043,W   A   P   S,J   O   R   B,J   O   R   F,P   A   N   S,no,yes,no,no,
3,1,5,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,4220.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,yes,no,no,no,
3,1,6,ec,5,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9000.bmp,0.043,L   O   R   B,D   A   N   S,W   A   P   S,B   O   L   F,no,yes,no,no,
3,1,7,ec,2,positive,F   R   O   B,maske_1.bmp,maske_2.bmp,5994.bmp,0.043,F   R   O   B,S   N   A   D,D   A   N   S,F   O   R   B,yes,no,no,no,
3,1,8,ec,7,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9340.bmp,0.043,W   A   P   S,B   O   L   F,B   L   O   R,S   N   A   D,no,no,yes,no,
3,1,9,ec,6,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,5830.bmp,0.043,F   O   R   B,W   A   P   S,F   R   O   B,N   A   P   S,yes,no,no,no,
3,1,10,ec,3,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.043,W   A   N   S,S   N   A   W,F   R   O   B,B   L   O   R,yes,no,no,no,
3,1,11,ec,8,negative,S   N   A   W,maske_2.bmp,maske_1.bmp,9220.bmp,0.043,S   N   A   D,S   N   A   W,J   O   R   F,J   O   R   B,yes,no,no,no,
