subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
67,1,1,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9340.bmp,0.5,K   I   G   M,G   M   U   X,T   E   H   V,H   Y   V   Z,no,no,yes,no,
67,1,2,ec,6,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,9830.bmp,0.067,S   P   A   D,S   P   A   W,J   O   R   F,B   O   R   F,yes,no,no,no,
67,1,3,ec,5,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,7350.bmp,0.067,L   O   B   F,B   L   O   F,D   A   N   S,P   A   N   D,yes,no,no,no,
67,1,4,ec,7,positive,L   O   R   B,maske_2.bmp,maske_1.bmp,8330.bmp,0.067,W   A   D   S,F   L   O   R,L   O   R   B,S   W   A   D,yes,no,no,no,
67,1,5,ec,4,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,9330.bmp,0.067,L   O   B   F,P   A   N   D,S   P   A   D,F   L   O   R,no,no,yes,no,
67,1,6,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8190.bmp,0.5,G   M   U   X,T   E   H   V,K   I   G   M,H   Y   V   Z,no,yes,no,no,
67,1,7,ec,2,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,8501.bmp,0.067,S   P   A   W,F   L   O   R,L   O   R   B,S   P   A   D,no,yes,no,no,
67,1,8,ec,3,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,4220.bmp,0.067,P   A   W   S,J   O   L   F,S   P   A   D,B   O   R   F,no,yes,no,no,
67,1,9,ec,2,negative,D   W   A   P,maske_2.bmp,maske_1.bmp,3550.bmp,0.067,J   O   L   F,D   W   A   P,S   P   A   W,L   O   R   B,no,yes,no,no,
67,1,10,ec,1,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,2900.bmp,0.067,L   O   R   B,J   O   L   F,W   A   D   S,P   A   W   S,no,no,no,yes,
67,1,11,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,8170.bmp,0.067,S   W   A   D,J   O   R   F,D   A   N   S,B   O   L   F,no,yes,no,no,
67,1,12,ec,1,positive,B   O   L   F,maske_2.bmp,maske_1.bmp,1440.bmp,0.067,P   A   W   S,L   O   B   F,B   O   L   F,D   W   A   P,no,yes,no,no,
67,1,13,ec,8,negative,P   A   N   D,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.067,B   O   R   F,P   A   N   D,S   W   A   D,F   L   O   R,no,yes,no,no,
67,1,14,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9920.bmp,0.5,H   Y   V   Z,K   I   G   M,T   E   H   V,G   M   U   X,no,no,no,yes,
