subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
61,1,1,ec,8,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,8170.bmp,0.091,C   H   E   L,G   U   N   D,K   E   H   M,D   U   T   Z,no,yes,no,no,
61,1,2,ec,5,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,9435.bmp,0.091,C   E   L   K,D   N   U   G,L   E   M   K,G   U   N   T,no,no,no,yes,
61,1,3,ec,3,negative,K   E   C   H,maske_1.bmp,maske_2.bmp,9342.bmp,0.091,T   U   G   Z,K   E   C   H,C   H   E   K,T   U   N   G,yes,no,no,no,
61,1,4,ec,2,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9920.bmp,0.091,K   E   H   M,D   U   G   T,Z   U   N   G,C   L   E   M,no,no,yes,no,
61,1,5,ec,8,negative,C   H   E   K,maske_1.bmp,maske_2.bmp,9430.bmp,0.091,D   N   U   G,C   L   E   M,C   H   E   K,G   U   N   T,no,no,no,yes,
61,1,6,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,yes,no,no,no,
61,1,7,ec,7,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,2091.bmp,0.091,C   H   E   K,Z   U   N   G,C   E   L   K,D   N   U   G,no,yes,no,no,
61,1,8,ec,1,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,2058.bmp,0.091,T   U   N   G,K   E   C   H,D   N   U   G,C   L   E   M,yes,no,no,no,
61,1,9,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,1999.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,yes,no,no,no,
61,1,10,ec,6,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,9007.bmp,0.091,M   E   H   K,T   U   G   Z,D   U   G   T,K   E   H   M,no,no,no,yes,
61,1,11,ec,7,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,6311.bmp,0.091,K   E   C   H,M   E   H   K,Z   U   N   G,D   U   T   Z,no,yes,no,no,
61,1,12,ec,2,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,7502.bmp,0.091,K   E   H   M,Z   U   N   G,C   L   E   M,D   U   G   T,no,no,no,yes,
61,1,13,ec_control,1,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,4606.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,no,yes,no,
61,1,14,ec,3,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,2209.bmp,0.091,D   U   T   Z,G   U   N   D,L   E   M   K,C   H   E   K,yes,no,no,no,
61,1,15,ec,6,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,5594.bmp,0.091,T   U   G   Z,M   E   H   K,C   E   L   K,G   U   N   T,no,no,no,yes,
61,1,16,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9050.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,yes,no,no,no,
61,1,17,ec,4,negative,L   E   M   K,maske_1.bmp,maske_2.bmp,9102.bmp,0.091,T   U   N   G,G   U   N   D,L   E   M   K,C   H   E   L,no,no,yes,no,
61,1,18,ec,4,positive,T   U   N   G,maske_2.bmp,maske_1.bmp,8370.bmp,0.091,T   U   N   G,D   U   G   T,C   H   E   L,M   E   H   K,no,no,no,yes,
61,1,19,ec,5,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,8200.bmp,0.091,K   E   C   H,T   U   G   Z,G   U   N   T,L   E   M   K,no,yes,no,no,
61,1,20,ec,1,negative,C   H   E   L,maske_1.bmp,maske_2.bmp,6838.bmp,0.091,G   U   N   D,D   U   T   Z,C   E   L   K,C   H   E   L,no,no,no,yes,
61,2,1,ec,4,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,2276.bmp,0.091,C   H   E   L,D   U   G   T,G   U   N   D,L   E   M   K,no,no,no,yes,
