subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
16,1,1,ec,7,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,6555.bmp,0.077,K   L   E   H,G   U   N   T,M   E   C   H,D   U   N   T,yes,no,no,no,
16,1,2,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,1999.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,no,no,yes,
16,1,3,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,5831.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,yes,no,no,
16,1,4,ec,5,negative,G   U   N   D,maske_1.bmp,maske_2.bmp,9920.bmp,0.077,K   E   C   H,G   U   N   D,K   L   E   H,G   U   T   Z,no,no,no,yes,
16,1,5,ec,3,negative,Z   U   N   T,maske_2.bmp,maske_1.bmp,9182.bmp,0.077,L   E   M   K,Z   U   N   T,D   N   U   G,C   L   E   M,no,yes,no,no,
16,1,6,ec,2,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.077,C   H   E   K,T   U   N   G,D   N   U   G,L   E   M   K,no,no,yes,no,
16,1,7,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,yes,no,no,no,
16,1,8,ec,2,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,8420.bmp,0.077,G   U   T   Z,C   E   L   K,L   E   M   K,D   U   N   T,no,yes,no,no,
16,1,9,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9102.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,no,yes,
16,1,10,ec,1,positive,K   L   E   H,maske_2.bmp,maske_1.bmp,5460.bmp,0.077,L   E   M   K,T   U   N   G,K   L   E   H,D   N   U   G,no,no,yes,no,
