subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
27,1,1,ec,3,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,9920.bmp,0.098,W   A   P   S,D   A   N   S,J   O   R   F,F   R   O   B,no,yes,no,no,
27,1,2,ec,8,positive,B   R   O   L,maske_1.bmp,maske_2.bmp,7502.bmp,0.098,W   A   D   S,B   L   O   R,S   N   A   D,B   R   O   L,no,yes,no,no,
27,1,3,ec,4,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,9102.bmp,0.098,S   P   A   W,B   O   R   L,S   N   A   D,J   O   R   F,yes,no,no,no,
27,1,4,ec,6,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,8470.bmp,0.098,B   L   O   F,W   A   P   S,B   O   R   L,S   P   A   W,no,no,yes,no,
27,1,5,ec,1,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9050.bmp,0.098,S   N   A   W,B   L   O   F,S   N   A   D,B   L   O   R,no,no,yes,no,
27,1,6,ec,8,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9180.bmp,0.098,W   A   P   S,W   A   D   S,L   O   R   B,B   R   O   L,yes,no,no,no,
27,1,7,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,7470.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,yes,no,no,no,
27,1,8,ec,3,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,2091.bmp,0.098,B   L   O   R,D   A   N   S,L   O   R   B,W   A   D   S,yes,no,no,no,
27,1,9,ec,4,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,2071.bmp,0.098,J   O   L   F,S   N   A   W,P   A   N   S,B   L   O   F,no,no,no,yes,
27,1,10,ec,2,positive,F   R   O   B,maske_1.bmp,maske_2.bmp,2791.bmp,0.098,P   A   N   S,F   R   O   B,P   A   W   S,J   O   R   F,no,no,no,yes,
27,1,11,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,2208.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,yes,no,no,
27,1,12,ec,7,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,5460.bmp,0.098,S   P   A   W,B   O   R   L,S   N   A   W,J   O   L   F,no,yes,no,no,
27,1,13,ec,5,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,8330.bmp,0.098,P   A   W   S,F   R   O   B,W   A   P   S,J   O   R   F,no,no,no,yes,
27,1,14,ec,6,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,9435.bmp,0.098,D   A   N   S,B   L   O   R,P   A   N   S,B   R   O   L,no,no,yes,no,
27,1,15,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9520.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,no,yes,no,
