subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
48,1,1,ec,6,negative,G   U   N   T,maske_1.bmp,maske_2.bmp,2750.bmp,0.072,G   U   N   T,T   U   G   Z,K   E   L   M,C   L   E   M,yes,no,no,no,
48,1,2,ec,7,positive,K   E   H   M,maske_2.bmp,maske_1.bmp,8370.bmp,0.072,C   E   L   K,T   U   N   G,T   U   G   Z,K   E   H   M,no,no,no,yes,
48,1,3,ec,5,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,8200.bmp,0.072,G   U   N   T,C   L   E   M,N   U   G   Z,C   E   L   M,yes,no,no,no,
48,1,4,ec,4,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.072,D   U   G   T,K   E   L   M,D   N   U   G,C   E   L   K,no,no,yes,no,
48,1,5,ec,8,positive,C   L   E   M,maske_1.bmp,maske_2.bmp,2080.bmp,0.072,D   U   G   T,K   E   H   M,C   L   E   M,T   U   N   G,no,yes,no,no,
48,1,6,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,2071.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,yes,no,no,
48,1,7,ec,3,negative,T   U   N   G,maske_1.bmp,maske_2.bmp,9050.bmp,0.072,G   N   U   D,C   L   E   K,T   U   N   G,K   E   H   M,yes,no,no,no,
48,1,8,ec,1,negative,D   U   T   Z,maske_1.bmp,maske_2.bmp,7380.bmp,0.072,C   E   L   M,N   U   G   Z,C   E   L   K,D   U   T   Z,no,no,no,yes,
48,1,9,ec,4,positive,K   E   L   M,maske_2.bmp,maske_1.bmp,7580.bmp,0.072,K   E   L   M,T   U   G   Z,K   E   C   H,D   U   T   Z,yes,no,no,no,
48,1,10,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2791.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,no,no,yes,
48,1,11,ec,2,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,7350.bmp,0.072,K   E   C   H,D   N   U   G,K   E   L   M,G   N   U   D,yes,no,no,no,
48,1,12,ec,8,negative,D   U   G   T,maske_2.bmp,maske_1.bmp,9006.bmp,0.072,K   E   H   M,D   U   G   T,K   L   E   H,T   U   N   G,no,yes,no,no,
48,1,13,ec,2,negative,N   U   G   Z,maske_2.bmp,maske_1.bmp,9520.bmp,0.072,C   E   L   M,D   U   T   Z,K   E   C   H,N   U   G   Z,yes,no,no,no,
48,1,14,ec,5,negative,G   N   U   D,maske_1.bmp,maske_2.bmp,9220.bmp,0.072,G   U   N   T,C   L   E   M,K   E   C   H,G   N   U   D,yes,no,no,no,
48,1,15,ec,6,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,8496.bmp,0.072,C   L   E   K,K   L   E   H,D   U   T   Z,D   U   G   T,yes,no,no,no,
48,1,16,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,9182.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,yes,no,no,no,
48,1,17,ec,1,positive,C   E   L   K,maske_1.bmp,maske_2.bmp,5830.bmp,0.072,G   U   N   T,N   U   G   Z,C   L   E   K,C   E   L   K,no,yes,no,no,
48,1,18,ec,3,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,4606.bmp,0.072,D   N   U   G,G   N   U   D,K   L   E   H,C   E   L   M,no,no,yes,no,
48,1,19,ec,7,negative,T   U   G   Z,maske_2.bmp,maske_1.bmp,6831.bmp,0.072,C   L   E   K,D   N   U   G,T   U   G   Z,K   L   E   H,no,no,no,yes,
48,1,20,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9331.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,no,no,yes,
48,2,1,ec,5,positive,C   E   L   M,maske_1.bmp,maske_2.bmp,5994.bmp,0.072,T   U   N   G,G   U   N   T,K   E   C   H,C   E   L   M,no,no,no,yes,
48,2,2,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,7470.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,yes,no,no,no,
48,2,3,ec,6,negative,G   U   N   T,maske_1.bmp,maske_2.bmp,6242.bmp,0.072,D   N   U   G,K   L   E   H,C   E   L   M,G   U   N   T,no,no,no,yes,
48,2,4,ec,7,negative,T   U   G   Z,maske_2.bmp,maske_1.bmp,9041.bmp,0.072,G   N   U   D,T   U   G   Z,C   E   L   K,C   L   E   M,no,no,yes,no,
48,2,5,ec,2,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,9331.bmp,0.072,K   E   C   H,N   U   G   Z,K   E   L   M,G   U   N   T,no,no,yes,no,
48,2,6,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9280.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,yes,no,no,
48,2,7,ec,2,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,8080.bmp,0.072,K   E   C   H,D   N   U   G,K   E   L   M,N   U   G   Z,no,yes,no,no,
48,2,8,ec,4,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,9000.bmp,0.072,K   E   H   M,D   N   U   G,K   L   E   H,D   U   G   T,no,yes,no,no,
48,2,9,ec,3,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,7230.bmp,0.072,C   E   L   K,T   U   N   G,K   L   E   H,T   U   G   Z,no,no,yes,no,
48,2,10,ec,8,positive,C   L   E   M,maske_2.bmp,maske_1.bmp,2150.bmp,0.072,D   U   G   T,K   L   E   H,C   L   E   M,G   U   N   T,no,no,yes,no,
48,2,11,ec,7,positive,K   E   H   M,maske_1.bmp,maske_2.bmp,5910.bmp,0.072,D   U   G   T,N   U   G   Z,C   L   E   M,K   E   H   M,no,no,no,yes,
48,2,12,ec,1,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,1650.bmp,0.072,D   N   U   G,T   U   G   Z,K   E   H   M,C   E   L   K,no,no,no,yes,
48,2,13,ec,3,negative,T   U   N   G,maske_2.bmp,maske_1.bmp,9830.bmp,0.072,T   U   N   G,C   E   L   K,K   E   C   H,D   U   T   Z,yes,no,no,no,
48,2,14,ec,5,negative,G   N   U   D,maske_1.bmp,maske_2.bmp,3300.bmp,0.072,G   N   U   D,C   L   E   K,C   E   L   M,N   U   G   Z,yes,no,no,no,
48,2,15,ec,1,negative,D   U   T   Z,maske_2.bmp,maske_1.bmp,2053.bmp,0.072,T   U   G   Z,D   U   T   Z,C   L   E   M,K   E   L   M,no,yes,no,no,
48,2,16,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2160.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,yes,no,no,no,
48,2,17,ec,6,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,8190.bmp,0.072,D   U   T   Z,C   E   L   M,C   L   E   K,G   N   U   D,no,no,yes,no,
48,2,18,ec,8,negative,D   U   G   T,maske_2.bmp,maske_1.bmp,9265.bmp,0.072,D   U   G   T,T   U   N   G,C   L   E   K,K   E   H   M,no,yes,no,no,
48,2,19,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,9435.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,no,yes,no,no,
48,2,20,ec,4,positive,K   E   L   M,maske_1.bmp,maske_2.bmp,8470.bmp,0.072,C   L   E   K,G   N   U   D,D   U   T   Z,K   E   L   M,no,no,no,yes,
48,3,1,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,2900.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,yes,no,no,no,
48,3,2,ec,4,negative,D   N   U   G,maske_2.bmp,maske_1.bmp,9920.bmp,0.072,C   E   L   K,K   L   E   H,T   U   G   Z,D   N   U   G,no,no,yes,no,
48,3,3,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,4622.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,no,no,yes,
48,3,4,ec,6,negative,G   U   N   T,maske_1.bmp,maske_2.bmp,9830.bmp,0.072,K   E   C   H,D   N   U   G,K   E   L   M,G   U   N   T,no,no,no,yes,
48,3,5,ec,3,negative,T   U   N   G,maske_2.bmp,maske_1.bmp,9265.bmp,0.072,T   U   N   G,K   E   H   M,G   U   N   T,C   L   E   M,yes,no,no,no,
48,3,6,ec,5,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,4606.bmp,0.072,D   U   T   Z,C   E   L   M,K   E   C   H,D   U   G   T,no,no,yes,no,
48,3,7,ec,1,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,2150.bmp,0.072,T   U   N   G,C   L   E   M,C   E   L   K,G   U   N   T,no,no,yes,no,
48,3,8,ec,8,positive,C   L   E   M,maske_2.bmp,maske_1.bmp,2791.bmp,0.072,C   L   E   M,G   U   N   T,K   E   L   M,N   U   G   Z,yes,no,no,no,
48,3,9,ec,6,positive,C   L   E   K,maske_1.bmp,maske_2.bmp,2208.bmp,0.072,K   E   H   M,D   N   U   G,C   L   E   K,T   U   N   G,no,no,yes,no,
48,3,10,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2550.bmp,0.5,J   O   R   F,V   A   S   P,P   Y   W   S,F   R   I   B,no,no,yes,no,
