subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
30,1,1,ec,7,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,2900.bmp,0.111,C   L   E   K,D   N   U   G,Z   U   N   T,H   E   L   K,yes,no,no,no,
30,1,2,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9400.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,no,yes,no,
30,1,3,ec,7,positive,N   U   G   Z,maske_1.bmp,maske_2.bmp,2058.bmp,0.111,G   N   U   D,N   U   G   Z,C   E   L   M,H   E   L   K,no,yes,no,no,
30,1,4,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,2141.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,no,no,no,yes,
30,1,5,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,8200.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,yes,no,no,
30,1,6,ec,3,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,1463.bmp,0.111,D   N   U   G,C   L   E   K,D   U   T   Z,C   E   L   M,yes,no,no,no,
30,1,7,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,7330.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,yes,no,no,
30,1,8,ec,8,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,5831.bmp,0.111,Z   U   N   G,C   L   E   K,L   E   M   K,Z   U   D   T,yes,no,no,no,
30,1,9,ec,4,positive,Z   U   D   T,maske_1.bmp,maske_2.bmp,2340.bmp,0.111,L   E   M   K,Z   U   D   T,Z   U   N   T,H   E   L   K,no,yes,no,no,
30,1,10,ec,6,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,6530.bmp,0.111,Z   U   D   T,L   E   M   K,D   N   U   G,K   E   C   H,no,no,no,yes,
30,1,11,ec,4,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,6242.bmp,0.111,Z   U   D   T,H   E   L   K,Z   U   N   G,K   E   L   M,no,no,no,yes,
30,1,12,ec,5,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2550.bmp,0.111,K   L   E   H,Z   U   N   D,K   E   C   H,Z   U   N   G,no,yes,no,no,
30,1,13,ec,5,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,3550.bmp,0.111,C   E   L   M,K   L   E   H,Z   U   N   T,D   U   T   Z,no,yes,no,no,
30,1,14,ec,3,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,9421.bmp,0.111,C   L   E   K,N   U   G   Z,G   N   U   D,K   L   E   H,no,no,no,yes,
30,1,15,ec,2,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,9280.bmp,0.111,D   U   T   Z,Z   U   N   G,M   E   H   K,K   E   L   M,no,no,yes,no,
30,1,16,ec,6,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,7502.bmp,0.111,K   E   L   M,M   E   H   K,G   N   U   D,D   N   U   G,no,no,yes,no,
30,1,17,ec,8,negative,C   E   L   M,maske_1.bmp,maske_2.bmp,9182.bmp,0.111,N   U   G   Z,C   E   L   M,Z   U   N   D,M   E   H   K,no,yes,no,no,
30,1,18,ec,2,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2160.bmp,0.111,Z   U   N   T,M   E   H   K,K   E   C   H,N   U   G   Z,yes,no,no,no,
30,1,19,ec,1,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,8485.bmp,0.111,L   E   M   K,K   E   C   H,G   N   U   D,Z   U   N   D,yes,no,no,no,
30,1,20,ec,1,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,4220.bmp,0.111,K   E   L   M,Z   U   N   D,K   L   E   H,D   U   T   Z,yes,no,no,no,
30,2,1,ec,2,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,9265.bmp,0.111,D   U   T   Z,C   E   L   M,M   E   H   K,N   U   G   Z,no,no,yes,no,
30,2,2,ec,5,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9404.bmp,0.111,Z   U   N   G,K   L   E   H,D   N   U   G,M   E   H   K,no,yes,no,no,
30,2,3,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9920.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,no,yes,no,
