subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
11,1,1,ec,4,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,6020.bmp,0.092,W   A   P   S,J   O   R   F,B   L   O   R,W   A   N   S,yes,no,no,no,
11,1,2,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,4606.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,yes,no,no,no,
11,1,3,ec,7,positive,B   O   L   F,maske_1.bmp,maske_2.bmp,2160.bmp,0.092,B   O   L   F,B   L   O   F,S   N   A   W,D   A   P   S,no,no,yes,no,
11,1,4,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9041.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,no,yes,no,
11,1,5,ec,2,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.092,W   A   N   S,L   O   R   B,W   A   D   S,F   R   O   L,yes,no,no,no,
11,1,6,ec,7,negative,S   N   A   W,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.092,W   A   D   S,S   N   A   W,F   R   O   L,J   O   R   F,yes,no,no,no,
11,1,7,ec,8,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,8470.bmp,0.092,B   O   R   F,J   O   R   F,W   A   D   S,W   A   P   S,no,yes,no,no,
11,1,8,ec,4,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,7230.bmp,0.092,F   L   O   R,B   O   R   F,W   A   P   S,W   A   N   S,no,no,no,yes,
11,1,9,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9050.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,yes,no,no,
11,1,10,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,yes,no,no,
11,1,11,ec,6,positive,F   R   O   L,maske_2.bmp,maske_1.bmp,5831.bmp,0.092,F   R   O   L,L   O   R   B,W   A   D   S,W   A   N   S,no,yes,no,no,
11,1,12,ec,5,negative,D   A   N   S,maske_1.bmp,maske_2.bmp,9330.bmp,0.092,B   O   R   F,D   A   N   S,P   A   W   S,F   L   O   R,no,yes,no,no,
11,1,13,ec,3,negative,P   A   W   S,maske_2.bmp,maske_1.bmp,6831.bmp,0.092,P   A   W   S,D   A   P   S,B   O   L   F,B   O   R   F,no,no,no,yes,
11,1,14,ec,1,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,8190.bmp,0.092,B   L   O   R,D   A   P   S,B   L   O   F,S   W   A   P,no,no,yes,no,
11,1,15,ec,8,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,9280.bmp,0.092,W   A   P   S,S   W   A   P,B   L   O   F,F   L   O   R,no,no,yes,no,
11,1,16,ec,1,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,8485.bmp,0.092,S   N   A   W,B   O   L   F,D   A   P   S,B   L   O   F,no,no,yes,no,
11,1,17,ec,6,negative,S   W   A   P,maske_1.bmp,maske_2.bmp,9331.bmp,0.092,D   A   N   S,S   W   A   P,B   L   O   R,L   O   R   B,no,yes,no,no,
