subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
28,2,scr_end_sta,M_first,1,G,1,pos,pos6.png,verhindern,-4.4,0,196110,221934
28,2,scr_end_sta,M_first,1,G,1,neg,neg6.png,verursachen,-99.2,1,224246,229165
28,2,scr_end_sta,M_first,1,G,1,pos,pos2.png,verursachen,11.6,2,231473,251006
28,2,scr_end_sta,M_first,1,G,1,neg,neg4.png,verhindern,100,3,253328,257414
28,2,scr_end_sta,M_first,1,G,1,neg,neg1.png,verursachen,-66.4,4,259739,267098
28,2,scr_end_sta,M_first,1,G,1,pos,pos4.png,verursachen,78.4,5,269417,277333
28,2,scr_end_sta,M_first,1,G,1,pos,pos1.png,verhindern,-81.6,6,279653,287351
28,2,scr_end_sta,M_first,1,G,1,neg,neg2.png,verhindern,70.4,7,289672,299050
28,2,scr_end_sta,M_first,1,G,1,neg,neg3.png,verhindern,87.6,8,301359,311973
28,2,scr_end_sta,M_first,1,G,1,neg,neg5.png,verursachen,-99.2,9,314291,326038
28,2,scr_end_sta,M_first,1,G,1,pos,pos3.png,verursachen,11.2,10,328373,334277
28,2,scr_end_sta,M_first,1,G,1,pos,pos5.png,verhindern,-72,11,336597,341262
28,2,scr_end_sta,M_first,1,G,2,neg,neg1.png,verhindern,60.4,12,343580,349589
28,2,scr_end_sta,M_first,1,G,2,pos,pos4.png,verhindern,-71.6,13,351916,361662
28,2,scr_end_sta,M_first,1,G,2,neg,neg3.png,verursachen,-74.4,14,364008,385077
28,2,scr_end_sta,M_first,1,G,2,neg,neg4.png,verursachen,-100,15,387415,398397
28,2,scr_end_sta,M_first,1,G,2,pos,pos2.png,verhindern,-47.6,16,400727,409150
28,2,scr_end_sta,M_first,1,G,2,pos,pos1.png,verursachen,65.6,17,411471,416629
28,2,scr_end_sta,M_first,1,G,2,pos,pos3.png,verhindern,-26.4,18,418953,427014
28,2,scr_end_sta,M_first,1,G,2,neg,neg6.png,verhindern,100,19,429326,436070
28,2,scr_end_sta,M_first,1,G,2,neg,neg5.png,verhindern,100,20,438397,440966
28,2,scr_end_sta,M_first,1,G,2,pos,pos6.png,verursachen,31.2,21,443276,455525
28,2,scr_end_sta,M_first,1,G,2,neg,neg2.png,verursachen,-72.8,22,457849,467054
28,2,scr_end_sta,M_first,1,G,2,pos,pos5.png,verursachen,73.6,23,469374,475334
