subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
49,1,scr_end_end,G_first,2,G,1,neg,neg4.png,verursachen,-100,0,70310,85580
49,1,scr_end_end,G_first,2,G,1,neg,neg2.png,verhindern,39.6,1,87939,97556
49,1,scr_end_end,G_first,2,G,1,pos,pos5.png,verhindern,-92,2,99886,109075
49,1,scr_end_end,G_first,2,G,1,neg,neg3.png,verhindern,84.4,3,111406,115996
49,1,scr_end_end,G_first,2,G,1,neg,neg6.png,verhindern,100,4,118324,124739
49,1,scr_end_end,G_first,2,G,1,pos,pos4.png,verursachen,-9.6,5,127079,135148
49,1,scr_end_end,G_first,2,G,1,neg,neg1.png,verursachen,-37.2,6,137468,143733
49,1,scr_end_end,G_first,2,G,1,neg,neg5.png,verursachen,-100,7,146060,149732
49,1,scr_end_end,G_first,2,G,1,pos,pos3.png,verhindern,20.8,8,152062,157387
49,1,scr_end_end,G_first,2,G,1,pos,pos2.png,verursachen,-2.8,9,159701,165238
49,1,scr_end_end,G_first,2,G,1,pos,pos6.png,verhindern,0,10,167562,171436
49,1,scr_end_end,G_first,2,G,1,pos,pos1.png,verursachen,0,11,173763,175883
49,1,scr_end_end,G_first,2,G,2,neg,neg3.png,verursachen,-100,12,178208,184462
49,1,scr_end_end,G_first,2,G,2,neg,neg1.png,verhindern,28.4,13,186783,189564
49,1,scr_end_end,G_first,2,G,2,pos,pos3.png,verursachen,20,14,191886,198141
49,1,scr_end_end,G_first,2,G,2,neg,neg5.png,verhindern,100,15,200480,204084
49,1,scr_end_end,G_first,2,G,2,pos,pos6.png,verursachen,7.6,16,206405,211923
49,1,scr_end_end,G_first,2,G,2,pos,pos5.png,verursachen,6.4,17,214254,217589
49,1,scr_end_end,G_first,2,G,2,pos,pos2.png,verhindern,-2.8,18,219907,224524
49,1,scr_end_end,G_first,2,G,2,neg,neg6.png,verursachen,-100,19,226857,228912
49,1,scr_end_end,G_first,2,G,2,pos,pos1.png,verhindern,0,20,231236,232619
49,1,scr_end_end,G_first,2,G,2,pos,pos4.png,verhindern,-8.8,21,234939,238724
49,1,scr_end_end,G_first,2,G,2,neg,neg4.png,verhindern,100,22,241050,243092
49,1,scr_end_end,G_first,2,G,2,neg,neg2.png,verursachen,-64.8,23,245403,248931
