subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
43,3,mel_sta_end,G_first,2,G,1,pos,pos5.png,verhindern,-100,0,65087,75748
43,3,mel_sta_end,G_first,2,G,1,neg,neg6.png,verursachen,-100,1,78101,86764
43,3,mel_sta_end,G_first,2,G,1,neg,neg5.png,verhindern,98.8,2,89108,94188
43,3,mel_sta_end,G_first,2,G,1,neg,neg2.png,verursachen,-29.6,3,96513,104188
43,3,mel_sta_end,G_first,2,G,1,neg,neg3.png,verhindern,100,4,106511,108855
43,3,mel_sta_end,G_first,2,G,1,pos,pos6.png,verursachen,77.2,5,111209,116764
43,3,mel_sta_end,G_first,2,G,1,pos,pos2.png,verhindern,-100,6,119080,121999
43,3,mel_sta_end,G_first,2,G,1,neg,neg1.png,verursachen,-47.6,7,124317,127885
43,3,mel_sta_end,G_first,2,G,1,neg,neg4.png,verhindern,100,8,130209,132652
43,3,mel_sta_end,G_first,2,G,1,pos,pos1.png,verhindern,-100,9,134998,137869
43,3,mel_sta_end,G_first,2,G,1,pos,pos3.png,verursachen,83.6,10,140191,143244
43,3,mel_sta_end,G_first,2,G,1,pos,pos4.png,verursachen,100,11,145568,149411
43,3,mel_sta_end,G_first,2,G,2,pos,pos5.png,verursachen,81.6,12,151728,158630
43,3,mel_sta_end,G_first,2,G,2,neg,neg3.png,verursachen,-100,13,160981,163268
43,3,mel_sta_end,G_first,2,G,2,neg,neg6.png,verhindern,100,14,165591,167219
43,3,mel_sta_end,G_first,2,G,2,pos,pos3.png,verhindern,-32,15,169533,171692
43,3,mel_sta_end,G_first,2,G,2,neg,neg1.png,verhindern,63.2,16,174015,176564
43,3,mel_sta_end,G_first,2,G,2,neg,neg4.png,verursachen,-100,17,178890,180660
43,3,mel_sta_end,G_first,2,G,2,pos,pos1.png,verursachen,100,18,182980,184859
43,3,mel_sta_end,G_first,2,G,2,neg,neg5.png,verursachen,100,19,187176,188956
43,3,mel_sta_end,G_first,2,G,2,neg,neg2.png,verhindern,37.6,20,191288,194860
43,3,mel_sta_end,G_first,2,G,2,pos,pos2.png,verursachen,52.4,21,197181,201163
43,3,mel_sta_end,G_first,2,G,2,pos,pos6.png,verhindern,-34.4,22,203484,206244
43,3,mel_sta_end,G_first,2,G,2,pos,pos4.png,verhindern,-100,23,208558,210308
