subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
33,14,mel_end_sta,M_first,1,G,1,pos,pos6.png,verhindern,-7.6,0,144405,161835
33,14,mel_end_sta,M_first,1,G,1,neg,neg3.png,verhindern,67.6,1,164151,169315
33,14,mel_end_sta,M_first,1,G,1,pos,pos1.png,verursachen,77.6,2,171627,177386
33,14,mel_end_sta,M_first,1,G,1,pos,pos3.png,verursachen,90.8,3,179697,192146
33,14,mel_end_sta,M_first,1,G,1,pos,pos5.png,verhindern,-71.6,4,194468,200123
33,14,mel_end_sta,M_first,1,G,1,pos,pos4.png,verursachen,100,5,202435,204051
33,14,mel_end_sta,M_first,1,G,1,neg,neg4.png,verursachen,-100,6,206368,208266
33,14,mel_end_sta,M_first,1,G,1,pos,pos2.png,verhindern,-40.4,7,210571,212898
33,14,mel_end_sta,M_first,1,G,1,neg,neg2.png,verursachen,-48.8,8,215225,218803
33,14,mel_end_sta,M_first,1,G,1,neg,neg1.png,verhindern,86,9,221110,223874
33,14,mel_end_sta,M_first,1,G,1,neg,neg6.png,verhindern,78,10,226194,228402
33,14,mel_end_sta,M_first,1,G,1,neg,neg5.png,verursachen,-76,11,230717,233787
33,14,mel_end_sta,M_first,1,G,2,pos,pos6.png,verursachen,56,12,236105,243810
33,14,mel_end_sta,M_first,1,G,2,pos,pos4.png,verhindern,-100,13,246128,248523
33,14,mel_end_sta,M_first,1,G,2,neg,neg1.png,verursachen,-100,14,250848,252835
33,14,mel_end_sta,M_first,1,G,2,pos,pos3.png,verhindern,-81.2,15,255150,258074
33,14,mel_end_sta,M_first,1,G,2,neg,neg6.png,verursachen,-100,16,260391,262282
33,14,mel_end_sta,M_first,1,G,2,neg,neg3.png,verursachen,-94.4,17,264599,266173
33,14,mel_end_sta,M_first,1,G,2,neg,neg5.png,verhindern,86,18,268482,272147
33,14,mel_end_sta,M_first,1,G,2,neg,neg2.png,verhindern,79.6,19,274459,278226
33,14,mel_end_sta,M_first,1,G,2,pos,pos1.png,verhindern,-72.4,20,280536,282562
33,14,mel_end_sta,M_first,1,G,2,neg,neg4.png,verhindern,88.4,21,284876,286787
33,14,mel_end_sta,M_first,1,G,2,pos,pos5.png,verursachen,100,22,289106,290987
33,14,mel_end_sta,M_first,1,G,2,pos,pos2.png,verursachen,70.8,23,293300,294714
