subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
32,15,mel_end_end,G_first,1,G,1,pos,pos4.png,verursachen,-9.6,0,45122,54780
32,15,mel_end_end,G_first,1,G,1,pos,pos5.png,verhindern,80.8,1,57127,66558
32,15,mel_end_end,G_first,1,G,1,pos,pos6.png,verursachen,-2,2,68893,72572
32,15,mel_end_end,G_first,1,G,1,neg,neg5.png,verursachen,-81.2,3,74905,81293
32,15,mel_end_end,G_first,1,G,1,pos,pos2.png,verhindern,-89.6,4,83621,89764
32,15,mel_end_end,G_first,1,G,1,neg,neg6.png,verhindern,100,5,92105,94917
32,15,mel_end_end,G_first,1,G,1,neg,neg4.png,verursachen,-100,6,97249,100508
32,15,mel_end_end,G_first,1,G,1,neg,neg1.png,verursachen,-11.2,7,102842,106780
32,15,mel_end_end,G_first,1,G,1,pos,pos3.png,verursachen,10,8,109094,114117
32,15,mel_end_end,G_first,1,G,1,neg,neg3.png,verhindern,100,9,116445,118684
32,15,mel_end_end,G_first,1,G,1,neg,neg2.png,verhindern,17.6,10,121014,124943
32,15,mel_end_end,G_first,1,G,1,pos,pos1.png,verhindern,-54.8,11,127274,131789
32,15,mel_end_end,G_first,1,G,2,pos,pos5.png,verursachen,5.6,12,134101,138044
32,15,mel_end_end,G_first,1,G,2,pos,pos3.png,verhindern,-69.2,13,140377,144885
32,15,mel_end_end,G_first,1,G,2,pos,pos2.png,verursachen,59.2,14,147218,150916
32,15,mel_end_end,G_first,1,G,2,neg,neg5.png,verhindern,90,15,153247,157876
32,15,mel_end_end,G_first,1,G,2,pos,pos4.png,verhindern,-24,16,160212,164381
32,15,mel_end_end,G_first,1,G,2,pos,pos1.png,verursachen,43.2,17,166706,169004
32,15,mel_end_end,G_first,1,G,2,neg,neg2.png,verursachen,-14.8,18,171320,175516
32,15,mel_end_end,G_first,1,G,2,neg,neg4.png,verhindern,83.2,19,177845,180097
32,15,mel_end_end,G_first,1,G,2,neg,neg3.png,verursachen,-100,20,182423,184357
32,15,mel_end_end,G_first,1,G,2,neg,neg1.png,verhindern,33.6,21,186694,188677
32,15,mel_end_end,G_first,1,G,2,neg,neg6.png,verursachen,-100,22,191006,192684
32,15,mel_end_end,G_first,1,G,2,pos,pos6.png,verhindern,6.8,23,195008,197687
