subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
25,4,scr_sta_end,G_first,2,G,1,pos,pos2.png,verhindern,-62.4,0,59100,75236
25,4,scr_sta_end,G_first,2,G,1,pos,pos3.png,verursachen,18.4,1,77600,87493
25,4,scr_sta_end,G_first,2,G,1,neg,neg6.png,verhindern,100,2,89823,95148
25,4,scr_sta_end,G_first,2,G,1,pos,pos5.png,verursachen,76.8,3,97465,101536
25,4,scr_sta_end,G_first,2,G,1,neg,neg2.png,verursachen,-86.4,4,103859,108686
25,4,scr_sta_end,G_first,2,G,1,pos,pos4.png,verhindern,-74.4,5,111013,116277
25,4,scr_sta_end,G_first,2,G,1,neg,neg4.png,verhindern,100,6,118597,121197
25,4,scr_sta_end,G_first,2,G,1,neg,neg1.png,verursachen,-100,7,123518,126236
25,4,scr_sta_end,G_first,2,G,1,neg,neg3.png,verursachen,-100,8,128554,131044
25,4,scr_sta_end,G_first,2,G,1,neg,neg5.png,verhindern,100,9,133357,135821
25,4,scr_sta_end,G_first,2,G,1,pos,pos6.png,verursachen,17.6,10,138142,144892
25,4,scr_sta_end,G_first,2,G,1,pos,pos1.png,verhindern,-86.4,11,147206,150829
25,4,scr_sta_end,G_first,2,G,2,neg,neg1.png,verhindern,100,12,153147,154847
25,4,scr_sta_end,G_first,2,G,2,neg,neg3.png,verhindern,100,13,157197,159029
25,4,scr_sta_end,G_first,2,G,2,neg,neg5.png,verursachen,-100,14,161348,163126
25,4,scr_sta_end,G_first,2,G,2,neg,neg4.png,verursachen,-100,15,165451,166838
25,4,scr_sta_end,G_first,2,G,2,pos,pos4.png,verursachen,29.6,16,169161,172925
25,4,scr_sta_end,G_first,2,G,2,pos,pos2.png,verursachen,39.6,17,175255,176830
25,4,scr_sta_end,G_first,2,G,2,pos,pos3.png,verhindern,-23.6,18,179170,181540
25,4,scr_sta_end,G_first,2,G,2,pos,pos6.png,verhindern,-26.4,19,183861,185429
25,4,scr_sta_end,G_first,2,G,2,pos,pos1.png,verursachen,69.6,20,187750,190565
25,4,scr_sta_end,G_first,2,G,2,neg,neg6.png,verursachen,-100,21,192886,194741
25,4,scr_sta_end,G_first,2,G,2,neg,neg2.png,verhindern,98.8,22,197060,198932
25,4,scr_sta_end,G_first,2,G,2,pos,pos5.png,verhindern,-84.4,23,201268,203789
