subject_nr,group_number,m_cond,material_order,assignment,material,us_valence,us_file,f_relation,f_eval_rating,s_relation,s_eval_rating,trial_nr,time_rate_form,time_rate_delay
28,2,scr_end_sta,M_first,1,M,negative,1bad15.wav,stoppt,98.8,startet,-98.4,0,61120,90550
28,2,scr_end_sta,M_first,1,M,positive,1good15.wav,startet,21.6,stoppt,-24.4,1,109510,127750
