subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
16,5,scr_sta_sta,M_first,2,G,1,pos,pos3.png,verursachen,64.4,0,99817,112930
16,5,scr_sta_sta,M_first,2,G,1,pos,pos6.png,verhindern,41.6,1,115258,124428
16,5,scr_sta_sta,M_first,2,G,1,pos,pos5.png,verhindern,-83.2,2,126751,131242
16,5,scr_sta_sta,M_first,2,G,1,pos,pos1.png,verhindern,-100,3,133569,135548
16,5,scr_sta_sta,M_first,2,G,1,neg,neg6.png,verhindern,100,4,137882,140329
16,5,scr_sta_sta,M_first,2,G,1,pos,pos4.png,verursachen,82.8,5,142660,147092
16,5,scr_sta_sta,M_first,2,G,1,neg,neg2.png,verursachen,-100,6,149412,152764
16,5,scr_sta_sta,M_first,2,G,1,neg,neg4.png,verursachen,-100,7,155090,156889
16,5,scr_sta_sta,M_first,2,G,1,neg,neg1.png,verhindern,100,8,159225,161285
16,5,scr_sta_sta,M_first,2,G,1,neg,neg3.png,verursachen,-100,9,163621,166867
16,5,scr_sta_sta,M_first,2,G,1,neg,neg5.png,verhindern,100,10,169191,171546
16,5,scr_sta_sta,M_first,2,G,1,pos,pos2.png,verursachen,61.2,11,173877,176489
16,5,scr_sta_sta,M_first,2,G,2,pos,pos5.png,verursachen,99.6,12,178814,181253
16,5,scr_sta_sta,M_first,2,G,2,neg,neg2.png,verhindern,-100,13,183583,185577
16,5,scr_sta_sta,M_first,2,G,2,neg,neg4.png,verhindern,100,14,187920,189560
16,5,scr_sta_sta,M_first,2,G,2,neg,neg3.png,verhindern,100,15,191882,193353
16,5,scr_sta_sta,M_first,2,G,2,neg,neg6.png,verursachen,-100,16,195678,197015
16,5,scr_sta_sta,M_first,2,G,2,neg,neg5.png,verursachen,-100,17,199341,201546
16,5,scr_sta_sta,M_first,2,G,2,pos,pos2.png,verhindern,-46,18,203870,206237
16,5,scr_sta_sta,M_first,2,G,2,pos,pos1.png,verursachen,70.8,19,208574,210096
16,5,scr_sta_sta,M_first,2,G,2,neg,neg1.png,verursachen,-100,20,212427,213792
16,5,scr_sta_sta,M_first,2,G,2,pos,pos3.png,verhindern,-64,21,216114,218441
16,5,scr_sta_sta,M_first,2,G,2,pos,pos6.png,verursachen,-16,22,220778,221681
16,5,scr_sta_sta,M_first,2,G,2,pos,pos4.png,verhindern,-83.6,23,224006,225664
