subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
56,4,scr_end_sta,G_first,1,G,1,neg,neg4.png,verursachen,-94,0,56506,64179
56,4,scr_end_sta,G_first,1,G,1,neg,neg2.png,verhindern,100,1,66527,70515
56,4,scr_end_sta,G_first,1,G,1,pos,pos4.png,verursachen,100,2,72838,76442
56,4,scr_end_sta,G_first,1,G,1,pos,pos5.png,verhindern,-100,3,78756,81731
56,4,scr_end_sta,G_first,1,G,1,neg,neg5.png,verursachen,-100,4,84042,86707
56,4,scr_end_sta,G_first,1,G,1,neg,neg3.png,verhindern,100,5,89028,90835
56,4,scr_end_sta,G_first,1,G,1,pos,pos6.png,verhindern,-100,6,93150,95733
56,4,scr_end_sta,G_first,1,G,1,pos,pos2.png,verursachen,100,7,98050,100067
56,4,scr_end_sta,G_first,1,G,1,pos,pos1.png,verursachen,100,8,102381,103603
56,4,scr_end_sta,G_first,1,G,1,pos,pos3.png,verhindern,-100,9,105908,107707
56,4,scr_end_sta,G_first,1,G,1,neg,neg6.png,verursachen,-100,10,110021,112874
56,4,scr_end_sta,G_first,1,G,1,neg,neg1.png,verhindern,100,11,115181,117963
56,4,scr_end_sta,G_first,1,G,2,neg,neg4.png,verhindern,100,12,120279,122163
56,4,scr_end_sta,G_first,1,G,2,neg,neg5.png,verhindern,99.6,13,124515,126467
56,4,scr_end_sta,G_first,1,G,2,pos,pos3.png,verursachen,100,14,128781,130164
56,4,scr_end_sta,G_first,1,G,2,pos,pos5.png,verursachen,100,15,132472,133787
56,4,scr_end_sta,G_first,1,G,2,pos,pos4.png,verhindern,-100,16,136100,137533
56,4,scr_end_sta,G_first,1,G,2,neg,neg2.png,verursachen,-100,17,139840,141475
56,4,scr_end_sta,G_first,1,G,2,neg,neg1.png,verursachen,-100,18,143782,145250
56,4,scr_end_sta,G_first,1,G,2,neg,neg3.png,verursachen,-100,19,147561,148978
56,4,scr_end_sta,G_first,1,G,2,neg,neg6.png,verhindern,100,20,151290,152803
56,4,scr_end_sta,G_first,1,G,2,pos,pos2.png,verhindern,-100,21,155120,156947
56,4,scr_end_sta,G_first,1,G,2,pos,pos1.png,verhindern,-97.2,22,159257,161435
56,4,scr_end_sta,G_first,1,G,2,pos,pos6.png,verursachen,100,23,163744,164987
