subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
47,13,scr_sta_end,M_first,2,G,1,pos,pos1.png,verursachen,100,0,147219,154166
47,13,scr_sta_end,M_first,2,G,1,neg,neg2.png,verursachen,-46.8,1,156494,164999
47,13,scr_sta_end,M_first,2,G,1,pos,pos5.png,verhindern,-80,2,167334,174150
47,13,scr_sta_end,M_first,2,G,1,neg,neg5.png,verursachen,-96.4,3,176475,181007
47,13,scr_sta_end,M_first,2,G,1,neg,neg4.png,verursachen,-100,4,183342,185975
47,13,scr_sta_end,M_first,2,G,1,pos,pos2.png,verursachen,100,5,188302,193391
47,13,scr_sta_end,M_first,2,G,1,pos,pos4.png,verhindern,-100,6,195720,201214
47,13,scr_sta_end,M_first,2,G,1,neg,neg1.png,verhindern,55.6,7,203545,210377
47,13,scr_sta_end,M_first,2,G,1,pos,pos6.png,verhindern,-51.2,8,212702,221048
47,13,scr_sta_end,M_first,2,G,1,neg,neg6.png,verhindern,-100,9,223357,228159
47,13,scr_sta_end,M_first,2,G,1,neg,neg3.png,verhindern,100,10,230492,238062
47,13,scr_sta_end,M_first,2,G,1,pos,pos3.png,verursachen,100,11,240389,243062
47,13,scr_sta_end,M_first,2,G,2,neg,neg4.png,verhindern,100,12,245381,253896
47,13,scr_sta_end,M_first,2,G,2,pos,pos2.png,verhindern,-100,13,256222,258894
47,13,scr_sta_end,M_first,2,G,2,neg,neg2.png,verhindern,68.8,14,261216,264719
47,13,scr_sta_end,M_first,2,G,2,pos,pos1.png,verhindern,-100,15,267038,272582
47,13,scr_sta_end,M_first,2,G,2,pos,pos5.png,verursachen,-98.4,16,274904,279385
47,13,scr_sta_end,M_first,2,G,2,pos,pos6.png,verursachen,84.4,17,281710,288463
47,13,scr_sta_end,M_first,2,G,2,neg,neg5.png,verhindern,100,18,290798,293190
47,13,scr_sta_end,M_first,2,G,2,neg,neg6.png,verursachen,-100,19,295508,297611
47,13,scr_sta_end,M_first,2,G,2,pos,pos3.png,verhindern,-82,20,299929,306534
47,13,scr_sta_end,M_first,2,G,2,neg,neg1.png,verursachen,-44.4,21,308861,313630
47,13,scr_sta_end,M_first,2,G,2,pos,pos4.png,verursachen,100,22,315957,318287
47,13,scr_sta_end,M_first,2,G,2,neg,neg3.png,verursachen,-100,23,320589,322998
