subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
37,3,scr_end_end,G_first,1,G,1,neg,neg6.png,verhindern,-100,0,55461,67489
37,3,scr_end_end,G_first,1,G,1,pos,pos3.png,verhindern,100,1,69850,77200
37,3,scr_end_end,G_first,1,G,1,pos,pos6.png,verhindern,60,2,79525,84031
37,3,scr_end_end,G_first,1,G,1,pos,pos1.png,verursachen,100,3,86357,95616
37,3,scr_end_end,G_first,1,G,1,pos,pos2.png,verursachen,100,4,97943,102792
37,3,scr_end_end,G_first,1,G,1,neg,neg1.png,verhindern,-87.6,5,105119,111584
37,3,scr_end_end,G_first,1,G,1,neg,neg3.png,verursachen,-91.2,6,113900,115680
37,3,scr_end_end,G_first,1,G,1,pos,pos5.png,verursachen,100,7,118006,120383
37,3,scr_end_end,G_first,1,G,1,neg,neg4.png,verursachen,-100,8,122717,124448
37,3,scr_end_end,G_first,1,G,1,neg,neg5.png,verursachen,-100,9,126771,129137
37,3,scr_end_end,G_first,1,G,1,neg,neg2.png,verhindern,-91.6,10,131458,135664
37,3,scr_end_end,G_first,1,G,1,pos,pos4.png,verhindern,100,11,137984,139447
37,3,scr_end_end,G_first,1,G,2,pos,pos6.png,verursachen,95.6,12,141772,143400
37,3,scr_end_end,G_first,1,G,2,neg,neg3.png,verhindern,-100,13,145728,147216
37,3,scr_end_end,G_first,1,G,2,pos,pos3.png,verursachen,100,14,149536,153815
37,3,scr_end_end,G_first,1,G,2,neg,neg5.png,verhindern,-100,15,156128,159128
37,3,scr_end_end,G_first,1,G,2,pos,pos4.png,verursachen,100,16,161446,167136
37,3,scr_end_end,G_first,1,G,2,neg,neg6.png,verursachen,-100,17,169461,172551
37,3,scr_end_end,G_first,1,G,2,neg,neg2.png,verursachen,-89.2,18,174867,177680
37,3,scr_end_end,G_first,1,G,2,neg,neg4.png,verhindern,-100,19,180003,181304
37,3,scr_end_end,G_first,1,G,2,neg,neg1.png,verursachen,-100,20,183629,184968
37,3,scr_end_end,G_first,1,G,2,pos,pos1.png,verhindern,-16.8,21,187287,205687
37,3,scr_end_end,G_first,1,G,2,pos,pos2.png,verhindern,-56.4,22,208005,211979
37,3,scr_end_end,G_first,1,G,2,pos,pos5.png,verhindern,5.6,23,214300,216283
