subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
35,1,scr_sta_sta,M_first,2,G,1,pos,pos4.png,verursachen,100,0,128130,132866
35,1,scr_sta_sta,M_first,2,G,1,pos,pos1.png,verursachen,78.4,1,135195,139843
35,1,scr_sta_sta,M_first,2,G,1,pos,pos6.png,verhindern,-54,2,142171,148225
35,1,scr_sta_sta,M_first,2,G,1,neg,neg2.png,verhindern,100,3,150546,154538
35,1,scr_sta_sta,M_first,2,G,1,pos,pos5.png,verhindern,-100,4,156881,159410
35,1,scr_sta_sta,M_first,2,G,1,neg,neg3.png,verhindern,100,5,161733,163523
35,1,scr_sta_sta,M_first,2,G,1,pos,pos2.png,verursachen,24.4,6,165855,171484
35,1,scr_sta_sta,M_first,2,G,1,neg,neg4.png,verursachen,-100,7,173813,177938
35,1,scr_sta_sta,M_first,2,G,1,pos,pos3.png,verhindern,-60.8,8,180247,183166
35,1,scr_sta_sta,M_first,2,G,1,neg,neg6.png,verhindern,100,9,185492,188458
35,1,scr_sta_sta,M_first,2,G,1,neg,neg1.png,verursachen,-100,10,190787,194098
35,1,scr_sta_sta,M_first,2,G,1,neg,neg5.png,verursachen,-100,11,196423,198314
35,1,scr_sta_sta,M_first,2,G,2,pos,pos4.png,verhindern,-100,12,200643,202770
35,1,scr_sta_sta,M_first,2,G,2,pos,pos6.png,verursachen,64.4,13,205103,207690
35,1,scr_sta_sta,M_first,2,G,2,neg,neg6.png,verursachen,-100,14,210027,213770
35,1,scr_sta_sta,M_first,2,G,2,pos,pos2.png,verhindern,-56.4,15,216100,218050
35,1,scr_sta_sta,M_first,2,G,2,neg,neg2.png,verursachen,-100,16,220381,223635
35,1,scr_sta_sta,M_first,2,G,2,pos,pos5.png,verursachen,100,17,225967,229234
35,1,scr_sta_sta,M_first,2,G,2,neg,neg4.png,verhindern,100,18,231561,233610
35,1,scr_sta_sta,M_first,2,G,2,pos,pos1.png,verhindern,-100,19,235940,237517
35,1,scr_sta_sta,M_first,2,G,2,neg,neg3.png,verursachen,-100,20,239841,242266
35,1,scr_sta_sta,M_first,2,G,2,neg,neg5.png,verhindern,100,21,244597,246922
35,1,scr_sta_sta,M_first,2,G,2,pos,pos3.png,verursachen,65.2,22,249259,251298
35,1,scr_sta_sta,M_first,2,G,2,neg,neg1.png,verhindern,100,23,253629,257466
