subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
22,6,scr_end_sta,G_first,2,G,1,neg,neg4.png,verursachen,-100,0,56531,64527
22,6,scr_end_sta,G_first,2,G,1,pos,pos3.png,verhindern,-90.4,1,66926,79061
22,6,scr_end_sta,G_first,2,G,1,pos,pos4.png,verursachen,100,2,81388,87502
22,6,scr_end_sta,G_first,2,G,1,neg,neg3.png,verhindern,100,3,89821,92342
22,6,scr_end_sta,G_first,2,G,1,pos,pos6.png,verhindern,-79.6,4,94664,107312
22,6,scr_end_sta,G_first,2,G,1,neg,neg5.png,verursachen,-100,5,109633,112413
22,6,scr_end_sta,G_first,2,G,1,neg,neg6.png,verhindern,100,6,114730,118765
22,6,scr_end_sta,G_first,2,G,1,pos,pos5.png,verursachen,100,7,121083,122870
22,6,scr_end_sta,G_first,2,G,1,neg,neg1.png,verhindern,-43.6,8,125177,131542
22,6,scr_end_sta,G_first,2,G,1,neg,neg2.png,verursachen,-38,9,133859,138725
22,6,scr_end_sta,G_first,2,G,1,pos,pos1.png,verhindern,-100,10,141044,147053
22,6,scr_end_sta,G_first,2,G,1,pos,pos2.png,verursachen,52.4,11,149368,155381
22,6,scr_end_sta,G_first,2,G,2,neg,neg4.png,verhindern,100,12,157704,160126
22,6,scr_end_sta,G_first,2,G,2,neg,neg3.png,verursachen,-100,13,162455,167093
22,6,scr_end_sta,G_first,2,G,2,pos,pos4.png,verhindern,-43.6,14,169414,173293
22,6,scr_end_sta,G_first,2,G,2,neg,neg5.png,verhindern,100,15,175606,181781
22,6,scr_end_sta,G_first,2,G,2,pos,pos2.png,verhindern,-69.6,16,184099,187933
22,6,scr_end_sta,G_first,2,G,2,pos,pos5.png,verhindern,-100,17,190251,191885
22,6,scr_end_sta,G_first,2,G,2,neg,neg6.png,verursachen,-100,18,194204,196526
22,6,scr_end_sta,G_first,2,G,2,pos,pos3.png,verursachen,100,19,198842,206805
22,6,scr_end_sta,G_first,2,G,2,pos,pos1.png,verursachen,100,20,209124,211542
22,6,scr_end_sta,G_first,2,G,2,neg,neg2.png,verhindern,60.4,21,213859,217365
22,6,scr_end_sta,G_first,2,G,2,pos,pos6.png,verursachen,44.4,22,219677,223103
22,6,scr_end_sta,G_first,2,G,2,neg,neg1.png,verursachen,-64,23,225424,228039
