subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
58,16,scr_end_sta,M_first,1,G,1,neg,neg5.png,verursachen,0,0,124430,131276
58,16,scr_end_sta,M_first,1,G,1,neg,neg2.png,verhindern,74.4,1,133587,148084
58,16,scr_end_sta,M_first,1,G,1,pos,pos5.png,verursachen,82,2,150438,158252
58,16,scr_end_sta,M_first,1,G,1,neg,neg3.png,verursachen,-100,3,160586,163576
58,16,scr_end_sta,M_first,1,G,1,pos,pos6.png,verursachen,99.6,4,165903,179469
58,16,scr_end_sta,M_first,1,G,1,pos,pos3.png,verhindern,27.6,5,181801,197181
58,16,scr_end_sta,M_first,1,G,1,neg,neg4.png,verursachen,-100,6,199491,204960
58,16,scr_end_sta,M_first,1,G,1,pos,pos4.png,verursachen,62.8,7,207285,212620
58,16,scr_end_sta,M_first,1,G,1,pos,pos1.png,verhindern,-30.8,8,214937,231181
58,16,scr_end_sta,M_first,1,G,1,neg,neg6.png,verhindern,100,9,233503,251644
58,16,scr_end_sta,M_first,1,G,1,neg,neg1.png,verhindern,100,10,253967,256870
58,16,scr_end_sta,M_first,1,G,1,pos,pos2.png,verhindern,-65.6,11,259176,272164
58,16,scr_end_sta,M_first,1,G,2,neg,neg4.png,verhindern,100,12,274481,277988
58,16,scr_end_sta,M_first,1,G,2,pos,pos4.png,verhindern,-98.8,13,280313,283621
58,16,scr_end_sta,M_first,1,G,2,neg,neg2.png,verursachen,-100,14,285954,291980
58,16,scr_end_sta,M_first,1,G,2,pos,pos1.png,verursachen,88.8,15,294305,297156
58,16,scr_end_sta,M_first,1,G,2,pos,pos5.png,verhindern,-98,16,299472,302342
58,16,scr_end_sta,M_first,1,G,2,neg,neg5.png,verhindern,100,17,304655,312279
58,16,scr_end_sta,M_first,1,G,2,neg,neg1.png,verursachen,-100,18,314601,316332
58,16,scr_end_sta,M_first,1,G,2,neg,neg3.png,verhindern,100,19,318653,320429
58,16,scr_end_sta,M_first,1,G,2,pos,pos2.png,verursachen,98.8,20,322751,337816
58,16,scr_end_sta,M_first,1,G,2,pos,pos3.png,verursachen,-1.6,21,340143,345788
58,16,scr_end_sta,M_first,1,G,2,neg,neg6.png,verursachen,-100,22,348117,349860
58,16,scr_end_sta,M_first,1,G,2,pos,pos6.png,verhindern,-66.4,23,352176,361863
