subject_nr,group_number,m_cond,material_order,assignment,material,us_valence,us_file,f_relation,f_eval_rating,s_relation,s_eval_rating,trial_nr,time_rate_form,time_rate_delay
38,16,mel_end_end,M_first,2,M,positive,1good15.wav,stoppt,-44.8,startet,-44.8,0,65390,110908
38,16,mel_end_end,M_first,2,M,negative,1bad15.wav,stoppt,100,startet,-100,1,129849,142317
