subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
30,9,mel_sta_sta,G_first,1,G,1,pos,pos3.png,verursachen,100,0,79109,94326
30,9,mel_sta_sta,G_first,1,G,1,pos,pos1.png,verhindern,52.8,1,96679,105722
30,9,mel_sta_sta,G_first,1,G,1,pos,pos6.png,verursachen,69.2,2,108043,116802
30,9,mel_sta_sta,G_first,1,G,1,neg,neg4.png,verursachen,-100,3,119111,123626
30,9,mel_sta_sta,G_first,1,G,1,pos,pos5.png,verursachen,61.6,4,125931,130770
30,9,mel_sta_sta,G_first,1,G,1,neg,neg2.png,verursachen,-100,5,133105,137602
30,9,mel_sta_sta,G_first,1,G,1,pos,pos4.png,verhindern,86.8,6,139922,154531
30,9,mel_sta_sta,G_first,1,G,1,neg,neg5.png,verhindern,100,7,156847,159837
30,9,mel_sta_sta,G_first,1,G,1,neg,neg3.png,verursachen,-100,8,162158,164026
30,9,mel_sta_sta,G_first,1,G,1,pos,pos2.png,verhindern,-51.6,9,166343,174202
30,9,mel_sta_sta,G_first,1,G,1,neg,neg6.png,verhindern,100,10,176523,179132
30,9,mel_sta_sta,G_first,1,G,1,neg,neg1.png,verhindern,100,11,181445,184330
30,9,mel_sta_sta,G_first,1,G,2,neg,neg2.png,verhindern,100,12,186646,189914
30,9,mel_sta_sta,G_first,1,G,2,pos,pos4.png,verursachen,-32,13,192228,197683
30,9,mel_sta_sta,G_first,1,G,2,neg,neg3.png,verhindern,100,14,200003,202034
30,9,mel_sta_sta,G_first,1,G,2,pos,pos6.png,verhindern,-31.6,15,204348,210026
30,9,mel_sta_sta,G_first,1,G,2,neg,neg6.png,verursachen,-100,16,212339,214259
30,9,mel_sta_sta,G_first,1,G,2,pos,pos1.png,verursachen,-31.6,17,216581,222218
30,9,mel_sta_sta,G_first,1,G,2,pos,pos5.png,verhindern,37.6,18,224527,227684
30,9,mel_sta_sta,G_first,1,G,2,pos,pos2.png,verursachen,41.6,19,230004,232875
30,9,mel_sta_sta,G_first,1,G,2,neg,neg1.png,verursachen,-100,20,235181,236770
30,9,mel_sta_sta,G_first,1,G,2,neg,neg5.png,verursachen,-100,21,239077,241778
30,9,mel_sta_sta,G_first,1,G,2,pos,pos3.png,verhindern,-33.2,22,244100,248307
30,9,mel_sta_sta,G_first,1,G,2,neg,neg4.png,verhindern,100,23,250628,253427
