subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
64,7,mel_end_end,G_first,2,G,1,neg,neg4.png,verhindern,100,0,61125,71694
64,7,mel_end_end,G_first,2,G,1,neg,neg3.png,verhindern,100,1,74048,80679
64,7,mel_end_end,G_first,2,G,1,neg,neg6.png,verursachen,-100,2,83016,91078
64,7,mel_end_end,G_first,2,G,1,pos,pos3.png,verursachen,34.8,3,93412,100255
64,7,mel_end_end,G_first,2,G,1,pos,pos2.png,verhindern,-64.4,4,102577,107998
64,7,mel_end_end,G_first,2,G,1,pos,pos6.png,verursachen,20.4,5,110327,113758
64,7,mel_end_end,G_first,2,G,1,neg,neg5.png,verursachen,-100,6,116071,119486
64,7,mel_end_end,G_first,2,G,1,pos,pos5.png,verhindern,-100,7,121804,127313
64,7,mel_end_end,G_first,2,G,1,pos,pos4.png,verursachen,15.6,8,129632,133175
64,7,mel_end_end,G_first,2,G,1,neg,neg1.png,verursachen,-100,9,135493,137686
64,7,mel_end_end,G_first,2,G,1,pos,pos1.png,verhindern,-100,10,140003,146238
64,7,mel_end_end,G_first,2,G,1,neg,neg2.png,verhindern,75.2,11,148559,154254
64,7,mel_end_end,G_first,2,G,2,pos,pos5.png,verursachen,28.8,12,156581,161414
64,7,mel_end_end,G_first,2,G,2,pos,pos6.png,verhindern,-20.4,13,163734,167927
64,7,mel_end_end,G_first,2,G,2,neg,neg6.png,verhindern,100,14,170245,173118
64,7,mel_end_end,G_first,2,G,2,neg,neg3.png,verursachen,-100,15,175439,177150
64,7,mel_end_end,G_first,2,G,2,neg,neg2.png,verursachen,-72.8,16,179467,182510
64,7,mel_end_end,G_first,2,G,2,neg,neg5.png,verhindern,100,17,184844,187966
64,7,mel_end_end,G_first,2,G,2,pos,pos1.png,verursachen,14.8,18,190277,192302
64,7,mel_end_end,G_first,2,G,2,pos,pos2.png,verursachen,11.6,19,194614,196878
64,7,mel_end_end,G_first,2,G,2,neg,neg4.png,verursachen,-100,20,199195,200998
64,7,mel_end_end,G_first,2,G,2,pos,pos4.png,verhindern,-42,21,203306,207942
64,7,mel_end_end,G_first,2,G,2,pos,pos3.png,verhindern,-23.2,22,210259,212334
64,7,mel_end_end,G_first,2,G,2,neg,neg1.png,verhindern,68,23,214654,216990
