subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
11,11,scr_sta_end,G_first,1,G,1,neg,neg4.png,verhindern,100,0,68738,79793
11,11,scr_sta_end,G_first,1,G,1,pos,pos2.png,verhindern,-98,1,82171,89976
11,11,scr_sta_end,G_first,1,G,1,pos,pos5.png,verursachen,100,2,92291,98642
11,11,scr_sta_end,G_first,1,G,1,neg,neg5.png,verursachen,-100,3,100969,103710
11,11,scr_sta_end,G_first,1,G,1,pos,pos3.png,verursachen,71.2,4,106038,112732
11,11,scr_sta_end,G_first,1,G,1,neg,neg3.png,verursachen,-100,5,115050,116739
11,11,scr_sta_end,G_first,1,G,1,pos,pos6.png,verhindern,-31.6,6,119077,126461
11,11,scr_sta_end,G_first,1,G,1,neg,neg2.png,verhindern,100,7,128799,132904
11,11,scr_sta_end,G_first,1,G,1,neg,neg6.png,verhindern,100,8,135243,136482
11,11,scr_sta_end,G_first,1,G,1,neg,neg1.png,verursachen,-100,9,138813,140429
11,11,scr_sta_end,G_first,1,G,1,pos,pos4.png,verursachen,100,10,142755,145629
11,11,scr_sta_end,G_first,1,G,1,pos,pos1.png,verhindern,-100,11,147961,149779
11,11,scr_sta_end,G_first,1,G,2,neg,neg3.png,verhindern,100,12,152107,153927
11,11,scr_sta_end,G_first,1,G,2,pos,pos6.png,verursachen,35.2,13,156269,160064
11,11,scr_sta_end,G_first,1,G,2,pos,pos3.png,verhindern,-36.4,14,162394,165114
11,11,scr_sta_end,G_first,1,G,2,neg,neg4.png,verursachen,-100,15,167457,169987
11,11,scr_sta_end,G_first,1,G,2,neg,neg6.png,verursachen,-100,16,172318,173357
11,11,scr_sta_end,G_first,1,G,2,pos,pos5.png,verhindern,-100,17,175681,177290
11,11,scr_sta_end,G_first,1,G,2,pos,pos4.png,verhindern,-100,18,179619,180875
11,11,scr_sta_end,G_first,1,G,2,pos,pos1.png,verursachen,100,19,183206,186491
11,11,scr_sta_end,G_first,1,G,2,pos,pos2.png,verursachen,96.4,20,188826,191701
11,11,scr_sta_end,G_first,1,G,2,neg,neg1.png,verhindern,100,21,194038,195856
11,11,scr_sta_end,G_first,1,G,2,neg,neg2.png,verursachen,-100,22,198174,199928
11,11,scr_sta_end,G_first,1,G,2,neg,neg5.png,verhindern,100,23,202262,203963
