subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
15,13,mel_sta_sta,G_first,1,G,1,neg,neg5.png,verhindern,92.4,0,52755,60166
15,13,mel_sta_sta,G_first,1,G,1,pos,pos5.png,verursachen,-9.2,1,62525,79456
15,13,mel_sta_sta,G_first,1,G,1,neg,neg6.png,verursachen,-100,2,81791,87819
15,13,mel_sta_sta,G_first,1,G,1,pos,pos6.png,verursachen,39.2,3,90147,95564
15,13,mel_sta_sta,G_first,1,G,1,neg,neg1.png,verursachen,-46,4,97886,100903
15,13,mel_sta_sta,G_first,1,G,1,neg,neg3.png,verursachen,-100,5,103240,104901
15,13,mel_sta_sta,G_first,1,G,1,neg,neg2.png,verhindern,100,6,107227,109334
15,13,mel_sta_sta,G_first,1,G,1,pos,pos1.png,verhindern,2,7,111663,118547
15,13,mel_sta_sta,G_first,1,G,1,pos,pos3.png,verhindern,0,8,120871,125040
15,13,mel_sta_sta,G_first,1,G,1,pos,pos2.png,verhindern,-23.2,9,127365,132951
15,13,mel_sta_sta,G_first,1,G,1,neg,neg4.png,verhindern,100,10,135272,139138
15,13,mel_sta_sta,G_first,1,G,1,pos,pos4.png,verursachen,65.2,11,141456,148281
15,13,mel_sta_sta,G_first,1,G,2,neg,neg3.png,verhindern,100,12,150606,154599
15,13,mel_sta_sta,G_first,1,G,2,pos,pos6.png,verhindern,-4.4,13,156934,163215
15,13,mel_sta_sta,G_first,1,G,2,neg,neg2.png,verursachen,-100,14,165542,168115
15,13,mel_sta_sta,G_first,1,G,2,pos,pos1.png,verursachen,93.6,15,170433,175149
15,13,mel_sta_sta,G_first,1,G,2,neg,neg1.png,verhindern,94.8,16,177471,180225
15,13,mel_sta_sta,G_first,1,G,2,pos,pos5.png,verhindern,-43.6,17,182549,188282
15,13,mel_sta_sta,G_first,1,G,2,pos,pos2.png,verursachen,26.4,18,190606,193926
15,13,mel_sta_sta,G_first,1,G,2,pos,pos3.png,verursachen,0.4,19,196252,200607
15,13,mel_sta_sta,G_first,1,G,2,neg,neg4.png,verursachen,-100,20,202923,204981
15,13,mel_sta_sta,G_first,1,G,2,neg,neg6.png,verhindern,100,21,207305,209008
15,13,mel_sta_sta,G_first,1,G,2,pos,pos4.png,verhindern,-84.4,22,211336,216304
15,13,mel_sta_sta,G_first,1,G,2,neg,neg5.png,verursachen,-74.8,23,218627,220951
